driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
2.0,218816.0,131431.0,128958.0,129557.0,136446.0,157307.0,124176.0,122216.0,122029.0,122309.0,119525.0,118831.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
14.0,212856.0,127703.0,127274.0,128871.0,129135.0,129481.0,128669.0,132210.0,136103.0,119047.0,117971.0,117443.0,117094.0,117541.0,116931.0,117164.0,116812.0,117152.0,117066.0,116697.0,116409.0,116685.0,116396.0,117224.0,116344.0,116164.0,116520.0,122549.0,128866.0,114870.0,114303.0,114131.0,114230.0,114266.0,115455.0,116298.0,115220.0,116155.0,115085.0,115491.0,115712.0,115236.0,115194.0,115752.0
15.0,210752.0,127367.0,127154.0,130300.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,211546.0,127274.0,126788.0,130487.0,130618.0,129025.0,134506.0,137395.0,120570.0,118396.0,117604.0,117194.0,116760.0,117059.0,117168.0,117022.0,116595.0,116360.0,116311.0,115880.0,115861.0,115913.0,115825.0,116132.0,115766.0,122447.0,134176.0,115937.0,115803.0,116061.0,116105.0,115596.0,115425.0,115630.0,115941.0,116505.0,117296.0,116089.0,116049.0,116048.0,116403.0,115892.0,116012.0,116938.0
21.0,216537.0,131323.0,128691.0,128680.0,129030.0,135263.0,154599.0,122148.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,215849.0,129655.0,128550.0,128321.0,131010.0,135019.0,139962.0,122298.0,119695.0,118872.0,117889.0,117418.0,117407.0,117389.0,117156.0,116893.0,116857.0,116741.0,116266.0,123588.0,129641.0,117397.0,114651.0,114341.0,114321.0,114470.0,115093.0,115630.0,114071.0,113803.0,113935.0,114332.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23.0,213396.0,128101.0,127301.0,128057.0,129486.0,134586.0,136856.0,120344.0,118568.0,117998.0,116982.0,117445.0,116270.0,116346.0,117321.0,116232.0,115615.0,115656.0,115769.0,115768.0,115486.0,115660.0,115733.0,115473.0,122941.0,133952.0,115818.0,116215.0,116018.0,115773.0,116002.0,115679.0,115828.0,116316.0,117092.0,116599.0,116087.0,116308.0,116308.0,120275.0,115913.0,115535.0,115953.0,117529.0
25.0,223160.0,133844.0,130332.0,133487.0,131694.0,134186.0,156285.0,122493.0,122344.0,120511.0,119842.0,119091.0,118861.0,118016.0,118592.0,118792.0,117985.0,118258.0,117798.0,118243.0,118230.0,120083.0,118666.0,119657.0,124371.0,135362.0,120167.0,118193.0,118943.0,117863.0,117284.0,117510.0,117483.0,117128.0,117099.0,117118.0,117472.0,117227.0,117037.0,117373.0,117393.0,116726.0,116988.0,100000000.0
30.0,212177.0,127691.0,127384.0,128682.0,126788.0,132014.0,136064.0,120182.0,118473.0,117252.0,116117.0,115254.0,115097.0,115227.0,115085.0,115016.0,114503.0,114252.0,114837.0,115231.0,114355.0,121651.0,135393.0,115666.0,115642.0,115567.0,116349.0,117240.0,115763.0,115687.0,115148.0,115258.0,115166.0,115200.0,114843.0,114829.0,115226.0,115174.0,115809.0,115816.0,116675.0,115310.0,115454.0,115051.0
35.0,214308.0,129773.0,128066.0,128178.0,129883.0,136921.0,139624.0,122650.0,120473.0,118757.0,117836.0,117395.0,117590.0,117401.0,117113.0,116802.0,116868.0,116781.0,116370.0,116600.0,116335.0,116662.0,116369.0,123689.0,135786.0,116640.0,117027.0,116699.0,117131.0,117079.0,117153.0,117264.0,116505.0,116629.0,117491.0,116961.0,116444.0,115923.0,115937.0,115839.0,115511.0,115608.0,115725.0,121078.0
