driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,84000,78302,77681,77127,76939,77127,76744,76848,76634,76866,76883,77045,76803,76797,76805,76902,77122,77287,77295,76926,76899,98823,90420,135827,127189,121980,77937,111680,123474,131342,128407,131205,113802,77363,76909,76543,76494,76748,77542,76847,76607,76883,77205,76711,76627,76686,76592,96326,80320,77602,90116,113164,136355,120073,77236,85156,123071,133485,123889,115936,77675,77205,77254,77750,77969,78439,79451,78616,79403,81926
2,85596,78877,77648,77686,77536,77635,77637,77688,77581,78099,77543,77460,77268,77899,77724,77148,76802,77004,76696,97769,79767,77448,84582,138439,120551,119789,78773,112673,122433,131152,128987,130231,114922,78599,77378,77341,76889,77147,77700,77402,77118,76967,76828,76846,76813,77056,98727,80824,78243,78581,88819,106555,134988,117788,78651,85147,122414,132831,123763,115784,78389,77820,78829,78339,78879,79459,79211,79042,79961,79464
3,87604,79639,78646,78345,78161,78112,78152,78129,78015,78354,77815,77713,78079,77987,77980,77700,77444,77511,77409,77427,77421,77232,101777,135463,121256,118187,79136,117531,119641,130250,129526,130828,112150,79131,78299,101235,81735,114336,77714,77540,79521,77156,77493,77298,77701,79351,79470,79190,100332,84109,110410,117700,79902,79489,80522,80231,115672,127284,126399,110645,81066,81191,79944,80433,79973,80304,80588,80510,80341,80441
4,85961,79094,78050,77747,77696,77774,78019,77876,77775,77830,77511,77683,77589,77599,79768,77940,77555,77699,80012,77891,77357,77474,99921,137081,121726,117487,78882,117355,120084,130802,129510,130624,112482,78702,77723,100738,80526,77478,77855,80037,78796,79209,77179,76757,76395,76367,76748,77216,78379,82775,87733,96648,147470,106909,81136,86777,122381,130177,124830,112143,80543,80078,79462,79811,80123,80253,80063,81740,81163,81054
5,96023,81833,80662,80228,80208,80108,80309,80263,81108,79912,79729,79948,80138,78924,78913,78993,78836,79188,78824,79082,79478,78931,88483,113824,114670,114447,124295,96400,120740,121174,126516,128678,106331,81919,81283,80082,80179,79520,80185,79935,80139,80509,80791,104009,83670,79403,79524,79121,79356,83185,82411,83800,109220,115309,81529,83107,121206,132868,124013,114566,80838,79563,79350,78617,78376,78473,78368,79275,78418,78708
8,88180,79855,78651,78389,78040,78124,78189,78220,77896,78343,79283,77838,78351,77790,77737,77942,77561,77654,77349,77019,76861,76905,89467,136583,155301,102509,82272,118722,119583,128532,128164,128874,109326,82903,80286,79423,78843,79978,79003,78899,78187,78483,78700,78036,78509,77881,78393,78251,78444,79018,90550,97087,148282,107782,80276,84281,122638,130972,124473,113293,80724,79719,79728,79116,79829,78926,78568,79289,79453,80566
9,89749,79552,79995,79415,78371,78592,78561,78636,78668,78925,79060,78959,78631,78200,78876,77743,77728,77723,77529,77701,77792,77726,84870,137146,138572,110826,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
11,90947,79819,79769,79773,79176,79219,79052,79292,79060,79365,79124,79359,79630,79037,79181,78773,78968,78571,78422,78227,78747,78218,82014,132149,142250,103760,87023,117082,119870,126023,129504,128232,106501,81333,79663,78893,79148,79109,78702,78606,78619,79747,78343,78384,78700,78249,78035,78240,78444,118111,89856,85225,128934,103746,80364,85940,122230,130055,125030,111705,81145,80296,79983,80104,79742,79588,79218,80864,78726,78776
13,87331,78789,78580,77709,77877,78221,77928,77553,77790,77880,77742,77601,77962,77662,78376,77887,77760,77731,77706,77273,77035,76849,78888,148974,145492,111797,81319,120452,119775,129118,128200,127289,110469,80866,79517,78973,79724,78535,79354,78298,78042,78196,78171,78584,78227,78413,77408,78326,78040,79110,90858,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,93309,81283,80010,80361,80432,80401,80732,80337,80817,80460,79746,79227,79936,79467,79486,80150,79182,79020,78981,79098,79429,79128,87928,113778,114975,114964,102064,116077,117916,141198,134122,111397,106880,82230,80853,81797,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
