driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
33.0,135731.0,133836.0,83925.0,82350.0,84091.0,81646.0,81469.0,80778.0,80917.0,80564.0,80450.0,80276.0,81313.0,80179.0,79959.0,80025.0,79619.0,80868.0,79189.0,79344.0,79030.0,78998.0,79449.0,79918.0,84088.0,102687.0,81317.0,80637.0,84731.0,80895.0,80680.0,82040.0,80507.0,80035.0,80657.0,83222.0,80942.0,82593.0,79999.0,80761.0,82665.0,80315.0,81006.0,80527.0,82601.0,84193.0,105692.0,81513.0,82126.0,83274.0,82788.0,81939.0,80905.0,80772.0,83605.0,83636.0,81788.0,80806.0,82570.0,81681.0,81981.0,81689.0,83266.0,100000000.0,100000000.0,100000000.0
2.0,129381.0,136627.0,82629.0,80831.0,80222.0,79913.0,79869.0,79613.0,79531.0,79832.0,79399.0,79471.0,78727.0,78827.0,79221.0,78361.0,78590.0,78318.0,77782.0,77929.0,78003.0,77860.0,78113.0,77922.0,77959.0,77696.0,78353.0,77723.0,80921.0,100533.0,78345.0,78861.0,78634.0,78198.0,78264.0,78032.0,78243.0,78016.0,77871.0,77431.0,77550.0,79381.0,77276.0,77832.0,79492.0,77271.0,77215.0,77919.0,78093.0,77672.0,77277.0,77363.0,78381.0,76967.0,79361.0,95853.0,77649.0,77726.0,77292.0,76519.0,76833.0,77081.0,76967.0,76992.0,77396.0,100000000.0
35.0,127780.0,137882.0,82400.0,80933.0,80193.0,79612.0,79581.0,79509.0,79681.0,79591.0,79933.0,79114.0,78793.0,78763.0,78751.0,78492.0,78720.0,78299.0,78026.0,78129.0,78084.0,77924.0,78011.0,77878.0,77955.0,78079.0,77837.0,77933.0,77846.0,79169.0,83531.0,101966.0,79175.0,78939.0,78636.0,80300.0,78678.0,78279.0,78700.0,78451.0,79045.0,80642.0,77585.0,77830.0,77831.0,79150.0,77774.0,77967.0,77654.0,78863.0,86823.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
4.0,118925.0,140273.0,79111.0,78402.0,77846.0,77626.0,77759.0,77554.0,77599.0,78106.0,77691.0,77272.0,77507.0,77595.0,78128.0,77695.0,78031.0,77788.0,77984.0,77850.0,77980.0,78107.0,77290.0,78118.0,76791.0,77190.0,81249.0,100195.0,78148.0,77906.0,77575.0,77661.0,77489.0,77232.0,77214.0,76779.0,76643.0,76412.0,76733.0,78259.0,76813.0,76680.0,76868.0,76348.0,76443.0,76622.0,77453.0,76246.0,79887.0,97574.0,77322.0,77231.0,77191.0,77194.0,77038.0,77093.0,77245.0,76303.0,76098.0,76711.0,77085.0,78052.0,77074.0,78027.0,78319.0,79852.0
39.0,134493.0,134119.0,83766.0,82331.0,81489.0,82036.0,81512.0,81448.0,81074.0,80923.0,80549.0,80372.0,84179.0,80968.0,79806.0,79734.0,81224.0,80207.0,79928.0,80694.0,80278.0,80412.0,83605.0,82101.0,80000.0,82145.0,82078.0,85035.0,104770.0,83752.0,81066.0,83063.0,82064.0,82297.0,81815.0,80848.0,80283.0,80131.0,80289.0,80818.0,82152.0,80929.0,80681.0,80577.0,86726.0,106759.0,84259.0,88978.0,82096.0,81479.0,81698.0,80907.0,81321.0,82569.0,81738.0,81197.0,80785.0,81969.0,83872.0,81682.0,81548.0,82850.0,82501.0,100000000.0,100000000.0,100000000.0
8.0,118371.0,139731.0,78270.0,77651.0,77377.0,77253.0,77196.0,76962.0,76963.0,76780.0,76592.0,76468.0,76345.0,76736.0,76125.0,76762.0,76104.0,76668.0,76383.0,76059.0,76116.0,76110.0,76321.0,76300.0,79780.0,100344.0,77837.0,77845.0,77476.0,77449.0,77171.0,77431.0,77022.0,76879.0,76986.0,77179.0,77037.0,77948.0,76864.0,76748.0,75977.0,76637.0,76979.0,76213.0,76875.0,76981.0,76519.0,77665.0,80798.0,99057.0,77640.0,77681.0,77206.0,77782.0,76935.0,76799.0,76822.0,77475.0,76621.0,77722.0,76783.0,76730.0,76566.0,76609.0,77667.0,78452.0
40.0,391146.0,82228.0,81535.0,81419.0,81222.0,81485.0,83229.0,85187.0,82847.0,80865.0,82631.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,126284.0,138191.0,81637.0,80315.0,79999.0,79971.0,79454.0,79757.0,80118.0,79449.0,78634.0,78429.0,78491.0,78374.0,78279.0,77957.0,77863.0,77890.0,78041.0,78228.0,78118.0,77468.0,77797.0,77343.0,77369.0,77509.0,80936.0,100751.0,78821.0,79337.0,79142.0,78757.0,78779.0,78565.0,78523.0,78619.0,78699.0,78158.0,77674.0,77629.0,77686.0,78282.0,77408.0,77657.0,77375.0,77271.0,78195.0,79092.0,77212.0,77805.0,76802.0,83013.0,98681.0,78391.0,77987.0,78374.0,78441.0,79077.0,78354.0,77927.0,78072.0,78260.0,93297.0,100000000.0,100000000.0,100000000.0
14.0,125443.0,138138.0,81591.0,80594.0,80007.0,79459.0,79757.0,79825.0,79635.0,79415.0,78852.0,78698.0,78294.0,78326.0,77939.0,77885.0,77912.0,77769.0,77923.0,77904.0,77805.0,77097.0,77428.0,77355.0,77284.0,77482.0,81523.0,100303.0,79002.0,79502.0,79048.0,78872.0,78866.0,78497.0,78505.0,78826.0,78376.0,78296.0,78110.0,78048.0,77624.0,77614.0,77551.0,77389.0,77693.0,77323.0,77597.0,77272.0,77404.0,77264.0,81883.0,97305.0,77753.0,77794.0,77365.0,77833.0,77419.0,77657.0,79825.0,78227.0,77237.0,77392.0,77100.0,77156.0,76947.0,100000000.0
15.0,121775.0,139009.0,80802.0,79243.0,78283.0,78657.0,78249.0,77850.0,77672.0,77896.0,78234.0,77942.0,77485.0,77299.0,77119.0,77316.0,77340.0,76910.0,77316.0,77145.0,77649.0,77043.0,77341.0,77777.0,80169.0,103123.0,78742.0,78677.0,79014.0,78646.0,78786.0,78458.0,78417.0,78247.0,78525.0,78166.0,78262.0,77847.0,77452.0,77447.0,77680.0,77522.0,77534.0,77023.0,77088.0,77223.0,77561.0,76904.0,76711.0,79193.0,77630.0,80212.0,97192.0,77123.0,76841.0,76882.0,76929.0,76794.0,76728.0,76929.0,77093.0,77107.0,76614.0,76822.0,76793.0,77319.0
