driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
12,108965,98909,97281,96802,96921,96694,96740,96563,96613,96692,96902,97348,97002,97035,96818,96928,97771,98260,98642,97581,97325,97460,100156,119474,96474,96040,95924,96070,96351,96144,97480,96338,95514,95735,95850,95679,95441,95859,95852,95624,95550,98331,119833,96652,96753,96605,97007,96664,96758,96342,96421,96175,96129,96222,96237,96641,97754
13.0,104474.0,99622.0,100792.0,126188.0,96729.0,96700.0,96479.0,96323.0,96489.0,96729.0,96715.0,96654.0,96776.0,96745.0,98542.0,98001.0,97336.0,97457.0,97488.0,97162.0,97009.0,97664.0,97062.0,97396.0,97334.0,97087.0,96765.0,96845.0,98962.0,119521.0,95888.0,95844.0,96698.0,97652.0,95719.0,98353.0,95742.0,97094.0,95479.0,95170.0,95065.0,95576.0,96135.0,95067.0,95424.0,97730.0,119977.0,96667.0,96579.0,98598.0,99273.0,97799.0,96937.0,97147.0,96684.0,97674.0,100000000.0
15,99013,95028,94962,94802,94710,94572,94713,95124,94925,94556,94727,96776,120770,98507,96984,96586,96420,96349,96242,96462,96650,96402,96305,96424,96152,95905,96012,96173,95897,95831,95910,95727,95801,95809,95773,95867,98130,119780,96267,95740,96008,95890,96056,95867,95807,96365,95939,95698,95568,95567,95422,95524,95515,95394,95761,95631,96557
16.0,110257.0,104034.0,98912.0,97959.0,97920.0,97994.0,97601.0,97603.0,97697.0,97507.0,97777.0,97716.0,97597.0,97569.0,97661.0,97103.0,97500.0,97535.0,97612.0,97595.0,97622.0,97912.0,99965.0,120501.0,96353.0,96793.0,96516.0,96219.0,96740.0,96950.0,97072.0,97088.0,96884.0,96964.0,96724.0,96751.0,96508.0,96652.0,96368.0,96424.0,99072.0,119626.0,97170.0,97037.0,97061.0,97124.0,97923.0,100053.0,97597.0,97631.0,97609.0,97354.0,101407.0,97380.0,96899.0,97252.0,100000000.0
17,109676,98578,97399,96749,97090,96809,96743,96503,96507,96716,96709,97407,97065,98982,122349,97996,97474,97225,96961,97378,97348,97417,97405,97563,97005,97059,96804,96723,96355,96164,96728,96729,97034,97064,96822,97303,100761,120128,97376,95370,95335,95349,95305,95598,95784,95713,95636,95366,95318,95165,95622,95444,95484,95935,97404,96857,97034
18,100752,95874,95476,94999,94855,94839,94791,94791,94948,94804,94588,94744,95123,94702,96581,120729,96378,96145,95930,95593,95632,95479,95608,95579,95416,95334,95205,95265,95154,95277,95304,95247,95337,95141,95249,95193,97194,122430,96274,95939,96133,96544,96414,96131,95973,95825,95737,95961,95602,95633,97132,96160,96198,96106,95913,96016,96805
20,101403,96925,96427,95618,95907,95664,95505,95560,95433,96102,96273,95294,95279,95063,95010,94756,95172,94999,97032,119316,96750,96344,96275,96402,96182,96416,96042,95745,96048,96030,96140,95776,95657,95871,95764,95798,95874,95250,95299,97595,119493,96261,95926,95892,96250,96158,95596,95631,95660,95573,95669,95426,95334,95322,95849,95174,96159
21.0,109178.0,100028.0,97482.0,96791.0,97039.0,96823.0,96624.0,96762.0,96376.0,96646.0,96812.0,97146.0,97120.0,97029.0,99798.0,120396.0,96617.0,96662.0,96850.0,96853.0,96703.0,96747.0,96749.0,96984.0,96696.0,96529.0,96879.0,96913.0,97089.0,96738.0,98290.0,99037.0,97013.0,96950.0,96774.0,96849.0,98935.0,123292.0,97799.0,99965.0,98422.0,97707.0,97617.0,97626.0,97608.0,97777.0,97718.0,97194.0,96878.0,100515.0,98906.0,98300.0,98064.0,98763.0,98936.0,97899.0,100000000.0
22,102154,98029,96146,95365,95856,95527,95495,95564,95648,95513,96029,95646,95283,97129,118478,96786,97733,98140,95936,95527,95176,95013,95425,94990,94901,97052,120127,95736,95769,95766,95727,95695,95761,95381,95343,95258,95574,96466,97023,96133,96019,95646,95617,95953,96154,95993,97771,118154,95780,96037,96284,96205,96070,95845,95742,96142,96249
67.0,111193.0,103464.0,101070.0,97729.0,97347.0,97246.0,98049.0,97712.0,97655.0,97292.0,97480.0,97797.0,97458.0,97714.0,97459.0,97386.0,97541.0,97521.0,97707.0,97636.0,100125.0,121358.0,96796.0,97258.0,96707.0,96796.0,96803.0,96945.0,96911.0,97288.0,96555.0,96520.0,96682.0,96549.0,96819.0,96585.0,97198.0,96473.0,98880.0,124214.0,97296.0,98865.0,97223.0,97538.0,97362.0,97071.0,97127.0,96969.0,97099.0,99531.0,97131.0,97069.0,97080.0,96750.0,96834.0,97043.0,100000000.0
