driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,88367,82636,82109,81794,82302,83578,99497,83540,80574,80273,80054,80583,80455,80937,81658,80566,80537,80234,80452,80583,80713,81117,80776,80626,80665,94836,81130,79161,80114,80401,80198,80237,79532,79787,79659,79361,79208,78868,78810,79512,79458,79375,78923,79012,78879,79344,78740,79095,80175,79132,79103,78996,79479,79281,79306,79264,79420,79017,78958,78456,78025,77806,77989,78134,78227,78492,78428,78174,78809,80519
3,97847,84942,83879,85144,96979,84381,83039,83847,81994,83479,80896,82599,80591,80300,81033,80288,79431,79214,80027,80146,81534,80845,80586,80669,81130,81164,95643,82269,80432,80835,80213,79983,79564,80056,79557,79476,79752,80434,81651,81236,81598,80208,80138,81735,81126,81487,81382,81206,81035,80698,80730,80681,80044,79681,79290,79231,78926,79013,78741,78636,78337,78413,78174,79172,79709,78599,77994,77832,78473,80166
4,89332,83154,82842,82271,82374,82783,97485,82874,80824,80190,80243,80137,80560,80954,82792,80973,80139,80410,80548,80803,80463,80974,80837,80689,80690,80524,79050,95218,81974,80231,80279,79904,79809,79565,79329,79176,79112,78994,78897,79160,79618,80050,78567,78207,78697,79396,78507,79486,79686,80712,79767,79694,78972,79308,78974,81042,78687,78913,78582,78516,78444,78461,78502,78402,79129,79296,78619,79642,79616,80615
5,97602,84667,83616,83759,83401,83394,83685,83664,84271,83642,83954,83408,84011,83753,85110,101855,85061,83022,83539,82891,82963,83166,83210,83420,82875,84078,82801,83733,83128,84238,83810,99541,83992,82547,82281,82472,81556,81895,83531,81708,81464,82454,82466,82712,82599,83206,84156,82545,81935,83357,98064,88314,82574,81644,80816,81299,81216,81116,83230,82595,82214,81599,81883,82021,80654,81083,81236,81106,inf,inf
9,93017,82980,83457,82915,83222,82578,82697,82601,96638,82740,81540,79946,83187,80755,80578,80733,80377,80974,80791,80901,81247,81207,81607,82424,82196,97244,82367,79874,79144,79839,79635,81408,79729,79975,80334,80219,80243,80177,80501,80564,80823,81040,80995,81579,81655,80754,80715,80760,80561,80429,80410,79781,79635,79774,79462,79257,79183,79336,93717,80305,77606,77178,77586,78249,78015,78646,76972,77704,77833,78235
10,104969,86771,84227,83581,83803,85711,84905,83219,83951,86861,85495,85412,85502,85752,101683,85607,83044,82181,84172,82978,86781,85829,83884,98396,85510,84693,83816,83438,83216,83492,84432,98719,85793,84199,82675,83783,86090,83993,82469,81819,83192,81798,81669,83423,83778,85042,84505,100236,85327,84241,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,160274,85039,81060,80605,80218,80514,79884,80236,80257,80451,80295,80326,83027,82931,82107,81298,81270,82514,82374,81617,81971,81735,97872,82927,80268,80902,79687,81023,79120,80642,79411,79423,79389,79024,79771,80356,80310,80885,81134,81059,99742,81771,79147,78843,78325,78461,79653,81881,79768,80349,80575,80536,80944,78987,80312,79390,80148,79664,80291,79596,79346,81528,101965,82603,79694,78965,80857,79468,79956,inf
15,98895,85319,84062,84860,101505,85910,83247,83432,83333,84026,86264,85099,85925,84171,83723,83566,84362,83902,82937,82386,82999,82523,82592,82407,82566,84154,85040,84755,83408,98589,86114,82969,82879,82281,82349,81100,80959,80791,87856,125542,148200,91010,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
16,93238,84111,82840,83548,82938,97724,84000,83070,81180,80690,81513,80937,82240,81398,80867,80570,80327,80277,80875,81231,80894,81231,81613,81832,82800,81702,123847,85025,81438,80608,80497,80142,80528,80635,80671,81829,80672,80720,80958,80892,81396,81649,82649,82380,82523,80770,82974,83296,80661,80460,80537,80672,83385,80966,80213,80372,80758,81469,80947,80627,80469,80628,80673,80562,80390,80086,80513,79530,80328,inf
17,91533,83898,83377,82831,81995,80590,83209,82336,81653,81571,81725,81780,95268,83174,80771,80859,80873,80630,80687,80919,80049,79851,80372,80185,80270,80695,80638,79777,80113,79699,79374,79522,79310,79239,79285,79136,79275,79563,79661,80676,79677,79961,80531,80862,80060,79849,80142,80280,80702,95151,82465,79796,79304,79688,78655,78421,78435,78422,78526,79055,79425,78148,78283,79136,80532,81071,81299,81867,82313,84322
18,90883,84132,83636,82692,83981,97274,82277,81464,82365,81317,79845,79808,79907,80090,80769,80839,80638,80677,80453,80634,80673,80746,80470,80445,81184,80445,93736,81493,80640,80610,80241,80264,79701,79835,79554,79558,79021,79332,79520,79263,79149,79683,79089,78757,78693,78903,79795,79935,78734,79016,78732,78839,78931,79189,79498,79296,78872,78829,78331,78313,78365,78758,78214,78411,78191,78144,78155,78317,78526,79633
20,88859,83184,82226,81544,81820,83294,85797,81810,81102,81047,81111,81343,81540,95736,82574,80680,80774,80685,80818,80518,80343,80596,80506,80336,79980,80299,95501,81626,79802,79958,80060,80004,79657,79704,79688,79673,79235,79512,79422,78650,79607,79875,78699,78592,78648,79456,79820,81264,81285,79202,78958,79045,78666,79178,78867,78881,79710,79101,79007,78893,78670,78417,79057,80303,80918,80597,82127,82934,84329,86153
22,98524,84490,83788,83140,83186,83425,98768,85495,81981,84756,110410,88700,82053,81069,80728,81302,82627,81585,81347,81009,80995,80441,80822,80864,82500,81730,80774,81528,81521,98194,82116,80308,82564,80871,82676,80247,79994,80405,80691,80052,80621,80990,80834,80981,81329,80817,80873,80572,81116,80949,80852,80870,80223,80334,79902,79950,80133,80037,80425,80701,80161,80590,80516,79470,79175,79471,79448,79696,79826,inf
24,137902,86803,82967,82155,82009,81636,81428,81976,81710,81416,81546,84259,81666,81854,81392,81275,81845,81778,80941,80995,81180,80881,81063,94613,83853,80645,80713,81987,82421,80485,80442,80620,80363,80552,80264,81731,80684,80545,81065,81434,81490,82885,82630,82839,81294,83087,81191,83453,80837,80614,80636,81827,80799,81395,80201,80033,80033,79898,79889,80273,79814,79760,79985,79897,79797,79349,81311,81450,82873,inf
153,95938,83934,83141,82952,84924,84438,98879,85087,82212,84723,82968,81243,81522,80688,80597,82520,81556,80821,80723,81306,81248,81669,81714,81917,95800,82763,80987,80619,81370,80294,80575,81694,80111,80339,81367,80302,80727,81116,81389,80933,81723,97090,83139,81527,82498,82059,82435,82839,81746,80130,80053,80496,82881,81417,81653,80433,80012,80127,81366,80652,80948,80888,80301,80183,80484,80235,81302,81070,79842,inf
155,107208,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,93761,84146,82832,83291,82547,82251,82597,82566,82660,81404,80827,94268,83970,95391,83027,81093,81304,80776,80627,81642,81287,81411,81976,82113,81845,81534,82552,81888,81640,81672,81738,81725,95493,82640,79907,79798,80842,80366,79966,79955,80480,80003,79862,79577,79654,79721,80289,80825,81018,81193,81530,81894,82076,81997,82487,83113,83703,81807,81860,83587,81594,82270,81872,80887,81104,80767,81556,81489,85204,inf
37,124345,85142,82351,81944,81472,81153,82109,84754,85114,83246,82469,83586,82462,82600,81845,83203,83170,99090,82754,81432,80574,80849,82293,82373,80974,80985,81348,83199,81490,84873,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
