driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
2,100959,90576,89656,89652,89184,89447,89595,88869,88210,88464,88112,87845,87536,87738,87692,89028,87205,109194,94826,89241,89237,88664,89020,88694,88624,90206,89125,88968,88964,88712,89503,88282,88216,88482,88632,88154,87413,86854,86860,107337,95040,88363,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,105331,91841,91092,90339,89779,89379,90744,89542,89582,89322,89231,89301,89191,88944,88855,88742,88328,87538,87853,86573,86473,87402,86066,85683,104835,94206,88699,89045,88375,88520,87489,87695,87168,87629,86786,86422,86495,86169,86117,86432,85984,86970,86955,86570,102881,92003,87391,86610,87165,86695,86433,86902,86428,86200,86293,86944,86411
8,108834,92479,91546,90732,90339,90983,90089,90119,90799,89807,89760,89713,89232,88920,89375,89026,87958,88532,88539,89220,88149,88480,88201,88932,105689,91969,87216,86914,86598,86838,86826,86623,86981,86913,89025,88384,87604,87482,106836,93121,87943,87827,87819,87560,87381,88924,86883,86946,86437,87136,86723,86555,87070,86893,86255,86526,87308
11,107397,92874,91333,90671,90572,90321,90516,90471,90418,89640,89800,89473,89421,89041,88958,88753,88371,88429,89040,108898,94992,89490,89332,89113,88757,88598,88966,88541,88299,88984,88979,90284,88611,88476,88352,87877,87976,89328,89064,110278,94023,89446,89021,88937,88545,88351,88329,88187,88618,88838,89076,88325,89068,90924,90609,inf,inf
13,106752,92739,91037,90759,90371,90653,90774,90057,90060,89461,89450,89742,89058,89020,89040,88748,88634,88565,89468,89141,89189,95678,88732,87999,87892,87837,110557,94731,90118,89903,89872,89772,89687,89453,89153,88980,89029,88560,88693,88830,88855,88336,88544,88426,88421,88033,87890,87664,87616,87865,88192,87325,87563,87231,86893,87235,87446
14,99425,90490,89901,89632,89426,89095,88948,88727,88202,88194,88015,87764,87699,87539,87696,89887,86853,87038,86912,86741,106707,93690,88825,88467,88224,88282,88110,87732,87853,88959,89078,87286,87224,87456,87248,87009,86763,87018,90582,86690,87342,106974,92456,88961,87642,87934,87444,88143,87234,86818,86950,86826,86843,88656,87339,87779,86739
15,98665,89938,89363,88731,88495,88209,88498,88080,87852,87759,87848,87774,87921,87780,89814,88050,87941,107852,95834,90041,89725,89560,89187,90935,88995,90642,88981,88756,88616,89861,88670,89027,88686,88424,88450,107903,94864,89721,89106,91111,89285,88842,89245,88985,88638,88599,88885,88135,88178,89937,87923,87953,88049,87515,87308,87116,88186
17,100045,90705,89693,89706,89112,89339,89965,88140,88168,88088,87901,87782,87607,87673,87590,89775,87088,87077,87233,107057,93340,88312,87824,87751,87963,88047,88240,87833,87712,89158,88959,87239,87183,87165,87590,87350,86493,86848,108991,94346,88548,88606,87476,87783,87207,87133,88591,87383,87259,86846,86683,86940,87467,87061,86908,87467,86798
18,105890,91960,91047,90508,90087,89647,90017,89997,89398,89608,89086,89469,89262,88814,88691,88881,88725,89008,88936,89043,109402,94048,90629,89988,89518,89387,90118,89305,88872,88949,89267,88918,88889,88368,88709,88108,88402,89939,88885,88726,108391,92937,88027,87544,87358,87086,87277,87231,87603,87033,86891,87859,86866,86548,86260,88888,inf
21,97236,89955,89164,88615,88387,88137,88053,88165,88033,87692,87911,87390,87648,88524,88473,87336,87133,87281,87080,87661,88225,86809,105407,92549,88434,88500,88646,88620,88535,87582,88122,87703,87424,87401,87164,87309,86751,86936,87057,87309,87056,103586,93591,89813,88593,87692,87148,87627,89403,87555,87247,87621,87094,86961,85994,86274,87724
22,102738,91015,90109,89913,89252,89158,89198,88920,88940,89262,89244,88756,88476,87964,88173,88168,88371,87699,87636,87230,87157,87223,87144,86560,105023,93255,88275,88148,87862,88086,88389,88354,87230,87514,87067,86795,86598,86551,87624,86999,87095,88143,103317,92564,87759,87512,87789,86908,86815,86465,86519,87135,86479,86233,86633,86690,86757
23,106310,92169,90994,90530,90238,89748,89869,90156,89487,89360,89245,89186,89231,89174,88675,88640,88703,88972,108031,94168,112465,96825,89249,89117,89139,88777,89043,88683,88294,88184,88024,87595,87611,87441,87610,87427,87165,87587,87461,105777,96810,89301,89607,88523,87697,87685,87513,88346,87860,87520,87326,88002,86970,87262,86557,86536,inf
27,113142,97430,95244,94747,94416,93892,94013,93677,93997,93622,93144,93544,93932,95552,97243,96110,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,108484,92493,91401,90748,90422,90500,90399,90196,90743,89869,89830,89320,89328,89184,88876,88696,88668,88394,88720,88878,88263,88680,88316,88874,88593,108037,92994,88033,87414,87069,87265,86776,86773,87264,86546,87246,86365,86261,86694,86530,88057,105481,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
31,101969,90784,90060,89884,88845,88994,89490,89235,88494,89011,88275,88721,88305,88600,88163,88981,88982,87760,87300,87111,87199,87139,107561,94037,88289,88602,87934,87870,88067,88048,87773,88921,86845,87673,87071,86912,86395,86499,86879,86944,86393,110665,92792,88312,87542,87566,88075,87462,88324,87903,87614,88017,89862,88568,89089,89948,88615
