driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
2,87769,92759,131735,126374,126714,111126,78450,76986,76361,75703,75057,75297,74782,74858,74711,74760,75063,74163,74431,75459,74646,74481,74448,74556,74686,74359,74630,79425,91196,75752,74251,75106,74685,74412,74271,74561,75021,78209,97053,76285,76666,74773,74700,74914,74768,74500,74808,74567,79227,75020,75267,75320,78925,75910,74862,74707,74803,74783,75045,74721,74593,74443,74180,inf,inf,inf,inf,inf,inf,inf,inf
4,82796,89067,129982,126894,126503,114970,76736,76240,75500,75161,74499,74035,73986,73924,73857,74014,73965,73952,73975,73892,73764,73792,73446,73510,74085,77632,94957,75479,74613,74557,74762,74858,74737,74861,75227,74044,74182,73807,74072,74069,74176,74043,73762,73844,74486,73867,73788,73776,73472,73804,73586,73384,73358,78157,92420,73746,73564,73968,73715,73623,73989,73631,73377,73434,73807,74299,73764,73522,73502,72961,73182
8,81699,86247,131489,126217,125754,117365,77150,75060,75275,74393,74155,74033,75310,74425,73844,74155,73908,73989,73835,73631,77410,94156,74145,74510,74193,74286,75227,75438,76141,74433,74484,74589,74838,74808,74743,74744,74177,74067,74137,74425,74297,74073,74598,73783,73843,73969,73735,73532,73583,73656,77551,91712,74884,73464,73600,73522,74708,73281,73447,74145,73758,76382,73713,73556,73776,73898,73649,73725,75731,73881,73917
9,85788,91054,129721,127857,126834,113464,78998,76535,76222,75231,74905,74894,74717,74836,74666,74303,74353,74657,74210,74407,74522,74739,74771,74412,74117,74275,78110,93939,74581,74227,74347,74588,74816,74624,74559,74515,74444,74251,74550,75730,74838,74915,74405,74634,74599,74545,74453,74565,78216,94277,74804,74613,75137,74632,74541,74560,74913,74756,74752,75011,74703,74703,74910,75627,74937,74571,74510,74580,74505,74144,75268
11,89181,94177,132980,125856,126586,109676,78202,77633,77964,77733,77988,76138,76050,76043,75367,75282,75172,75358,75505,75206,75393,75963,74936,75182,75164,75123,75140,79035,92522,74387,74262,74257,74458,74419,74190,74061,73874,73806,74372,74285,73804,73779,74353,73768,73552,73583,73401,77321,93652,74519,74558,74516,74651,75009,74412,74473,75637,75677,74356,74434,73982,73992,74177,74007,74623,74110,74075,74100,74206,75070,inf
13,80233,85386,132291,125640,125935,118913,74786,73989,73490,73674,73633,73326,73322,73466,74397,74262,74269,73389,73558,73288,73379,73323,72877,76794,94419,73647,73548,73763,74015,73883,73768,73586,73476,73798,74057,74111,74469,74057,73592,73407,73866,73982,73771,73876,73398,73269,73571,73423,73498,74308,73495,77204,93096,74436,73130,72954,73567,74107,74252,73781,74063,74037,74125,74114,73796,74570,74317,74407,74449,74859,74814
14,89682,95033,132726,125195,127814,108315,78578,77878,78054,77025,76963,76045,76139,110884,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
15,82374,86828,131078,126806,125930,116715,77111,75447,74882,119900,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,103205,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,86396,91198,130661,126958,127142,112401,78150,74600,76188,74868,75328,74145,74683,73993,74218,74158,73926,73639,73577,73643,73753,73346,73174,73131,76961,93090,73797,74384,74387,74732,74546,74918,74744,74933,74689,74524,73983,73955,73959,74293,74324,73972,73799,73706,74099,74300,73811,73676,73539,77467,92349,74672,73755,73502,74022,73698,73837,73513,73597,73561,74190,73395,73487,73384,73903,73444,73774,73276,73645,73224,73053
