driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
2,110659,97716,97329,98020,97421,98146,97532,98330,96051,95550,95343,95266,95174,96232,95761,95381,95659,95750,95593,98727,118608,94864,94541,94896,94890,95531,95306,95419,95461,95163,95587,95563,95120,95365,95855,95559,98478,120122,95416,95692,95701,95721,96314,98042,96588,96231,96050,96383,96553,95913,97278,96349,95535,95767,96375,95703,95679,95691,96135,inf
4,102893,94594,94075,94815,94624,95040,94800,93895,94381,93729,94072,93802,94001,93553,93417,93412,93307,96724,119144,94509,94615,95024,94136,94371,94836,94912,94541,94679,94678,94607,95203,94365,94335,94690,94026,94249,93756,97302,119224,94401,94802,94977,95706,97040,95982,95931,95170,95116,95815,95376,94880,94456,95274,95258,95872,95522,95619,96119,95848,97853
8,97644,93447,93556,93660,93804,93762,93310,93297,92983,93448,93027,92909,92819,92621,93008,96466,118693,94683,93996,93946,93879,93429,93183,93565,93455,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,104085,95253,95018,95652,95451,94693,94332,93940,93754,93668,93657,93236,93379,93347,93348,93495,93431,97282,120317,94469,94647,94696,95711,94522,94323,94914,94295,94341,94409,94405,94293,95125,94079,94084,94889,94150,93747,94294,94188,94099,94188,97607,119689,97066,96072,95962,95341,95031,95769,95443,94783,94568,95159,95174,96077,95541,inf,inf,inf,inf
15,102472,94482,94160,94498,94917,94755,94483,94083,93825,94058,93751,93886,93348,93350,96706,118849,94593,94708,94931,94612,94755,94951,95564,94342,94615,94777,94116,94345,94470,94357,94359,95353,93765,94246,94408,94385,94128,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,106381,95874,95458,95815,96301,95956,95668,95540,95237,94955,94872,94364,94694,97794,121592,95980,96968,96369,95793,95446,95286,95888,95204,94903,95157,95947,95061,95273,94917,95251,95114,94879,94680,94666,94646,94420,94191,97684,119462,94363,94446,95161,96068,95263,95071,94841,95301,95684,95220,95240,94549,95740,95951,97509,96946,95895,95317,96049,95932,inf
18,105559,95982,95327,95853,96449,95983,95478,95637,95361,94874,94771,94476,94742,94208,97619,120685,95667,95731,95957,95581,95254,95885,95461,95600,95614,96102,95563,95184,95231,96336,94788,94778,94524,94634,94733,94681,98099,122595,95451,95650,95892,95602,96710,96054,96330,97249,96320,95840,96046,95849,95425,95899,95699,95910,96489,95913,96936,95842,97127,inf
21,108579,96682,96525,96756,96042,96012,95898,96104,96222,96408,99207,120601,95344,97369,99098,96423,97000,96983,96570,96544,96668,96810,96646,96338,96683,96762,98447,118925,94656,94922,95148,95333,96014,98765,95705,96020,96051,96986,95922,96050,95784,95698,99073,121582,95746,97237,95717,96115,96600,96099,96434,96592,110307,127598,95593,96457,97285,98520,inf,inf
22,101090,94081,94004,94478,94533,94675,94331,94194,94024,93515,93425,93806,93657,93270,93200,93210,96433,118473,93802,93928,94628,94263,94338,94370,93901,94316,93984,94128,94066,93687,93637,93492,93575,93617,93656,93730,96821,119337,94754,94236,94901,94762,95076,95255,95713,95162,94575,95410,95076,95202,96218,95485,95219,95073,95176,95029,94491,95220,95756,93831
23,98819,94089,94426,94877,94723,94284,93860,93585,93240,93414,93282,93647,93453,93069,93218,93179,93385,93450,93821,93536,96217,117184,93057,93706,93908,95734,94034,93522,93537,93391,93112,92908,93214,92826,92927,93067,94285,93376,93858,92896,96153,117498,92883,93665,93791,94205,94232,93917,94097,94239,93920,93880,93899,94682,95031,94483,94105,94295,94122,94409
