driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
1,89423,84097,83597,82440,82501,82667,82623,82666,82534,82566,82521,82277,81812,82122,81788,81893,81835,81706,81208,81625,81105,81010,81166,80409,80254,80264,79899,79554,79127,81729,122320,105994,121267,121851,127137,116098,115706,115652,86079,84744,83289,84439,83304,83467,83269,1521829,114825,83072,81289,81854,81670,81549,81530,81580,81684,81465,80654,81253,81494,81810,82621,82108,108288,125878,121043,112181,82788,80913,80418,79776,79551,79393,79208,79637,79350,78133,80370,83702
3,88220,84147,83767,82504,82302,82516,82414,82196,82936,82521,82394,82167,82132,81949,81797,81675,81616,81346,81506,81754,81122,81085,80762,80563,80116,79928,79919,79213,79137,81699,114863,113593,120734,121651,125931,117094,116431,116821,84813,84511,84284,83949,83376,83012,82885,1519930,118630,82943,81184,81614,81655,81231,81631,81087,80540,80817,81095,81040,81136,81178,82628,82411,105795,130038,120706,114050,81474,80607,80037,80189,79228,79076,78662,78327,78564,78354,78416,78432
4,91890,83679,84484,82882,83704,82618,82843,83538,83967,83011,82203,82563,82474,82719,82473,81779,80719,81243,81135,81668,81078,80541,80502,80567,80244,80200,80013,96844,84708,89196,101531,93515,119297,122111,126857,117486,114594,114917,85849,84566,83395,84091,83630,84037,83198,1522622,114228,83282,81133,81839,81629,81680,81764,81472,81672,81189,81883,81089,81356,81882,82363,81940,111732,123612,122231,109717,83019,81123,81944,84301,81874,81525,82710,79507,79579,79589,79340,79405
8,91685,83738,83741,82499,82426,82892,83138,82894,83466,82622,82215,82542,82274,82517,82165,82001,81032,81838,81588,81044,81461,81036,81000,80351,80061,97043,83660,80275,80982,90908,101622,92978,119511,121978,126889,116631,115001,115697,85996,84615,83301,84169,83621,83463,83139,1520667,116157,83230,80991,81993,81660,81565,81588,81533,81514,81219,80931,81190,81442,81880,82549,82018,108467,126251,121219,111846,82815,80856,81842,102138,79521,77941,77984,79739,81530,81699,81566,77392
13,102252,83437,83456,83035,82857,83781,82975,83782,83365,83016,82520,82980,82391,82366,82688,82950,82990,82691,82402,82437,83674,82824,83020,82876,83475,102613,83194,80064,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
16,95083,83487,84213,83081,83553,82663,82923,82720,84078,82795,82419,82710,82206,82737,82277,82331,81563,81277,81127,80912,81672,81462,81302,81227,81209,81660,80872,81554,81533,102017,102470,97605,113716,122498,126760,117521,114448,113742,86331,84132,83731,84051,83529,83802,83107,1521999,114433,83243,81395,81664,81448,81106,81902,81342,81740,81069,80751,80725,81727,81696,82447,82115,109461,125584,122278,110264,82891,80964,82003,83849,81746,81658,81944,78292,78792,78690,78539,79670
17,90851,83922,83847,82335,82467,82747,83246,83145,82661,82784,82701,82574,82234,82218,82057,81823,81373,81888,81361,81133,81296,81326,80785,79750,96822,81621,80471,79160,80152,82362,97933,106720,120982,121834,125335,117540,116322,116255,86181,84771,83274,84084,83503,83602,83129,1519348,117278,83297,81226,81959,81608,81569,81554,81333,81476,81332,80929,81229,81525,81674,82609,82058,108309,125010,121062,113057,82571,81364,80389,79916,79525,79224,79199,79248,79005,78687,78262,78961
18,94555,83375,84100,83407,83511,82723,82902,82701,82854,83207,82324,82544,82474,82531,82365,82273,81009,81118,81077,81714,81133,81153,80864,80599,80418,97532,82046,79335,80845,91056,100652,94069,118305,122271,126690,117457,114662,114241,86246,84322,83718,84575,83586,83918,82919,1522801,113750,83347,81238,81768,81526,82413,81571,81514,81703,81129,81361,81304,81115,81821,82430,82178,113436,122627,121790,109265,82903,81040,81993,83369,81668,81663,82278,78964,78861,78720,78910,79327
20,89683,84167,83578,82594,82504,82768,83266,82714,82881,83078,82124,82627,82059,82058,82174,81525,81815,81840,81082,81592,81134,81263,80224,80541,79748,80045,80127,79897,79554,98838,98167,109049,120645,122113,125377,117330,116256,116996,85806,84678,83838,83732,83517,83502,83262,1518412,118362,83092,81647,81790,81681,81606,81557,81394,81213,81245,80750,81526,81186,82007,82368,82252,106616,126138,121063,113853,82117,80931,80611,80048,79124,79464,79213,79291,78969,78610,76577,79463
154,99001,84132,83788,82706,83123,83090,82716,83094,83932,83630,83228,82436,82743,82705,82757,82309,82218,82756,83040,82681,83033,83483,81514,81326,82131,82444,83102,81518,82093,108142,108181,85358,101511,124671,123629,117213,116255,109162,87058,84524,83488,83378,84002,83133,83564,1526915,109656,83134,81889,81356,81213,81966,81167,81371,81635,81536,80969,81314,81153,81917,82346,145950,99654,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
