driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77
2.0,94523.0,81272.0,106272.0,117987.0,151468.0,139218.0,114430.0,82422.0,79847.0,79304.0,78927.0,80002.0,79920.0,80535.0,80604.0,80366.0,79985.0,79169.0,78953.0,78918.0,78989.0,78536.0,78837.0,79183.0,79132.0,79737.0,80172.0,81588.0,83106.0,81300.0,103369.0,82607.0,78859.0,78456.0,78262.0,80937.0,78718.0,78340.0,80179.0,78371.0,105702.0,103602.0,90515.0,90465.0,112803.0,82740.0,80305.0,80236.0,80380.0,81678.0,80874.0,80823.0,80622.0,79966.0,79617.0,79881.0,79431.0,79541.0,82096.0,80245.0,80176.0,79745.0,80709.0,80361.0,80804.0,84484.0,82374.0,85660.0,83861.0,83803.0,83954.0,83708.0,83931.0,85575.0,84804.0,100000000.0,100000000.0
4.0,84657.0,78021.0,76668.0,134448.0,164347.0,138974.0,121584.0,79802.0,77166.0,76358.0,75972.0,76058.0,76086.0,76281.0,75997.0,75922.0,76797.0,75653.0,75295.0,75961.0,75565.0,75269.0,75226.0,75612.0,94313.0,79418.0,75405.0,75335.0,75597.0,76045.0,76296.0,78254.0,76116.0,76177.0,76109.0,76211.0,75831.0,75340.0,75607.0,75973.0,75717.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8.0,87347.0,81166.0,79717.0,128275.0,164303.0,138317.0,121262.0,80550.0,77603.0,76700.0,76283.0,76356.0,76517.0,76395.0,76203.0,76292.0,76343.0,77190.0,96168.0,80169.0,77200.0,76269.0,76899.0,77118.0,77063.0,77409.0,77118.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
11.0,86981.0,81368.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,93650.0,81126.0,102312.0,107556.0,165854.0,136539.0,117499.0,82315.0,79570.0,78627.0,78654.0,79720.0,77940.0,78291.0,78082.0,78098.0,77804.0,78051.0,78215.0,78887.0,98950.0,80386.0,77151.0,77958.0,78894.0,78999.0,79713.0,80541.0,82444.0,81688.0,83953.0,78375.0,79467.0,77706.0,77733.0,77499.0,79969.0,77497.0,77843.0,77715.0,99423.0,87963.0,93769.0,126716.0,122731.0,81813.0,79759.0,79214.0,80337.0,79964.0,80558.0,79328.0,78858.0,79356.0,78881.0,78884.0,78711.0,78180.0,78430.0,78188.0,78456.0,78176.0,77993.0,77718.0,77849.0,77828.0,78489.0,77874.0,78362.0,78775.0,78433.0,80032.0,79835.0,79301.0,80856.0,84318.0,100000000.0
14.0,89673.0,80560.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,83804.0,78171.0,76502.0,134587.0,164173.0,138621.0,122322.0,79603.0,77046.0,76302.0,75804.0,75778.0,75663.0,75950.0,75644.0,75669.0,77079.0,75491.0,75583.0,75314.0,75044.0,74870.0,74945.0,95582.0,78031.0,76301.0,75757.0,75658.0,75666.0,76142.0,78147.0,77612.0,75746.0,75440.0,75631.0,77038.0,75632.0,75856.0,75560.0,75793.0,75896.0,75745.0,95856.0,132696.0,127333.0,122403.0,80461.0,78936.0,77729.0,77111.0,76887.0,77101.0,77096.0,76961.0,77166.0,76797.0,76824.0,76881.0,77527.0,76649.0,76696.0,75994.0,76167.0,75907.0,75857.0,76000.0,76843.0,78826.0,77383.0,76194.0,76062.0,76203.0,76084.0,76593.0,76990.0,77183.0,78007.0
17.0,90951.0,80519.0,97347.0,114247.0,165141.0,137478.0,117627.0,81725.0,78987.0,77914.0,77466.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,85900.0,78208.0,76659.0,134603.0,164190.0,138583.0,121707.0,80274.0,77436.0,76170.0,76159.0,75892.0,76079.0,76010.0,75928.0,75940.0,77155.0,95259.0,77713.0,76253.0,76802.0,76334.0,76275.0,75417.0,75882.0,76603.0,78858.0,77170.0,75826.0,75929.0,75816.0,75717.0,76013.0,76222.0,75828.0,75780.0,76293.0,76001.0,75601.0,75220.0,75602.0,98394.0,85261.0,114160.0,127111.0,122757.0,80985.0,79880.0,79027.0,77581.0,76868.0,76672.0,77001.0,76884.0,76559.0,76665.0,76688.0,77201.0,76769.0,77346.0,76049.0,75842.0,76337.0,76015.0,75920.0,76109.0,75804.0,78258.0,76069.0,75699.0,76000.0,76003.0,76111.0,76073.0,76722.0,77107.0,77864.0
21.0,91778.0,80804.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
