driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1.0,86332.0,81858.0,81979.0,82868.0,83543.0,85427.0,85872.0,87698.0,88641.0,95253.0,103045.0,86187.0,86741.0,88681.0,89675.0,89467.0,89322.0,93314.0,100436.0,81674.0,80677.0,82739.0,99708.0,84085.0,117164.0,116896.0,121387.0,118035.0,120709.0,85524.0,82665.0,80704.0,79804.0,78737.0,78303.0,78300.0,78265.0,78069.0,78176.0,78327.0,78658.0,78981.0,80174.0,80328.0,80358.0,79560.0,79995.0,79880.0,79798.0,80432.0,80317.0,79919.0,81939.0,85737.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
3.0,92227.0,82821.0,82527.0,83492.0,83954.0,86715.0,88641.0,90616.0,96893.0,102821.0,86970.0,89607.0,90517.0,93181.0,92439.0,89820.0,89657.0,93198.0,105039.0,123357.0,110750.0,102520.0,89063.0,91520.0,114092.0,94732.0,87437.0,85143.0,96576.0,86632.0,83341.0,82863.0,81537.0,81541.0,80916.0,81124.0,80811.0,80266.0,80548.0,80731.0,81165.0,82222.0,81888.0,82482.0,82667.0,83044.0,85713.0,84387.0,85435.0,92647.0,110659.0,85891.0,90329.0,89948.0,90976.0,91909.0,94190.0,95304.0,92699.0,95300.0,92770.0,94366.0,96899.0,93101.0,95047.0,93265.0,94014.0,96724.0,105492.0,107184.0,100000000.0
4.0,88548.0,81908.0,82140.0,83730.0,86146.0,86968.0,86669.0,87326.0,88995.0,99105.0,102623.0,88201.0,88692.0,90208.0,89330.0,89481.0,88964.0,93769.0,102311.0,82203.0,81442.0,89722.0,102052.0,86879.0,93947.0,111701.0,118485.0,117991.0,120424.0,85739.0,82734.0,82120.0,80182.0,79193.0,78728.0,78623.0,78702.0,78738.0,78886.0,78733.0,78884.0,79655.0,80232.0,80729.0,80926.0,80019.0,80650.0,81001.0,80355.0,82172.0,81185.0,81226.0,84831.0,88293.0,93343.0,99551.0,102547.0,88350.0,89307.0,88813.0,88682.0,88230.0,88662.0,87806.0,88376.0,89424.0,87933.0,87997.0,88760.0,104053.0,131080.0
5.0,95308.0,83420.0,82662.0,83714.0,85536.0,85028.0,87765.0,88647.0,91402.0,93530.0,91212.0,89414.0,95894.0,99406.0,102220.0,104666.0,86697.0,87931.0,93497.0,118105.0,82453.0,100528.0,85597.0,116774.0,116810.0,93269.0,87641.0,87580.0,97998.0,86192.0,84079.0,83906.0,81335.0,80802.0,80704.0,81229.0,84768.0,98018.0,79256.0,79482.0,80241.0,80836.0,81271.0,81840.0,82687.0,80846.0,82886.0,82488.0,81990.0,83222.0,83306.0,85628.0,90026.0,95804.0,95062.0,113410.0,106899.0,89226.0,94381.0,106119.0,91676.0,91064.0,93196.0,90920.0,91317.0,91030.0,91674.0,91089.0,106675.0,106261.0,100000000.0
8.0,90963.0,83208.0,82072.0,83450.0,90182.0,100246.0,87374.0,88762.0,89799.0,90017.0,92714.0,93403.0,94036.0,90864.0,91511.0,89864.0,88735.0,88638.0,92862.0,102035.0,80550.0,93107.0,100667.0,81303.0,82936.0,110257.0,120187.0,117035.0,115659.0,86158.0,83148.0,82063.0,82868.0,79444.0,80383.0,79953.0,80320.0,80500.0,80693.0,79491.0,79571.0,80021.0,80700.0,80992.0,81737.0,81155.0,81535.0,82251.0,82141.0,82925.0,82172.0,116618.0,102194.0,114234.0,86968.0,87472.0,87268.0,88514.0,89796.0,88686.0,88820.0,88520.0,88603.0,89628.0,88767.0,88947.0,89280.0,89784.0,96948.0,149918.0,100000000.0
10.0,95808.0,83273.0,82586.0,84780.0,85105.0,85379.0,87603.0,88341.0,91704.0,93660.0,91985.0,89051.0,93856.0,105501.0,104636.0,86594.0,87031.0,88130.0,93033.0,99361.0,81549.0,97583.0,107903.0,121846.0,118297.0,91089.0,87230.0,86254.0,104018.0,86350.0,96464.0,100479.0,80363.0,79686.0,79759.0,80051.0,79731.0,80821.0,80276.0,80068.0,80113.0,81330.0,80923.0,81490.0,81261.0,84065.0,82556.0,82136.0,82128.0,82315.0,81881.0,85432.0,89491.0,98214.0,96412.0,115055.0,110429.0,91151.0,90668.0,91387.0,94328.0,92263.0,91404.0,93650.0,92285.0,92031.0,93864.0,96536.0,105781.0,108371.0,100000000.0
13.0,88414.0,83765.0,82355.0,83724.0,85079.0,86860.0,87323.0,89325.0,90974.0,92362.0,91949.0,89931.0,93238.0,97114.0,106001.0,102904.0,85605.0,85889.0,91332.0,99980.0,80428.0,94734.0,100381.0,81083.0,81914.0,108205.0,119280.0,117590.0,114639.0,85548.0,83088.0,81190.0,80274.0,79788.0,78885.0,78988.0,78879.0,79886.0,78977.0,79303.0,79204.0,79388.0,80216.0,80743.0,80698.0,80289.0,80725.0,80948.0,81049.0,81512.0,81045.0,81257.0,84333.0,88536.0,98494.0,100552.0,86105.0,88174.0,90198.0,90146.0,91172.0,90785.0,88683.0,88200.0,89337.0,89491.0,88614.0,88596.0,88166.0,101720.0,130711.0
17.0,88422.0,82783.0,83121.0,83438.0,85329.0,87490.0,97360.0,87954.0,95443.0,101775.0,86202.0,89626.0,89462.0,91879.0,89685.0,88948.0,88933.0,88296.0,92463.0,99971.0,80804.0,90641.0,104157.0,83707.0,88303.0,110070.0,118386.0,117729.0,118355.0,90037.0,82492.0,81012.0,81379.0,79546.0,79512.0,81289.0,79162.0,78914.0,78903.0,79398.0,79774.0,79386.0,83572.0,81344.0,81631.0,80977.0,81146.0,82416.0,81901.0,81765.0,81294.0,81853.0,85837.0,92608.0,97003.0,100106.0,85927.0,86987.0,87454.0,87764.0,88211.0,87784.0,87763.0,87448.0,88338.0,88166.0,88835.0,87824.0,88717.0,102660.0,128725.0
18.0,86961.0,82051.0,82072.0,82984.0,83155.0,84771.0,86544.0,86218.0,87795.0,89842.0,89246.0,87242.0,87883.0,90947.0,91435.0,88730.0,85966.0,84537.0,83280.0,81676.0,81641.0,79880.0,93573.0,121988.0,125192.0,118309.0,125963.0,118109.0,120998.0,85591.0,83468.0,81099.0,80090.0,78757.0,78787.0,78475.0,78108.0,78185.0,78362.0,78340.0,78671.0,79312.0,80018.0,80085.0,80547.0,80245.0,80683.0,80569.0,80303.0,80629.0,81343.0,80037.0,81794.0,84295.0,91000.0,89940.0,100055.0,102002.0,87903.0,86860.0,88128.0,87691.0,88347.0,87849.0,89245.0,88473.0,88198.0,88790.0,90740.0,100184.0,150470.0
20.0,99703.0,81316.0,81742.0,82554.0,84313.0,84714.0,86032.0,89701.0,90824.0,97826.0,101012.0,88178.0,89610.0,89142.0,89223.0,87609.0,87948.0,87761.0,90758.0,99987.0,81715.0,89474.0,102938.0,86870.0,92999.0,110408.0,118317.0,117953.0,119979.0,86093.0,82921.0,81654.0,80640.0,80764.0,79346.0,79090.0,79273.0,79524.0,79364.0,79490.0,79991.0,79640.0,80757.0,81825.0,81716.0,80381.0,81876.0,82026.0,81507.0,82279.0,82853.0,86144.0,102653.0,98183.0,106661.0,85780.0,85866.0,86927.0,87895.0,88139.0,87448.0,88035.0,87850.0,88827.0,87897.0,86969.0,87571.0,87861.0,88283.0,98974.0,120530.0
154.0,95416.0,82184.0,82286.0,83579.0,83140.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
155.0,92223.0,82605.0,81952.0,83287.0,84124.0,86525.0,88428.0,94933.0,106996.0,86566.0,87836.0,88838.0,90610.0,90755.0,90082.0,89675.0,88326.0,92409.0,104083.0,81698.0,80441.0,91050.0,101217.0,87041.0,93273.0,110012.0,118757.0,117627.0,119277.0,85747.0,82757.0,81400.0,81186.0,79823.0,78973.0,79169.0,80199.0,79647.0,79292.0,79268.0,79652.0,80058.0,80967.0,81737.0,81385.0,80458.0,81804.0,81351.0,81072.0,81662.0,81583.0,81720.0,84212.0,118365.0,112286.0,87440.0,86813.0,87364.0,87639.0,88488.0,88758.0,88777.0,88335.0,88548.0,88530.0,88954.0,89393.0,88943.0,102457.0,107621.0,109427.0
30.0,93200.0,82877.0,82590.0,83298.0,102939.0,110622.0,92729.0,102792.0,104284.0,87130.0,88428.0,90941.0,89593.0,90465.0,90494.0,89774.0,93129.0,101438.0,83519.0,82000.0,80491.0,100974.0,89977.0,116207.0,117184.0,93144.0,88400.0,87130.0,98610.0,85847.0,81991.0,81735.0,81618.0,80260.0,80329.0,80286.0,80158.0,80661.0,81913.0,80793.0,80863.0,80925.0,82375.0,81728.0,81962.0,80586.0,81711.0,81980.0,81812.0,81870.0,81619.0,82786.0,87189.0,97901.0,101196.0,87097.0,87724.0,88099.0,88383.0,89090.0,89389.0,89056.0,89583.0,90761.0,90194.0,89309.0,89405.0,89353.0,90654.0,99561.0,110452.0
37.0,97008.0,83459.0,83103.0,83574.0,84844.0,85640.0,87424.0,89969.0,91350.0,93501.0,93022.0,94246.0,99006.0,109271.0,108523.0,88604.0,89242.0,88514.0,96647.0,106629.0,83247.0,105078.0,86974.0,105419.0,116355.0,94294.0,87572.0,85376.0,97546.0,86656.0,84106.0,84016.0,81805.0,81432.0,81156.0,81311.0,81085.0,81340.0,81352.0,81812.0,82314.0,82754.0,83436.0,83750.0,83944.0,83204.0,84147.0,86353.0,84788.0,89985.0,108636.0,89202.0,102397.0,98298.0,114223.0,107920.0,89778.0,90327.0,90822.0,90480.0,90067.0,91439.0,92770.0,91124.0,91053.0,90963.0,91707.0,105561.0,131506.0,100000000.0,100000000.0
807.0,88832.0,82262.0,82467.0,83256.0,83384.0,84760.0,85814.0,87080.0,88483.0,89673.0,88349.0,86348.0,88704.0,89442.0,91226.0,88090.0,85991.0,84218.0,82437.0,81694.0,81175.0,79938.0,94127.0,121466.0,124988.0,118195.0,126615.0,117881.0,121549.0,85065.0,81686.0,80701.0,79533.0,78823.0,78524.0,78396.0,78250.0,78210.0,78332.0,78303.0,78769.0,78914.0,80797.0,80184.0,80576.0,79423.0,79928.0,83177.0,80403.0,80101.0,80019.0,79664.0,81560.0,84691.0,102571.0,89278.0,107969.0,109607.0,94295.0,87655.0,87979.0,88023.0,88025.0,88089.0,87914.0,88274.0,89221.0,87881.0,88315.0,102182.0,128613.0
808.0,94404.0,82878.0,82515.0,83638.0,86151.0,86021.0,87805.0,90764.0,90966.0,93276.0,91372.0,91267.0,94372.0,104484.0,103873.0,87500.0,89234.0,89884.0,94518.0,105629.0,80981.0,101135.0,100176.0,115902.0,118134.0,92480.0,87952.0,87715.0,99019.0,86247.0,84615.0,82959.0,81226.0,80845.0,80640.0,80858.0,80653.0,80636.0,80528.0,80743.0,80789.0,81492.0,81896.0,82455.0,82438.0,88420.0,85096.0,84436.0,83474.0,85130.0,83993.0,87590.0,94501.0,103989.0,102908.0,89105.0,89984.0,90294.0,90111.0,90960.0,90654.0,90404.0,90659.0,91120.0,92421.0,93909.0,92024.0,91168.0,97803.0,126690.0,100000000.0
39.0,98972.0,85444.0,83479.0,83092.0,83346.0,84890.0,87683.0,89689.0,90735.0,93162.0,92768.0,97274.0,101811.0,111845.0,90571.0,90527.0,90812.0,93557.0,91782.0,97659.0,107883.0,104750.0,94779.0,90571.0,114685.0,94150.0,87617.0,85214.0,97368.0,86779.0,85287.0,83303.0,82463.0,81922.0,81753.0,81873.0,81781.0,81628.0,81746.0,81544.0,82028.0,83006.0,82758.0,84082.0,84252.0,84090.0,85674.0,84651.0,85480.0,89561.0,90750.0,114594.0,105790.0,100284.0,123384.0,115260.0,95481.0,90506.0,90454.0,91038.0,92647.0,90734.0,97040.0,91513.0,95427.0,93144.0,93825.0,106597.0,106537.0,100000000.0,100000000.0
813.0,90970.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
814.0,90124.0,82796.0,82312.0,83649.0,84745.0,87184.0,88691.0,91007.0,91037.0,98152.0,106867.0,86858.0,90220.0,90112.0,90524.0,89695.0,90016.0,93317.0,100266.0,83173.0,80713.0,90465.0,104108.0,83851.0,86885.0,110009.0,119422.0,117273.0,117444.0,86443.0,83101.0,83173.0,81027.0,79649.0,79714.0,87145.0,79330.0,79515.0,79314.0,79578.0,79546.0,79992.0,80451.0,81021.0,81766.0,80777.0,82007.0,81668.0,82132.0,82774.0,82791.0,82972.0,85982.0,91188.0,89323.0,91162.0,113331.0,103579.0,87252.0,87370.0,87477.0,87374.0,87739.0,88390.0,88037.0,88436.0,89401.0,88026.0,100000000.0,100000000.0,100000000.0
