driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,114646,104022,102695,102645,103090,103717,103632,102530,101722,102873,102908,102484,101276,101449,100899,100814,101943,101126,100574,100416,100503,100531,100545,101338,100558,100137,100142,100558,99772,102859,117434,97745,98228,99025,100147,99425,99079,100011,99232,99106,99285,98990,98833,98482,98833,98393,99334,98540,98565,98426,98315,98876,98590,98511,98345,99729
3,109161,102881,102146,102273,101986,101717,101987,101797,102238,102262,101490,101743,101514,101865,101519,101710,101796,101563,101397,101390,101300,104526,116985,99861,100106,100084,100057,100194,100183,99924,100101,99741,99419,101295,99309,99219,99434,99056,99425,98886,98714,98552,98805,98718,98777,98750,98415,99330,98497,98401,98993,98303,98129,98339,98323,99330
4,116088,105115,103077,103816,103664,103771,102989,104197,104065,102392,102591,102713,102460,102041,101631,101654,101421,102009,101994,101773,100853,100935,100992,100816,100780,100638,100213,99755,99647,99822,99541,99779,100028,99607,100173,102506,115367,97633,97415,97628,97231,97669,98080,99379,99161,100184,99244,98535,98425,98432,98680,98996,98926,98710,inf,inf
5,119606,107342,107388,106224,106140,105803,105699,105897,106924,106020,147298,143408,104831,108417,106266,106663,112941,800555,108103,104864,104361,104070,103925,103786,103847,103570,103775,104929,105328,103634,105327,107571,107462,103387,103459,102843,103165,105325,103493,105228,102923,104659,102882,102701,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
9,109972,103086,102461,102271,102041,102160,101869,101906,101975,102469,101543,101748,101537,101625,101719,101677,101835,101451,101075,101834,104399,117834,100380,100079,100241,100074,99986,99855,100200,100153,99872,99533,99828,100125,99897,100093,101002,99825,99130,99119,98702,98626,98744,98523,98606,98632,98802,98398,99186,98353,98698,98932,98537,98462,98074,99847
10,118423,106388,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,115272,105202,103376,103671,103590,103641,103070,103922,103326,102826,102848,102577,102076,102174,101248,101294,102317,102465,101918,101020,101025,101299,100979,100491,100502,103432,117024,98002,98245,98244,98455,98539,98478,98993,98977,99590,99074,99611,99535,99212,99646,99184,99110,98274,97955,97890,98027,97784,98020,98211,97846,98905,98547,98643,98608,101290
15,117523,107230,116516,107055,106149,106584,105715,105639,106303,106161,106645,106633,106317,106330,110493,129421,106763,106009,108936,109267,105959,111009,109579,105560,105120,104875,104899,104957,104583,104484,103753,104222,105685,106755,107453,107407,107497,106329,106647,111334,113682,115787,117790,121095,116635,121306,120272,127216,123667,131048,137348,inf,inf,inf,inf,inf
16,110477,103453,102632,102433,102543,102336,102133,102150,102015,102275,101945,101980,101903,101820,102189,102059,102279,101801,101675,104666,119866,100090,100221,100202,100321,100683,99965,99788,99969,99752,99547,99760,99856,99731,100018,99483,99135,99897,99274,99013,99358,98707,98718,98723,98760,98600,98812,98391,99052,98173,98340,99178,98270,98184,98160,98710
17,107748,102211,101632,101686,101566,101951,102178,101721,101838,101355,101645,101383,101462,101431,101227,100668,100829,100787,100914,100709,100881,100725,100582,102993,120449,99739,100553,100403,100233,100174,98850,98909,99968,99203,98946,99012,98214,98824,98365,97893,98953,98677,98187,98194,98154,98876,99071,98761,98624,99554,99084,97970,97054,104073,100318,100082
