driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,102614,134375,132436,129188,123927,85612,84649,83962,83877,83495,83406,83461,83069,83248,83203,82918,82954,83004,82906,82704,82934,82422,82625,82593,82522,82452,82477,82438,82361,82525,84755,98651,81395,81370,82133,82508,82955,81650,82220,82425,82186,82073,82243,82239,82056,80890,81189,81333,81629,81599,81864,81747,81902,81794,82262,82421,82104,81718,81741,81040,81169,81097,82205,82221,81311,80818,81816,80932,81460,90120
4,106148,133112,132554,129980,121515,86955,85651,85445,84975,84773,84865,85027,84495,84300,84024,83559,83318,83794,83635,83685,83538,83662,83624,83453,83552,83496,83360,83206,83422,83471,83625,83827,84054,84027,86452,102160,83858,84470,82652,82916,83024,83614,83912,83802,82546,83726,83225,82849,82799,82480,82190,82162,82320,82194,82123,82542,82534,82457,81659,82627,80841,82666,82636,82778,80745,81730,81847,82429,80182,82662
8,96811,135320,132120,129703,127230,83707,83257,83093,82750,82456,82580,83167,82910,82848,82641,82744,82773,82637,82587,82464,82715,82484,82926,82468,82559,82442,82509,82675,83157,82744,83733,82701,83778,100609,82839,83352,82832,82200,82292,82371,82179,82285,82302,82070,81782,81842,81801,81822,81724,81816,81704,81523,81966,82406,81953,82346,82158,81994,81321,81136,81188,81073,81794,81201,82076,81464,81088,81005,80957,80461
20,94380,136819,131513,130155,127597,83137,82661,82512,82457,82255,82764,82626,82798,83081,82844,82843,82749,82642,82621,82676,83086,82670,82804,82789,82597,82386,82550,83079,83447,82592,83665,85390,99996,81993,82785,83090,82483,82343,82275,82288,82407,82126,82449,82181,81996,81722,81895,81865,81644,81889,81826,81726,81990,82235,82028,82242,82421,81355,81110,81060,80878,81329,82050,81478,82141,81454,80905,80994,80807,81072
154,116259,132236,132486,129845,116238,89179,86788,86399,86154,85872,85548,85811,86720,85591,85491,85278,85202,84801,84702,87759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
807,112122,132642,131947,130168,118643,87918,86400,86017,85440,84848,85228,86498,85099,85278,85061,83803,83924,84050,83319,83411,83345,83755,83797,83604,83593,83712,84662,84097,84230,83667,83528,83582,83564,83170,83351,82482,82513,82492,82906,82718,83021,83069,83006,83478,85926,111437,82673,82308,82340,83000,83870,83084,82968,82823,83309,88902,82508,82917,82893,88436,81611,82911,82232,82649,82633,82415,99784,inf,inf,inf
814,118478,132485,131297,129777,115634,89400,87173,86900,86500,85974,85635,85776,85977,85986,85731,85795,85601,85609,85539,85766,85199,85114,85270,85084,85198,85149,85291,84922,84668,88445,86666,86725,84843,88001,103224,85121,84467,84230,84420,84190,84095,85555,84500,83859,83788,83729,85902,83531,83242,83618,83399,83526,83408,83640,83908,83651,83803,84614,83718,95453,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
815,106999,132826,132907,130141,120923,87173,85838,85599,85109,84737,84828,85042,84807,84458,84260,83801,83725,83855,83906,83951,83528,83762,83682,83301,83528,83429,83324,83369,83560,83489,83315,83574,83705,86332,102180,83670,83749,84440,83628,83240,83481,82952,83914,85035,82918,83160,83016,83088,82864,82803,82963,83027,82474,82649,82717,82687,82544,82541,82197,82383,82806,82898,83574,82805,82440,87709,82324,82105,83651,inf
822,98694,134763,132338,129579,126367,84484,83772,83624,83399,83325,83540,83469,83078,83459,83006,82798,82658,82592,82747,82680,82630,82777,82654,82792,82600,82632,82338,82439,82791,85008,101001,81656,81264,82149,82367,82566,83071,81945,81876,81994,82189,82388,82288,82190,82040,84403,81832,82000,81865,81478,81609,81480,81993,81376,82035,81727,83270,82227,82686,81793,81218,81514,81370,82086,82619,82428,81484,81214,81614,81837
825,112913,132538,132102,130175,118279,88166,86684,86222,85999,85451,85452,85766,85549,85861,85440,84692,84778,84438,84643,84707,84474,85202,84494,84348,84209,83961,83924,84286,83968,84182,86219,101904,82410,82542,82556,82681,82315,82715,82780,82741,82584,82687,82929,82876,82841,82876,82851,82844,83015,83234,83704,83085,82844,82723,83210,83586,86353,83620,84111,85641,82904,82780,82502,82649,82767,82239,82100,82901,82973,inf
826,114607,131755,132089,130233,117756,88474,86795,86298,86006,85540,85409,85752,85708,85627,85593,85307,84919,84733,84530,84610,84239,84665,84683,84405,84567,84189,84038,84148,84081,83960,83939,83582,83257,83098,83607,83782,83660,83502,83684,85859,101793,81631,82141,82195,82012,82222,82090,82347,82059,82430,82650,82917,83116,88731,83292,82639,82746,84936,82209,83083,83295,82752,82712,82568,82632,82508,81995,82875,83184,inf
828,116492,136800,130702,129611,114446,89346,88653,87008,86559,86418,86160,86238,86432,86143,86021,85799,85606,85894,85601,85611,85285,85196,85515,85289,85079,85176,85265,88188,84639,85043,86653,84791,84788,84838,87585,87453,84614,84691,84111,84241,84231,84167,85888,84387,84153,83999,83941,84044,83773,85305,84255,84746,84759,85025,84871,84556,84560,84252,84093,85293,85222,89372,96391,104754,82735,81752,82451,82388,inf,inf
830,101155,133879,132226,129033,126014,84893,84025,83700,83576,83235,83596,83449,83481,83231,83137,83016,82879,82745,83054,82633,82805,82628,82584,82645,82585,82616,82542,82453,82743,82470,82625,83088,83107,82289,82561,82693,82970,82041,82404,82351,82422,85012,110721,80490,81048,80837,80768,81440,81593,80954,81001,80926,81552,81570,80917,83276,80862,81413,81827,81581,83041,80584,80766,80834,81403,81983,82045,81473,81271,81222
832,104150,133842,132995,129662,122584,86210,85106,85006,84858,84513,83993,84172,84267,84363,84169,84129,84313,83805,83851,83801,83645,84001,83557,83455,83616,83628,83421,83134,83434,83824,83512,84194,84120,83986,86536,102334,85518,84305,83420,83038,83187,83051,84267,83568,82861,83652,83172,83192,82831,83299,83007,82794,82655,82532,82748,82437,82682,82509,82268,82221,82685,82990,84184,81916,82042,82175,81871,87053,86063,inf
