driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,92425,88563,87640,87558,87583,87746,87791,88056,91901,106856,87751,88398,88019,88159,88201,88117,87703,88211,87736,87875,87848,87749,87882,87695,87613,87814,87555,87312,87669,87864,90758,105258,87435,88534,86194,86632,86898,86205,86035,85977,85798,86227,86515,86676,86606,86847,85744,85854,85846,89614,104458,85730,85653,85585,86115,85484,85520,85776,85100,85137,85046,85529,85935,85266,85656,85659,85157,85340,84647,87709
3.0,102467.0,91075.0,90126.0,90338.0,89927.0,89879.0,90075.0,90116.0,89881.0,92482.0,106663.0,87999.0,89159.0,88591.0,88630.0,88536.0,88543.0,88707.0,88787.0,88825.0,89962.0,88952.0,89373.0,88924.0,88365.0,88008.0,88068.0,88272.0,90857.0,106658.0,88842.0,86910.0,86916.0,87030.0,87735.0,86642.0,87433.0,87358.0,87127.0,86983.0,86953.0,86528.0,86633.0,87673.0,86909.0,86502.0,86188.0,89331.0,103979.0,86163.0,85671.0,85907.0,86157.0,85737.0,85096.0,85594.0,85169.0,85201.0,85249.0,85324.0,85430.0,85089.0,85529.0,85817.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
4,95751,89510,88952,88665,88427,88317,88078,88050,88107,88477,88731,91566,105909,88347,88547,88137,88140,88497,88730,88398,88464,88578,89036,89892,88384,87839,87732,87491,87806,88115,88378,87923,88799,92399,105701,86623,87188,87434,87040,86826,86767,86267,86525,86411,86887,86561,86156,88965,104515,85975,85682,85778,85820,85811,85736,85394,85631,85943,85415,86014,86714,85630,86397,85907,86020,85684,86390,85578,85494,85805
8,98188,89445,88619,88679,88675,88420,88470,88686,88674,89288,89370,88294,93016,106968,88853,89526,89853,89599,89997,87453,87902,88476,88177,87904,87713,87363,87272,86871,87658,87047,87054,87867,87681,88148,87298,86836,87058,87694,87192,87469,87626,91247,104330,86386,87087,86103,86123,85757,85830,86059,85718,85624,85659,85731,86189,85420,85368,85939,85868,85523,85260,85327,85894,85604,85373,85830,85535,85485,85643,86092
13,97444,89325,88749,88855,88571,88316,88539,88767,88780,89251,92109,107642,88511,88910,89242,89785,89589,89541,91763,88799,88330,88280,89111,88409,88486,88411,88444,88031,90368,89410,92659,105466,88539,86705,87025,87199,88755,89951,86521,86379,86787,86454,86729,87208,87464,87041,86696,89845,103398,85729,85774,85916,85854,85558,85478,85538,85249,85291,85176,85386,85809,85491,85674,85746,85938,86444,87350,86894,87222,87786
16.0,103309.0,92096.0,91292.0,90116.0,90030.0,89832.0,89962.0,90047.0,90762.0,89527.0,89428.0,88548.0,89095.0,89000.0,89247.0,89631.0,89678.0,89622.0,94479.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
17,99207,90258,89400,89281,89242,88486,88491,88381,88429,88600,88607,88406,88452,87842,88250,87875,88105,88099,88182,88304,88446,88208,91605,106634,87347,86997,87048,87328,87720,89018,88088,87816,88170,89869,86517,86627,86651,86758,86542,86369,86309,86575,89077,104475,86162,85995,85626,85109,85841,86173,88465,85719,85893,85526,86192,85966,85993,85818,88367,102306,84069,85233,84166,85457,86287,85663,84496,84977,85103,84796
18,99776,90854,90175,89817,89644,89347,89094,88986,88969,89088,89970,89092,88603,88609,88580,88776,89279,88355,88653,88864,88780,89242,89162,95811,103950,86994,87046,87684,87651,89352,87383,86540,86682,86895,87587,88550,91619,105401,87043,87024,87367,87393,87521,87488,87459,87116,86865,86214,87429,87655,86868,86620,86244,86310,86219,86195,86398,86445,86264,86247,86395,86412,86402,86780,87154,87396,87729,87168,87681,88903
20,93534,88009,87816,87771,88060,87903,88025,87918,88243,88528,92869,106705,88658,88484,88490,88830,89927,88969,88961,88298,88060,89017,89137,88626,87955,87403,87006,86877,87573,87554,87300,87481,88276,91378,106363,88077,86127,86169,86197,86357,86284,86021,86295,86045,86678,86837,86098,86177,85406,85897,85610,85241,85625,85822,88528,103178,84553,84971,85388,85512,85446,85820,86029,84890,85548,85748,85278,86382,84949,86717
154,94535,88172,88003,87541,87631,87930,88217,87894,88145,88476,89697,88476,92807,106407,87628,88820,89869,88789,89059,88470,88049,88723,89496,88745,90606,104586,87076,86616,87628,86557,86621,87015,87567,87186,86946,86288,89504,100158,86655,86975,86852,86494,86412,86505,86714,86667,88955,104529,87596,85597,85612,85542,85520,85328,85639,85427,85609,85911,85363,86032,86492,85752,86444,85919,85949,85664,86369,85738,85783,85763
807.0,103501.0,91007.0,90272.0,90263.0,90248.0,89914.0,90060.0,90571.0,90871.0,89122.0,92383.0,107309.0,89120.0,88992.0,88877.0,88953.0,88888.0,88959.0,89117.0,88710.0,88620.0,88850.0,89040.0,89511.0,89026.0,89100.0,88965.0,88989.0,88777.0,89112.0,89139.0,89272.0,90519.0,90110.0,92097.0,107570.0,88033.0,88855.0,88026.0,90875.0,100601.0,87527.0,87728.0,88184.0,87791.0,88067.0,89207.0,88080.0,87439.0,90368.0,87613.0,87250.0,87192.0,86969.0,88533.0,87748.0,86942.0,86740.0,87124.0,87221.0,88672.0,87405.0,87889.0,90165.0,88286.0,88493.0,89288.0,89448.0,89247.0,100000000.0
