driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
14.0,90616.0,86344.0,85358.0,85602.0,85118.0,84751.0,84599.0,84333.0,84547.0,84139.0,83858.0,83489.0,83817.0,83221.0,86379.0,83301.0,82955.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,98396.0,88129.0,88547.0,87998.0,87502.0,87960.0,88117.0,88128.0,88115.0,88356.0,88019.0,87394.0,87797.0,87429.0,87506.0,87754.0,87473.0,86837.0,87034.0,87473.0,87424.0,87660.0,86776.0,87379.0,86501.0,88063.0,88041.0,87400.0,87747.0,87788.0,87301.0,88397.0,88296.0,88074.0,88228.0,88170.0,112544.0,90627.0,86853.0,87681.0,88221.0,91891.0,89958.0,89367.0,91617.0,88281.0,88325.0,88275.0,88333.0,89884.0,88574.0,88844.0,88499.0,87807.0,89856.0,88582.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
21.0,91983.0,86266.0,86452.0,85871.0,85798.0,85632.0,85428.0,85508.0,85552.0,85068.0,84588.0,84417.0,84456.0,84312.0,84986.0,84169.0,85546.0,85079.0,84150.0,83846.0,84252.0,84023.0,84005.0,84321.0,83594.0,84070.0,84628.0,84958.0,85563.0,85783.0,107940.0,89291.0,86146.0,85914.0,85579.0,85263.0,85561.0,86014.0,86884.0,86955.0,85308.0,84742.0,84877.0,85863.0,85562.0,84577.0,84779.0,84268.0,84077.0,84495.0,84929.0,84858.0,85731.0,84078.0,84682.0,83873.0,85228.0,83671.0,84316.0,98409.0,85079.0,85530.0,84613.0,84656.0,84750.0,85027.0,85274.0,84707.0,84683.0,84809.0,84798.0,85390.0,87296.0,85881.0,87020.0,86994.0,87701.0,92688.0
22.0,101334.0,89915.0,88618.0,88587.0,88388.0,88599.0,87933.0,88034.0,87719.0,87930.0,89256.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23.0,104184.0,90555.0,89067.0,88303.0,88758.0,88317.0,88261.0,88182.0,87777.0,88274.0,87778.0,88924.0,87653.0,87338.0,86765.0,87238.0,87373.0,86733.0,87161.0,86941.0,88785.0,86530.0,86228.0,86576.0,87090.0,86833.0,92199.0,86521.0,86776.0,86369.0,87176.0,87084.0,87639.0,89387.0,87999.0,87983.0,88497.0,88886.0,88330.0,90173.0,87083.0,87552.0,87247.0,128854.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
25.0,93947.0,86534.0,86367.0,85982.0,86954.0,86907.0,86211.0,85617.0,85678.0,85827.0,86081.0,84800.0,84995.0,84914.0,85111.0,85369.0,85170.0,85340.0,86520.0,85213.0,85651.0,85060.0,85933.0,84921.0,85015.0,84545.0,84063.0,84081.0,84415.0,84082.0,85576.0,84742.0,84992.0,85696.0,86258.0,85486.0,86552.0,92456.0,84387.0,83970.0,84237.0,104902.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,92385.0,86298.0,86355.0,86068.0,85819.0,85782.0,85323.0,85461.0,85804.0,84879.0,84795.0,84458.0,84503.0,84581.0,84622.0,84477.0,84940.0,85471.0,84374.0,83988.0,84128.0,83907.0,84021.0,84081.0,83963.0,84215.0,84139.0,84985.0,85554.0,102638.0,86624.0,83933.0,84608.0,85546.0,86330.0,85542.0,86467.0,330053.0,89155.0,85846.0,88461.0,85073.0,85071.0,85754.0,86128.0,85090.0,84230.0,84100.0,84261.0,85659.0,85342.0,83801.0,83564.0,84009.0,84181.0,85837.0,83759.0,83761.0,85143.0,83978.0,83434.0,83674.0,84865.0,83358.0,83189.0,83888.0,83340.0,83212.0,84267.0,84484.0,85903.0,86341.0,85056.0,85034.0,86032.0,97393.0,100000000.0,100000000.0
35.0,102111.0,90708.0,88299.0,88340.0,88596.0,88165.0,88062.0,87957.0,87674.0,88509.0,88275.0,89106.0,87324.0,86319.0,86349.0,86531.0,86396.0,86856.0,86545.0,86339.0,87671.0,87303.0,87086.0,87792.0,87258.0,86612.0,87812.0,87326.0,90060.0,86745.0,86776.0,87262.0,88252.0,87866.0,88333.0,89859.0,91287.0,86450.0,86078.0,86371.0,85458.0,85534.0,86341.0,88204.0,85919.0,85878.0,84873.0,85307.0,86887.0,85879.0,85236.0,85360.0,85160.0,102624.0,89544.0,84788.0,86423.0,85127.0,85355.0,85227.0,85328.0,84987.0,84986.0,84737.0,85445.0,85097.0,85316.0,85849.0,86173.0,84381.0,85291.0,85875.0,86496.0,87568.0,87241.0,86747.0,89510.0,100000000.0
44.0,105315.0,91708.0,88977.0,90764.0,89877.0,90056.0,90285.0,89579.0,88695.0,89577.0,88486.0,91799.0,89617.0,91640.0,89429.0,108092.0,90198.0,87332.0,98150.0,90343.0,90224.0,89875.0,89272.0,87741.0,88609.0,90606.0,88196.0,86115.0,85880.0,86507.0,86508.0,86228.0,84874.0,86644.0,86827.0,86815.0,86368.0,85341.0,85330.0,85084.0,85900.0,89470.0,87848.0,86262.0,87264.0,88013.0,88095.0,87907.0,87450.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
49.0,94863.0,87346.0,87460.0,86866.0,86777.0,87185.0,87374.0,87273.0,87318.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
