driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
2,109065,97501,97054,97314,97351,97074,96664,96524,96114,96504,96657,96344,96189,95620,99244,117999,97295,96781,96768,96787,96539,98015,96039,96439,95929,95578,95323,95223,95228,95120,94991,95800,99516,118891,96652,96682,96927,97584,97742,97080,97351,97169,96378,96256,96205,96095,95963,95576,95761,95558,95615,95868,95960
4.0,102011.0,96309.0,95281.0,94977.0,94625.0,94427.0,94264.0,94255.0,94427.0,95708.0,95937.0,98604.0,115486.0,94815.0,95183.0,95003.0,94765.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,103921,96432,96189,96029,96694,96522,96229,96349,96072,96783,95137,94488,98483,117261,94880,94851,95629,95563,96709,95687,95906,95780,95380,95387,95681,95218,95429,95407,95316,94993,94848,94813,98882,116498,95343,95285,95468,95561,95283,95559,95681,95589,95769,95463,95630,95599,95428,95311,95461,95571,95167,95088,95126
11,106330,97529,96661,96710,96861,96290,96238,95935,96277,96769,96470,95812,96072,95658,99405,118463,95767,95795,96098,96115,96337,96277,95887,95903,95701,95591,95394,95290,96235,95794,95861,99938,120833,96595,96690,96939,96592,96656,96525,96597,96760,96064,96177,96226,96278,96038,95745,95994,96064,95912,96142,96314,96831
14,102764,96914,97560,96239,96709,96585,96191,96019,95989,96737,95574,98364,115058,93416,94170,94296,94587,95106,94978,94993,94732,94574,94715,94848,94805,98196,114477,95004,95953,95518,95497,95535,94726,94319,94332,94442,94307,94386,94300,94098,97871,114493,95830,95512,95726,95728,95402,95404,95644,95724,95001,95016,94993
15,107142,98111,97244,97193,95581,97751,94798,95355,95920,96922,100091,116644,94976,95546,95807,95790,96139,96159,96298,96040,96263,95836,95424,95460,95518,94546,94841,95820,95527,95408,95313,98819,118640,97462,97038,96046,96154,97337,95708,95385,95875,95741,95708,95558,95621,95512,95953,95718,95970,95149,95620,95331,96204
17,105360,97713,96836,96773,97489,99156,96575,95744,95556,100027,115018,94947,95432,95678,95755,95573,96510,96280,96044,96139,96262,99482,115471,94635,95446,96501,95459,95550,95417,95442,95350,95991,97083,97407,99993,118361,97656,96551,96532,98806,97329,96733,96873,96212,96478,96229,95967,95819,96124,95991,96098,95417,95478
18,105203,97430,96594,96613,96286,96859,96187,96252,96647,96941,96130,94918,94649,94605,95384,98762,118875,95798,96144,96480,96216,95890,95629,95897,95385,95330,95300,96311,95326,95449,95224,95028,99256,120829,95505,96160,96150,97217,96120,95860,95736,95826,96088,95559,95645,95454,95687,95679,95687,95500,95291,95576,96282
21.0,110203.0,98346.0,98047.0,97422.0,97259.0,97337.0,98085.0,96984.0,98637.0,98469.0,97516.0,97207.0,96986.0,101535.0,121601.0,96882.0,97308.0,97062.0,97418.0,97104.0,96978.0,97260.0,96963.0,96784.0,96785.0,97185.0,97070.0,96419.0,96658.0,96359.0,97089.0,96223.0,95824.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22,101851,95933,94821,94222,94271,94197,94488,94056,94989,96738,96150,98434,115838,94479,95030,94208,93997,93703,94286,94357,94230,93975,93852,93714,93883,98980,115566,94644,94325,94579,94650,94341,94211,94152,94607,94970,95271,94771,95017,99064,116624,95334,95860,95787,96207,95217,94930,95236,95128,95830,95614,96083,99043
23.0,107785.0,109443.0,97570.0,95574.0,94102.0,95083.0,95377.0,98184.0,99171.0,95361.0,95006.0,93968.0,94464.0,99397.0,113630.0,95621.0,94312.0,95339.0,96101.0,96093.0,96244.0,96355.0,95883.0,100054.0,112362.0,95323.0,95049.0,96328.0,95444.0,94549.0,95034.0,95591.0,94081.0,94369.0,94800.0,95684.0,95643.0,99755.0,116917.0,96112.0,126143.0,120878.0,93408.0,93519.0,94390.0,95147.0,94414.0,94743.0,94957.0,95181.0,94702.0,97711.0,100000000.0
30,106673,97785,97484,95649,96661,104632,127068,94749,100985,95580,96046,94690,94159,93553,93686,94318,96419,94741,95293,95923,96427,94218,94407,99439,114630,94796,94297,95166,95957,95977,93707,95342,95680,94374,93764,95101,98898,115548,97072,95908,97605,96936,96822,96316,96187,96585,96265,96347,96104,95995,96045,95952,97269
