driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1,0,0,0,0,0,0,0,0,0,0,0,23397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,22893,0,0,0,0,0,0,0,0,0,0,0,0,23723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,22631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,22872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,23327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23317,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22884,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,24219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,27059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35228,0,0,0,0,0,0,0,0,0,0,30894,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,23475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,17378,0,0,0,0,22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22871,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,0,0,24070,0,0,0,0,0,0,0,0,0,0,0,0,0,24539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,23916,0,0,17427,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22761,0,0,0,0,0,0,0,0,22712,0,0,0,0,0,0,0,0,0,0,0,0,17433,0,0
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23411,0,0,0,0,0,0,0,0,0,0,0,0,0,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24968,0,0,0,0,0,0,0,0,0,0,0,0,0,23998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24083,0,0,0,0,0,0,0,0,0,0,0,0,0,23961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
