driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30796,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,30456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,34329,0,0,0,0,0,0,0,0,0,0,0,0,32122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31687,42920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30948,0,0,0,0,0,0,24299,0,0,0,0,0,0,0,0,0,0,31836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30464,0,0,0,0,0,0,0,0,0,0,0,0,31602,0,0,0,0,0,0,0,0,0,0,24715,0,0,0,0,0,0,0,0,0,0,0,0,30869,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,29610,0,0,0,0,0,0,0,0,0,0,0,0,0,29473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30807,0,0,0,0,0,0,0,0,0,0,0,0,30625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30485,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,0,35398,36856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30987,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,30888,0,0,0,0,0,0,0,0,0,0,0,0,0,30187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30704,0,0,0,0,0,0,0,0,0,29764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30810,0,0,0,0,0,0,0,0,0,0,0,0,0,33344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31763,0,0,0,0,0,0,0,0,0,0,0,31592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,44170,0,0,0,0,0,0,0,0,0,0,0,0,0,34782,0,0,0,0,0,0,0,0,0,0,0,33058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,32827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739,0,0,0,0,0,0,0,0,0,0,0
