driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61
1,0,24453,0,0,0,0,0,0,0,0,0,0,0,0,0,29150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28421,0,0,0,0,0,0,0,0,0,0,28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,26350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,24649,0,0,0,0,0,0,0,0,0,0,0,0,29401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,24874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29135,0,0,0,0,0,0,0,0,0,0,0,0,28954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,25929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28682,0,0,0,0,0,0,0,0,0,0,0,29578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,42815,0,0,0,0,0,0,0,0,0,0,0,0,0,28998,0,0,0,0,0,0,0,0,0,0,0,29025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,32821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,25925,0,0,0,0,0,0,0,0,0,0,0,0,0,28890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28662,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,26519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
