driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1,0,0,0,0,0,0,0,0,0,0,21895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,23090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21171,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,20994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,28539,0,0,0,0,0,0,0,0,0,0,0,22009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22306,0,0,0,0,0,0,0,0,0,0
10,0,35092,0,0,0,0,13914,0,0,0,0,0,0,0,24204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21721,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,22267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21856,0,21485,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21484,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,22773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20983,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20947,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,26046,0,0,0,0,0,0,0,0,0,21756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21640,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,20898,0,0,0,0,0,0,0,21411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20786,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,21818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21478,0,0,0,0,0,0,0,0,47753,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,20153,0,0,0,0,0,0,0,0,20226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21319,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0,0,0,21395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21979,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,30795,0,0,0,0,0,0,13968,0,0,0,0,0,0,0,0,0,0,0,0,20756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,0,21421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21350,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,26092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14089,23883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,22939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22114,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0,0,0,0,23780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
