driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52
832,0,0,0,0,0,0,0,0,0,0,0,0,29393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28979,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34672,0,0,0,0,0,0,0,30686,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30393,0,0,0,0,0,0,0
4,0,71178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33891,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,28974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30397,0,0,0,0,0,0,0,0,30178,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31948,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31998,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0,0,28464,0,0,0,0,0,0,0,0,43240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29676,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31937,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33979,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29598,0,0,0,0,0,0,0,0,0,0,0,0,0,30867,0,0,0,29828,30197,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48861,0,0,0,0,0,0,0,0,43964,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
