driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,0,0,0,0,0,0,0,0,0,20833,0,0,0,0,0,0,0,0,0,0,21075,0,0,0,0,0,0,0,0,0,0,0,0,0,35688,0,0,0,0,0,0,0,0,0,0,0,22041,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,22300,0,0,0,0,0,0,0,0,0,0,0,21919,0,0,0,0,0,0,0,0,0,0,0,0,0,20872,0,0,0,0,0,0,0,0,0,21884,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,22573,0,0,0,0,0,0,0,0,0,0,0,20927,0,0,0,0,0,0,0,0,0,0,20949,0,0,0,0,0,0,0,0,0,0,20308,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,21308,0,0,0,0,0,0,0,0,0,0,0,0,21732,0,0,0,0,0,0,0,0,0,0,0,0,21702,0,0,0,0,0,0,0,0,0,21379,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23114,0,0,0,0
13,0,0,0,0,0,0,0,0,0,22022,0,0,0,0,0,0,0,0,0,0,0,0,0,21322,0,0,0,0,0,0,0,0,0,0,23471,0,0,0,0,0,0,0,0,0,0,0,26685,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,23066,0,0,0,0,0,0,0,0,0,0,0,22862,0,0,0,0,0,0,0,0,0,0,0,0,0,22219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,21649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,21050,0,0,0,0,0,0,0,0,0,0,20421,0,0,0,0,0,0,0,0,0,0,0,0,0,20843,0,0,0,0,0,0,0,0,0,22087,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,21368,0,0,0,0,0,0,0,0,0,0,0,0,22639,0,0,0,0,0,0,0,0,0,0,0,0,21417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,20623,0,0,0,0,0,0,0,0,0,0,0,0,0,20112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20385,0,0,0,0,0,0,20489,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,22717,0,0,0,0,0,0,0,0,0,0,0,0,0,22868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24634,56611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25125,0,43603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21826,0,0,0,0,0,0,0,0,0,21986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21931,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,21820,0,0,0,0,0,0,0,0,0,23455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,30182,0,0,0,0,0,0,0,0,0,0,0,20907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20597,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27353,0,0,0,0,0,0,0,0,0,0,0,0,24962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24474,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,21422,0,0,0,0,0,0,0,0,0,0,21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21838,0,0,0,0,0,0,0,0,0,0,21662,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,23881,0,0,0,0,0,0,0,0,0,0,0,0,0,22555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21827,0,0,0,13925,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,20775,0,0,0,0,0,0,0,0,0,0,0,0,20930,0,0,0,0,0,0,0,20887,0,0,0,0,0,0,0,0,0,0,0,21403,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,29270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22365,0,0,0,0,0,0,0,0,0,21715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,21769,0,0,0,0,0,0,0,0,0,0,0,0,0,22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
