driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,0,0,0,0,0,0,0,0,0,28341,0,0,0,0,0,0,0,0,0,0,0,0,0,30622,0,0,0,0,0,0,0,0,0,0,0,0,23696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,22228,0,0,0,0,0,0,0,0,0,0,0,0,0,22903,0,0,0,0,0,0,0,0,0,0,0,0,0,21888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,22094,0,0,0,0,0,0,0,0,0,0,0,0,0,23449,0,0,0,0,0,0,0,0,0,0,0,0,0,23207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,25047,0,0,0,0,0,0,0,0,0,0,0,23323,0,0,0,0,0,0,0,0,0,0,0,23639,0,0,0,0,0,0,0,0,0,0,0,0,23173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,22412,0,0,0,0,0,0,0,0,0,0,0,0,22362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,23423,0,0,0,0,0,0,0,0,0,0,0,0,29648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,23557,0,0,0,0,0,0,0,0,0,0,0,0,0,21963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,22236,0,0,0,0,0,0,0,0,0,0,0,0,0,22649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,23016,0,0,0,0,0,0,0,0,0,0,0,0,0,22270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23943,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,22017,0,0,0,0,0,0,0,0,0,0,0,0,0,22717,0,0,0,0,0,0,0,0,0,0,0,0,0,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,23246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24674,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,21979,0,0,0,0,0,0,0,0,0,0,0,0,0,22105,0,0,0,0,0,0,0,0,0,0,0,0,0,22192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,24241,0,0,0,0,0,0,0,0,0,0,0,0,23420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,22413,0,0,0,0,0,0,0,0,0,22446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0,23411,0,0,0,0,0,0,0,0,0,0,0,0,23421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,25896,0,0,0,0,0,0,0,0,0,0,25204,0,0,0,0,0,0,0,0,0,0,26417,0,0,0,0,0,0,0,0,0,0,0,0,24317,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,23405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22310,0,0,0,0,0,0,0,0,0,0,0,0,0,22796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,22868,0,0,0,0,0,0,0,0,0,0,0,22330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,23408,0,0,0,0,0,0,0,0,0,0,0,23428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,25829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,0,0,22763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0,0,0,24020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
