driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1,0,0,0,0,0,0,0,0,0,1000478,0,0,0,0,0,0,0,0,0,0,0,24343,0,0,0,0,0,0,0,0,0,0,22432,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,996150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,998234,0,0,0,0,0,0,0,0,0,0,0,0,0,22451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,87084,0,0,0,23061,0,0,0,943158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,22484,0,0,0,0,0,0,1000664,0,0,0,0,0,0,0,0,0,0,0,0,22515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,22403,0,0,0,0,0,0,0,998511,0,0,0,0,0,0,0,0,0,0,0,0,0,22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,23705,0,0,999366,0,0,0,0,0,0,0,0,0,0,0,0,0,23107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,23564,0,0,998468,0,0,0,0,0,0,0,0,0,0,0,0,0,24015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,23783,0,0,1000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,998401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,23486,0,998622,0,0,0,0,0,0,0,0,0,0,0,0,23561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,22190,0,998328,0,0,0,0,0,0,0,0,0,0,0,0,0,22318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,1000466,0,0,0,0,0,0,0,0,0,0,0,23359,0,0,0,0,0,0,0,0,0,0,0,0,0,23363,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,31235,0,0,0,0,0,0,0,998546,0,0,0,0,0,0,23231,0,0,0,0,0,0,0,0,0,0,22727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,26390,0,0,0,0,0,0,0,1001198,0,0,0,0,0,0,0,0,0,0,0,0,0,30238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,22698,0,0,1000234,0,0,0,0,0,0,0,0,0,0,0,0,23333,0,0,0,0,0,0,0,0,0,0,0,22578,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,28718,0,0,1000980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
