driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,0,0,0,0,0,0,0,0,21091,0,0,0,0,0,0,0,0,0,0,0,0,22821,0,0,0,0,0,0,0,0,0,0,0,0,0,21292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,20575,0,0,0,0,0,0,0,0,0,0,0,20665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20809,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,21147,0,0,0,0,0,0,0,0,0,0,21319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,21412,0,0,0,0,0,0,0,0,0,0,0,21519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,25563,0,0,0,0,0,0,21726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,21313,0,0,0,0,0,0,0,0,0,0,21214,0,0,0,0,0,0,0,0,0,0,0,0,0,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,21636,0,0,0,0,0,0,0,0,0,0,0,0,22233,0,0,0,0,0,0,0,0,0,0,0,0,0,22156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,21511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21337,0,0,0,0,0,0,0,0,0,0,0,0,0,21839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,21820,0,0,0,0,0,0,0,0,21369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,21094,0,0,0,0,0,0,0,0,0,20713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,22374,0,0,0,0,0,0,0,0,0,21596,0,0,0,0,0,0,0,0,0,0,0,0,0,21705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,22130,0,0,0,0,0,0,0,0,0,0,0,22736,0,0,0,0,0,0,0,0,0,0,0,0,21890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,28244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24716,0,0,0,0,0,0,0,0,0,0,0,22631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
