raceId,driverId,mean,std
1030,807,52.87240971031233,1.317620110730737
1030,815,52.942134852558404,1.3169403241317685
1030,817,52.91410858081214,1.7874152980411127
1030,822,53.74845673982022,1.611643248781371
1030,825,52.65550647084811,1.2723680063626652
1030,826,52.91846054227058,1.4841596807240138
1030,830,54.003913492168714,1.2912722419958933
1030,832,52.91827842717274,1.7345033088921
1030,840,52.08306167509983,2.2025535035229638
1030,841,52.41805466345216,1.8427111381364192
1030,842,52.363457738129256,3.2802032833389316
1030,844,53.79043823713589,1.7407535745104643
1030,846,52.9479381366519,1.390446311982914
1030,847,52.28399484192802,1.5713869542622276
1030,848,53.50777645423722,1.31668803252457
841,1,57.4980063612955,1.199003729106551
841,2,55.974660711099695,1.4843632105188944
841,3,55.51711522215159,1.565250727153018
841,4,57.632426171357444,1.709391102539624
841,5,54.4314708998346,1.9767959050976798
841,10,52.847962073045856,6.8793718062705445
841,13,57.06843737651915,1.5255028601371323
841,15,54.97095369564012,1.8793016488608054
841,16,56.49867381194073,1.7047780132121333
841,17,57.586878495905125,1.464564180746435
841,18,57.34710004057934,1.7130584440521044
841,20,57.74857191066839,1.1167686989492587
841,22,56.12416355793155,2.1200619325946644
841,153,56.639227124797465,1.335870485213058
841,155,56.93742828713884,1.6261483206329688
841,30,54.5035974729461,1.1854743999300505
841,808,57.446408694603484,1.3847277677295071
841,813,54.27036885220758,2.7312197319911333
841,814,56.21808131801644,1.4039315679134141
841,815,56.88540368726378,2.014767382222721
841,816,53.792924728967904,1.7591436907860984
841,67,56.68894201764757,1.7434103649317916
842,1,52.7721897113524,2.3574007284103664
842,2,52.93520190532099,2.11982772849209
842,3,52.220009391211676,2.2667638465438413
842,4,52.87252887333269,2.4668902082910757
842,5,51.82474609704183,2.064935250349786
842,10,51.100222928159525,1.8348231232806307
842,13,52.835787706166286,2.2822662737628363
842,15,51.092731561576805,2.7944849762743966
842,16,52.3354383069802,2.3738814891300692
842,17,52.9326197882268,2.323719092070592
842,18,53.12203493268281,2.0641126566986148
842,20,53.143787616537885,2.1157402252373703
842,22,50.19110616820605,3.334477168625335
842,24,49.809968210901005,3.0177531950646235
842,153,51.838839447809306,1.8201913729577621
842,155,52.543928026661646,1.830079212789452
842,30,52.47740367163383,2.0486689952121777
842,39,49.518715596929226,1.4390115676416342
842,808,52.6319568070152,2.322497575558448
842,813,50.16366916153896,2.4369276236936535
842,814,52.34583774731128,2.126898697176262
842,815,51.373831591504945,2.1463225986272585
842,816,50.84401656112397,2.186305158525048
842,67,51.964283704371184,2.4567232657448996
843,1,52.6616326931479,1.8748984177267947
843,2,51.96534542863057,1.7217398749033053
843,3,52.513885645363274,1.8450295017511056
843,4,52.325008201982214,1.6196677017090806
843,5,51.54207405810066,1.733799870450465
843,10,50.30028341277343,2.3272303700233468
843,13,52.45432392670728,1.5971616913821287
843,15,51.3941200259044,1.8014727248652134
843,16,51.88311751065068,2.1415687571804662
843,17,52.64797101742299,2.1882208353573604
843,18,52.568497982139654,1.9170925110331833
843,20,52.59196538581749,1.6432571381744534
843,22,51.82191471785104,1.6876685796461948
843,24,50.19953990147203,2.053083013000063
843,153,50.84594170350467,0.9753859303011073
843,155,52.06252430422964,1.5917458592146259
843,30,52.37322036153263,1.9519979147530566
843,39,50.06126243690377,1.6223535041116937
843,808,52.11005733414685,1.7027637727110156
843,813,51.61557650711125,2.2707741498337928
843,814,52.009289966311265,1.5631535024121692
843,815,51.57564867687868,2.318052804904787
843,816,50.53773311071776,1.8195723187462802
843,67,51.893007123548216,2.1912619263600632
844,1,56.90027885257447,2.90793471322079
844,2,56.603208953508876,2.5404248301628525
844,3,56.76722350268938,2.4651283812779505
844,4,57.12028111968653,2.3571369211022977
844,5,55.293238051658854,2.3065438137898306
844,13,56.453599416631675,2.6649556528819343
844,15,55.60064076911978,2.210435979739083
844,16,56.2301113181295,2.1123099827225595
844,17,57.16300719234117,2.3599191834456312
844,18,56.60665948143321,2.1076935422479153
844,20,57.21464785600101,2.329920350048679
844,22,56.1191308167954,2.1725796688443326
844,24,53.68723482371891,3.746974008503375
844,153,56.188103570871846,2.6165760107015137
844,155,56.568730008086696,2.364629204970799
844,30,56.411707841610266,2.5431920988896604
844,39,54.21364877480641,2.4452361629527797
844,808,56.53206284398069,2.4453528392353276
844,813,55.93978489384944,2.32517284100867
844,814,55.84463002705054,2.2539082290292387
844,815,56.571715515776084,2.7301327412704444
844,816,54.774073661322234,2.01050238456287
844,67,56.57779202609871,2.27621028223992
845,1,51.85997850411895,2.212201148538748
845,2,50.85331193869797,2.366966718062712
845,3,50.81032995522311,1.8706228461423995
845,4,50.9568444985309,2.0877492995672973
845,5,49.49642293987831,2.2358588630836005
845,10,48.82627073955891,2.2562561520111393
845,13,50.524671886618115,2.014302736334098
845,15,49.70680815645891,2.0432898449170938
845,16,50.43040913099333,2.2688250659646387
845,17,51.4706783901977,2.1803716991999154
845,18,51.54404522669462,2.0499251420270443
845,20,51.88768071827012,2.203004105079136
845,22,50.26364142504602,2.664400486369634
845,24,48.38120041163638,1.8233644459571359
845,153,50.25850191833891,2.215868283376914
845,155,50.84272228189114,2.205080470442846
845,30,50.79092023760857,1.7979886234672136
845,39,47.98410871960764,2.256259429042952
845,808,50.49623585846566,2.051562379221758
845,813,50.39599174573601,2.354544986065993
845,814,50.45968919554774,1.9537156448334072
845,815,50.692504696825765,2.181314757942173
845,816,48.61479659574232,2.2030359939821382
845,67,50.360844442457676,2.047682510105482
846,1,39.62438651435739,5.372596476894187
846,2,39.37034614757743,5.619053146708849
846,3,38.961411192331326,5.7861377283331565
846,4,40.111668787602135,5.9656722151315
846,5,38.47413684240952,5.365248661063582
846,10,39.9032606148954,1.4995973935877907
846,13,40.73666877114959,0.8721825585650206
846,15,38.476394610768914,5.360051240362681
846,16,39.347120042145974,5.3339450746975485
846,17,39.67541965432841,5.411567272533671
846,18,40.17072429243534,6.1986574390004
846,20,40.019526669406666,6.085150888754868
846,22,39.17690265075157,5.572483219774095
846,24,37.776030182814125,5.079851066059315
846,153,39.783325117823885,3.010517333673108
846,155,39.49944196758169,5.0928708177332584
846,30,40.64305869121296,1.0357890677480595
846,39,37.54477189841248,5.0674155378882775
846,808,40.22093313305747,2.446381357532019
846,813,39.36186896553057,5.41870228325886
846,814,38.97129369371222,5.618533021709867
846,816,38.134748760982475,5.230518124468063
846,67,39.08321193378437,5.583302665281903
847,1,38.088405326785605,5.169637495692368
847,2,40.301779170525826,8.150089824175287
847,3,42.27975116515048,8.539920008228913
847,4,37.25113492695414,8.169128811959176
847,5,37.23291560231989,8.512743203536829
847,10,41.237399141561575,7.638939819786484
847,13,42.56678697105633,8.853365770881915
847,15,41.362487530658115,7.958257790345943
847,16,38.95831141550376,7.791435372426634
847,17,42.639540012843874,8.940453882705157
847,18,43.38838408975943,9.329486626352029
847,20,42.871073882294404,9.400225160967583
847,22,42.43496034630286,8.513463972313522
847,24,41.43874266957721,7.684417491882857
847,153,42.39665902838023,8.568750116743711
847,155,42.36004474833794,8.685157669031202
847,30,42.78001830389338,8.965467690320638
847,37,42.04171798190231,8.198153226094272
847,39,41.22048819416852,7.649916888345793
847,808,42.430436825275656,8.734527637902572
847,813,40.45052409314191,7.871965055131371
847,814,41.671419900304755,8.420416754400724
847,816,41.372480145640566,7.8278043192019
847,67,42.458912166387734,8.405060262185735
848,1,51.69533383752133,0.9485760591338744
848,2,51.080649777824846,1.0336604310109796
848,3,51.26630521559513,1.0036142413955753
848,4,51.997332749528915,0.9801621962231231
848,5,50.245153953912464,1.2383331713398593
848,10,49.60422204278626,1.129308378992954
848,13,51.70465406679576,0.9619540172327072
848,15,49.78232077000332,1.2215952604288267
848,16,51.130340991407174,1.0989788894198402
848,17,51.695490505180594,1.3198368231442175
848,18,51.57869563876839,1.020204864089833
848,20,51.94805284853166,1.3778500166433547
848,22,50.95002727732556,1.1020435788877547
848,24,49.350719679324385,1.192894843235429
848,153,51.02743897745765,1.2554440984578374
848,155,50.78636412160645,1.1612986482819618
848,30,50.99242758306556,1.0024465089741341
848,39,48.68415829250127,1.4030469762168092
848,808,50.911513936360805,1.258008424101895
848,813,50.65478229971247,1.531174781601889
848,814,50.954853302272696,1.1496834181903675
848,815,50.78226798429875,1.279686915768775
848,816,49.472405609248824,1.1542601090770666
848,67,50.949205960017494,1.189162219761837
849,1,58.305628416955486,3.921371142670014
849,2,57.94728844156179,4.151902479301897
849,3,58.076283621329246,4.035787958904581
849,4,58.658568210172845,4.232380152387832
849,5,45.97577559909392,0.11061808858811517
849,10,55.96817177739316,4.013493788161343
849,13,58.31167699834608,4.06670053476773
849,15,50.67607624010679,1.8255025342841043
849,16,57.788836485703875,4.218885030228024
849,17,58.47759989873305,4.078480642663372
849,18,57.440387563777435,4.151473091393427
849,20,58.45607803785597,4.037867010731465
849,22,57.66691041571104,4.29603238277109
849,24,55.62842594473229,3.9712518858564527
849,153,57.873997723468264,4.101201005611619
849,155,53.79278811192786,4.0256517925498985
849,30,58.00762684367085,4.290683392126923
849,808,57.91270794226544,4.302055589139248
849,813,57.516732259521696,4.297547848933764
849,814,57.066262721345446,4.404090830685636
849,815,58.0244587730924,4.015298271297713
849,816,55.74351367652712,4.058347198644381
849,817,54.69415447746561,3.9707093090998256
849,67,54.843960700631364,4.15620271118146
850,1,52.929266358145476,2.002892184778757
850,2,50.438872538944864,2.2431458833743525
850,3,51.98766248911756,1.9631983922717873
850,4,52.87882974898162,1.9653005218476258
850,5,50.762600243267926,1.6574121448731929
850,10,50.056148992542795,1.7189619751902938
850,13,52.44618888040953,2.0836881736775257
850,16,52.11262843369418,1.6446861670328385
850,17,52.83792919506866,1.988858789247117
850,18,51.701663545461216,1.6063972816771817
850,20,52.496445860021865,1.9641003837027378
850,22,50.52576328624412,2.1689148221695036
850,24,50.00734335975537,1.6662380434912527
850,153,51.62613397442379,1.7288965721152982
850,155,51.803746728545605,1.6272019926796248
850,30,51.91083644394363,2.1236296719422523
850,808,51.81115097840598,1.6991483324442045
850,812,49.51700631640155,2.589110650027838
850,813,51.569008078582726,1.6926288895635127
850,814,51.640303969224625,2.039766436870446
850,815,51.785516939730776,1.8875364964373167
850,816,49.98473134192648,1.8865653018668418
850,817,49.78410295162551,1.9453230805331438
850,67,51.410394630381894,1.9352670661934235
851,1,48.002542974528325,4.129098159791445
851,2,43.30410145612055,4.216739919815235
851,3,47.37972640014562,3.9477766785844564
851,4,48.20641247171841,4.117127893101364
851,5,45.21541124206143,4.00029635729749
851,10,45.43784264672645,3.757974403862272
851,13,47.75918468578907,4.136458262823198
851,15,41.07374129277174,3.2598466037091733
851,16,46.67772126050444,4.078956679725293
851,17,48.16590171004841,4.2768507927476165
851,18,48.30586211584711,3.838294013191455
851,20,48.2880780702671,3.8743599961564814
851,22,47.06732874044407,4.485714544780852
851,24,44.79100096701371,4.200172847609455
851,153,47.22631280863207,3.963700663284072
851,155,47.067874609595854,3.7673481866872156
851,30,44.576590507038894,3.8937575423807
851,808,47.39653300611055,4.343850199621662
851,813,46.67722272821993,4.121877899103264
851,814,47.21796111518139,3.6599110612220644
851,815,46.576870963038935,4.401663278426459
851,816,45.05190988280901,4.351549215540647
851,817,45.319458248352696,3.921875570972491
851,67,47.254563831969314,3.9115411589050333
852,1,59.31802775148196,1.8253915592895495
852,3,59.241843413885235,5.091135245178539
852,4,59.764725734957246,5.6218204271465915
852,5,58.676665438804115,3.757417649140675
852,10,57.69074785340985,3.6599108651724515
852,13,59.03503407571857,5.223068400581037
852,15,58.366843393459085,4.066585404888338
852,16,59.2218990729459,5.010162007527128
852,17,59.890619982330506,5.590595338803385
852,18,59.93651959743613,5.354943684156084
852,20,60.069370044345526,5.817996144112011
852,22,58.449051108899354,5.341407819231342
852,24,56.964079008474364,3.620978210499507
852,155,59.07395394521543,4.518235760035356
852,30,59.43960450712925,5.13408399572412
852,808,58.951538809654615,5.01035983058791
852,811,58.92247351168574,4.375936181501337
852,813,58.85995438574397,4.83299556493183
852,814,59.16190450782326,4.470716110324268
852,815,56.21471878429049,7.265415187609213
852,816,57.66537648277986,3.6947536574726505
852,817,57.77942112473382,1.3584626185746334
852,67,58.151050887642214,1.6201091303277424
853,1,63.840653121803335,5.678016165212648
853,4,63.83607312830879,5.6328108674756034
853,5,61.60484598557807,5.352361661160874
853,10,60.91654543158575,5.213897587529258
853,13,63.504466196224364,5.686683393640268
853,15,61.42957736448923,5.508069259357197
853,16,55.81880130534479,9.412178187905894
853,17,48.32886958791608,9.16833414493194
853,18,63.944987361008494,5.689735278498587
853,20,64.0806390553726,5.695995841190792
853,22,63.168734451939606,3.522427154044208
853,153,62.716407276602304,5.539595346492391
853,155,60.57824803827956,6.648245217757015
853,30,63.64048220444814,5.630486538691174
853,811,63.15796141384398,4.707387383563019
853,813,62.3691687719572,5.3956560456224745
853,814,62.70389409973943,5.537284065702268
853,815,61.67182326460604,6.102233251784323
853,816,33.88175017692438,0.0
853,817,59.8356454293395,9.44255815559402
853,67,62.58664087154648,5.630716565117057
854,1,43.32886814157761,2.6314854107698595
854,3,42.83494858703093,2.301062081344018
854,4,43.265622872009935,2.9516444239289883
854,5,41.716510500925715,2.8139338907593645
854,10,41.29790860106098,1.3967848489340666
854,13,43.077303299077066,2.2718211563489317
854,15,40.65522744785177,3.3040319615233105
854,16,42.79408177633125,2.250223621508876
854,17,43.46513953724793,3.191006502353687
854,18,43.799446463295844,3.320463321083371
854,20,43.86605083675641,3.575639934982244
854,22,42.67162836016269,1.6038245916358622
854,24,40.57089141111357,3.1266220403831655
854,153,41.763897017302114,2.9114422968482168
854,155,42.151034039647435,3.2758224554602404
854,30,42.99573232062131,1.8496848031998208
854,808,41.73758260530947,2.519931041612025
854,811,42.15493879634289,2.356895501405007
854,813,42.663834107241776,2.0749849479452847
854,814,42.8485939869876,2.28819085951929
854,815,42.835055576844326,2.209329913223341
854,816,41.38028112390505,2.107223749240883
854,817,40.84991034138579,2.261418381512325
854,67,42.724588939934726,2.205567776851743
855,1,56.72218691232228,4.679719546834961
855,3,56.556755841158775,4.005487830563724
855,4,56.934654275260165,4.939045445064055
855,5,55.82615859673646,3.54742449081436
855,10,54.216361253940626,4.150426259062552
855,13,56.600143070134735,4.666914234368477
855,15,55.92522239518485,2.959799447087849
855,16,56.292551419228715,4.243377606800986
855,17,56.869940048059746,4.86372914540474
855,18,56.99750917243926,5.046791779634867
855,20,57.025225780310365,5.112813688705638
855,22,56.195965888658364,3.881622071922636
855,24,53.6123930685857,3.1894338354137113
855,153,56.07835837226859,3.786744723328854
855,155,56.319094157703944,3.7055387867537775
855,30,56.72182679774583,4.431542224693831
855,808,56.32950962703324,3.9142539687750464
855,811,56.012503957163695,3.763741474775943
855,813,56.254559686241585,3.243543194422195
855,814,56.315473114211045,3.999723593248123
855,815,56.403534054583545,4.051210489911323
855,816,54.376941668552966,4.514456745374181
855,817,54.18825710377636,4.172353204083749
855,67,56.18386563918507,0.9606328063776115
856,1,53.01298414533514,4.7983878468621946
856,3,52.56628647779993,4.42076903758503
856,4,52.93951873049806,4.547788981372669
856,5,51.85875096804081,3.9212206333071813
856,10,51.26742614458839,3.223622437664893
856,13,52.83678968862358,4.582896910934343
856,15,51.529957579472516,3.66986166509035
856,16,52.426368187296326,4.325572703685468
856,17,52.994316302651676,4.714716253334669
856,18,52.94479322575994,4.633062228551472
856,20,53.169544013525574,4.996152492957279
856,22,52.120178668780724,4.067842622664977
856,24,50.166575838391545,3.8871195915210865
856,153,52.83493788039869,4.2875280800602145
856,155,51.807900741752654,4.177120922911901
856,30,52.08795070049725,1.9596008313158417
856,808,50.939270483652486,4.774101595636669
856,811,51.89589892077357,3.9858645930311933
856,813,49.96652584952021,5.035710838144102
856,814,52.39108162387242,4.243158687780154
856,815,51.96692913095889,4.286579997570218
856,816,51.15341617426116,3.170387265993839
856,817,51.15976505681363,3.1733856093998716
856,67,52.41128043236754,4.197741279387355
857,1,55.95460735798189,2.5844633477941534
857,3,56.00443231044497,2.1017280150199693
857,4,56.45228403697076,2.109092593247845
857,5,54.74386984441702,2.06611273559121
857,10,39.72621852908347,0.0
857,13,54.86895381404189,2.8372654444149137
857,15,52.825480615209365,3.215615644146327
857,16,55.430356629376746,2.1869476751127337
857,17,56.45768125086564,2.0692064964682015
857,18,56.596756988206316,1.9664422693375394
857,20,56.71432081153836,2.0332290790586804
857,22,55.02901136881536,2.7165446641831763
857,153,55.56759027571105,2.2113569793495818
857,30,56.02817708562313,2.1329694752858024
857,39,53.7282512228928,2.21937967859026
857,808,55.44762442874773,2.439065352221192
857,811,55.24155891045849,2.159430410506741
857,813,53.8147766139227,1.5497466161693232
857,814,55.3348922658809,2.673090458686935
857,815,55.543458797455365,2.1836594086266654
857,816,53.7101572485473,2.194542414314364
857,817,53.539586184073784,3.321829425038567
857,67,54.433132547813855,2.2683240147736288
858,1,52.46182151668432,1.6354481465830815
858,3,51.99832889424467,1.737059107387688
858,4,52.38638595906748,1.7284850150426385
858,5,50.770243865051604,1.8595794372353305
858,10,49.95379594540215,1.8664829003288357
858,13,52.0178037249523,1.7340407423302602
858,15,50.199566228405544,1.9080641782125176
858,16,51.796921707882234,1.808359666302358
858,17,52.16293358627182,2.274552270214424
858,18,52.23785261001179,1.79987448500072
858,20,31.858935014426574,0.0
858,22,51.405227582332365,2.15632195760068
858,24,49.650002847623085,1.4129420043095866
858,153,51.14720081497664,2.692729016835745
858,155,51.5779173249551,2.0634143408159806
858,30,51.8148103057398,1.8341233669899475
858,808,51.36711712514155,1.9649555231204638
858,811,50.92927775993925,1.7646125790178249
858,813,51.146884009530105,1.8884716423966605
858,814,51.570717096714425,1.5946273564173838
858,815,51.42865365006537,2.0135389225005196
858,816,49.02154703941189,1.6870433323098275
858,817,49.79563718695181,2.0240320921799086
858,67,50.05851053327829,3.0798467097181126
859,1,54.375367673426815,2.2750726800270926
859,3,54.45025875333516,1.64860426983627
859,4,55.06757291678926,1.8878904851826446
859,5,53.50836451690783,2.142996444900118
859,10,52.086132110551354,1.5114931437945713
859,13,54.72131735349836,1.6289742499688606
859,15,53.1120555332854,1.9829763555921307
859,16,54.58111523370402,1.9913325719446373
859,17,55.4406440371898,2.0166824005585
859,18,55.166352532194544,2.0579698814030025
859,20,55.25657298095293,1.9451035974512056
859,22,54.11091948789114,2.2682630639536248
859,24,52.31952243842943,1.8176773738672884
859,153,54.28345021854596,1.916226813335335
859,155,54.329197692546146,1.8506562287937864
859,30,54.449130372542655,2.327616170723091
859,808,54.34586906539902,2.085412053798449
859,811,53.25896622235011,2.2081150167771035
859,813,52.99280949143722,2.1240332322309885
859,814,54.37057408090715,1.7308837347865662
859,815,54.06362068519995,1.85542749361431
859,816,52.601972567367056,1.8471910507434102
859,817,52.40752909367993,1.9112622665926693
859,67,54.16876451382923,1.858461356215582
860,1,55.63690872955254,5.908756556561163
860,3,54.95585370017146,5.522999769182515
860,4,55.27947059146901,5.506237922475966
860,5,54.52115341879355,3.499986303825762
860,8,55.29184616794618,5.310875914908954
860,10,53.888767743999615,3.2264106084094157
860,13,54.598993435090286,4.847070515380279
860,17,55.67262634417294,5.6604186146611415
860,18,55.74076787206733,6.065144631945991
860,20,55.79490306792603,5.958500562081031
860,154,51.123108069025356,0.0
860,155,55.10339388659109,5.152929191918822
860,30,55.72408270965279,1.2601659162702727
860,808,55.42399932577465,1.9328784379242252
860,811,54.619153258562854,4.672829432325742
860,813,55.45056867473684,5.541061931697685
860,814,55.030569987658446,5.051726461640138
860,815,54.996871292786,5.43969763515967
860,817,55.50588594594643,4.32383279380068
860,818,55.24669958854189,4.958638617382522
860,819,52.925501235415695,3.9212433878085786
861,1,45.45264431858452,9.02888327453507
861,3,45.252754611123365,8.844983272392016
861,4,45.52097934394558,8.945359346250005
861,5,44.27146582294786,8.763875018370856
861,8,45.56994993100039,8.870653464781423
861,10,44.283831252832115,8.317133970959313
861,13,44.87292524334089,9.018150771208802
861,17,45.49981049069878,9.149191675922005
861,18,45.35964952963443,9.066952781449132
861,20,44.98250631270673,8.828915004047573
861,154,41.50355342673676,1.432358878413482
861,155,43.04700157179038,8.381033281681374
861,30,45.227139988651714,8.990913992754924
861,37,43.21303259641053,8.197233541158758
861,807,45.15561346052768,8.921658851825859
861,808,44.6846356223785,8.565110909733944
861,39,43.08078383352202,8.242650558559442
861,811,45.70119376807694,8.776019774934442
861,813,44.9808599195735,9.03273441656362
861,814,45.164443418453665,8.911231628619312
861,815,45.477522643197304,8.986597817603164
861,817,45.055061094301664,9.067477514223881
861,818,45.086391019726015,8.862905856237193
861,819,43.60772638849732,8.41809530241197
862,1,52.6815355666314,1.8127265166466044
862,3,52.88854484346783,1.4709492682947045
862,4,52.55740409319576,1.7113184649311088
862,5,51.089440153643594,3.8491515637973235
862,8,52.42370658023292,1.619696720938331
862,10,51.49258267102972,1.8830941838645283
862,13,52.47487770039791,1.471708565214364
862,17,52.68417933088507,1.8386807355580446
862,18,52.743516173140634,1.9328898187102816
862,20,52.61472870193447,1.612955982934381
862,154,52.596274024759666,1.7568942856715202
862,155,52.585030881684844,1.8615283482631113
862,30,52.19445560943305,0.30490885875605206
862,37,51.126788036775324,1.8617599685965343
862,807,52.47210871835883,2.089715575629807
862,808,51.91113545184022,1.7112633032140163
862,39,50.62505963454615,1.9289960030395845
862,811,52.58212273334422,1.6352474529907184
862,813,52.57933988506952,1.6647267641896635
862,814,52.50482027890303,1.6095258792009002
862,815,52.52399172926401,1.6133513353689686
862,817,52.3379753054726,1.9199368759263757
862,818,52.49979585821006,2.2751912391103746
862,819,51.493314916724074,1.917211067101427
863,1,53.72274974135543,2.4708140411689388
863,3,53.68995286677291,2.021746202792175
863,4,53.68972690566002,2.1331707002848526
863,5,53.280696200863794,2.480052189389567
863,8,54.18891047044901,2.0913022431808845
863,10,51.94424367274355,2.3770376946359075
863,13,53.621367417833035,2.0070707987612364
863,17,53.866892514733074,2.050858187043706
863,18,53.37169995187552,2.387377276298067
863,20,54.22795114458473,2.091780795827746
863,154,54.135044157720024,2.159001384035836
863,155,53.40732429436991,2.229095736006422
863,30,53.560621511530364,2.1385782102760107
863,37,51.6204796327437,2.0515989801281473
863,807,53.51733871116697,2.181941905396083
863,808,53.13171420749672,2.1874161463614246
863,39,51.704572151741004,2.753135305171337
863,811,53.406702925805874,2.2022994218770098
863,813,51.83867882456694,3.987693603358578
863,814,53.65972587818205,1.772484759235067
863,815,53.59000220995243,2.163667166714236
863,817,53.25350404821314,2.295056469787451
