driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[808],[17],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[155],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[17],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[819],[],[],[],[],[10],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[10],[],[],[],[],[],[],[],[],[814],[],[],[],[],[815],[],[],[],[],[],[],[],[],[814],[],[13],[],[],[],[],[],[],[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],"[818, 3]"
10,,[],[],[],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[155],[815],[],[],[],[],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[811],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[813],[],[],[],[13],[],[],[],[],[],[],[],[808],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[4],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
155,,[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 815]"
30,,[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
808,,[],[],[],[],[],[819],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
811,,[],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[819],"[10, 5]",[],[],[],[],[],[],[],[],[],[],[808],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
814,,[818],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[811],[],[],[],[],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3]
815,,[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[811],[],[],[13],[818],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3]
