driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
2,,[45],[],[],[],[],[],[21],[],[],[],[43],[11],[],[],[32],[],[45],[],[],[],[],[],[43],[],[],[],[],[],[],[],[],[],[],[],[],[32],[],[],[],[],[43],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[18],"[15, 23]",[17],[14],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[],[],[],[],[],[],[31],[],[],[],"[2, 45]",[],[32],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[],[],[32],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[43],[],[11],"[17, 31]",[],[2],[32],[],[45],[],[],[],[],[],[],[],[],[2],[],[11],[],[],[],[],[],[],[],[32],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[31],[],"[18, 11, 13, 15]","[17, 23]",[],[],[32],[],[],[],[],[],[],[],[],[],[],[11],[],[17],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[23],[],[],[],[],[],[],[],[31],"[18, 4]",[],[17],"[13, 14]",[],[],[],[],[],[],[],[],[],[],[],"[18, 31]",[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[31],[11],"[18, 15, 23]",[],"[2, 13]",[],[],[],[],[],[],[],[],[],[],[],"[14, 31]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[11],"[17, 13, 15]",[14],[],[],[],[],[],[],[],[],[],[],[23],[],[17],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[46],[],[],[],[],[],[47],[],[],[46],[],[44],[],[45],[],[],[],[],[],[43],[],[],[],[],[],[],[],[],[43],[],[],[],[32],[],[],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[4],[15],[17],[],[],[],[],[],[],[],[],[],[],[],[4],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[31],"[17, 18]",[],"[17, 15]","[13, 14]",[],[],[],[],[],[],[],[],[],[15],[],"[18, 31]",[],[15],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[17],[],[],[],[],[],[],[],[],[],[43],[11],"[13, 14]",[],[],[],[],[],[],[],[],[],[17],[],[],[17],[14],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32,,[],[],[44],[45],[],[],[21],[],[],[46],[43],[45],"[2, 13]",[],[],[],[44],[],[],[],[],[],[45],[],[],[],"[43, 21]",[],[],[],[],[2],[],[],[],[],[],[],[],[],[45],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
43,,[21],[],[],[],[],[],[],[],[],[],[],[],[44],[],[32],[],[45],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[45],[],[],[],[],[],[2],[],[],[],[],[],[],[],[45],[],[],[],[],[],[],[]
44,,[],[],[],[],[],[],[21],[],[],"[46, 47]",[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[46],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
45,,[],[],[],[],[],[],[21],[],[],[46],[44],[43],[44],[43],[32],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
46,,[32],[],[45],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
47,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
