driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[830],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[840],[],[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[838],[],[],[832],[154],[],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[832],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[830],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[20, 830, 807]",[],[],[],[],[1],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[842],[815],[],[],[],[],[815],[845],[],[],[],[],[815],[839],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[843],[],[],[],[],[],[],[]
807,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[844],[832],[],[],[845],[832],[],[],[],[],[],[],[],[832],[],[],[],[],[],[154],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[],[],[20],[]
815,,[],[],[],[845],[],[],[],[],[],[],[],[],[],[],[],[843],[],[828],[],[],[],[],[],[],[828],[],[],[],[838],[],[],[],[],[],"[840, 842]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[838],[],[],[],[]
817,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[825],[],[807],[],[8],[830],[],[1],[20],[],[8],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[830],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
825,,[],[],[],[],[4],[],[],[],[],[],[154],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[839],[],[],[],[815]
828,,[],[],[],[],[],[],[],[],[],[],[843],[],[],[],[],[],[],[],[843],[],[],[843],[],[],[],[],[],[843],[],[],[],[],[],[],[],[],[],[],[843],[],[],[],[],[],[],[],[],[844],[],[],[],[],[],[],[]
830,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[8],[],[20],[],[],[],[807],[],[],[],[],[],[],[],[]
832,,[],[],[],[],[154],[],[],[],[],[],[],[],[828],[839],[842],[],[],[],[844],[],[845],[],[],[845],[],[],[],[],[],[],[],[],[],[],[838],[],[],[],[],[],[],[],[],[154],[],[],[839],[],[],[],[],[],[],[],[]
838,,[843],[],[],[844],[],[],[],[],[],[],[839],[],[],[],[],[845],[],[],[],[],[],[],[843],[],[840],[828],[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
839,,[],[],[],[],[815],[],[],[],[],[],[],[843],[815],[],[],[828],[842],[],[844],[],[],[],[],[845],[],[],[],[],[],[],[],[],[],[],"[840, 838]",[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[838]
840,,[],[],[],[],[],[],[],[],[],[],[839],[],[],[],[],[],[],[],[],[838],[],[],[],[],[],[843],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[842],[],[],[],[],[],[],[],[],[],[]
842,,[],[],[828],[],[],[],[],[],[],[],[],[828],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[843, 844]",[],[],[],[],[844],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
843,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
844,,[842],[],[843],[],[],[],[],[],[],[],[],[815],[],[842],[],[842],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[843],[],[],[],[],[],[],[],[]
845,,[],[],[],[],[],[],[],[],[],[],[844],[815],[844],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[828],[],[844],[],[],[],[],[],[],[],[844],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
