driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[5],[],[8],"[17, 3]",[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[5],[4],[8],[4],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[9, 20]",[4],[],[18],"[8, 16, 17]",[3],[],[],[],[],[],[],[],[],[6],[21],[],[],[15],[],[],[],[21],[],[16],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],"[4, 5]",[],[8],[],[],"[16, 2]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[1, 4]",[5],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[18],[21],"[16, 2]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[5],[],[2],[17],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[18],"[8, 17, 3]",[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[4],[17],[4],[],[],[],[],[],[],[],[],[],[],[],[],[]
6,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[20, 15]",[],[],[],[],[],"[16, 2]",[],[],[],[],[],[],[],[],[],[153],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],"[1, 5]",[],[],[],[17],"[16, 2]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],"[1, 5]",[],[],[],[4],[5],[3],[],[],[],[],[],[],[],[],[],[],[],[],[]
9,,[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],"[2, 15]",[],[],[],[],[],[],[6],[21],[],[],[],[],[],[],[16],[],[],[],[],[16],[2],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[154, 67]",[69],[],[],[],[],[69],[],[],[],[],[6],[],[],[153],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[153],[20],[],[],[],[153],[],[],[],[],[],[69],[],[153],[6],[],[],[],[],[],[],[],[6],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[9, 21]",[20],[],[4],"[17, 18]",[3],[2],[],[],[],[],[],[],[],[6],[21],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[20],"[18, 4]",[5],[18],[],[],"[16, 2]",[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[9, 20]",[4],[2],[],[],[],[6],"[16, 2]",[],[],[],[],[],[],[6],[21],[],[],[],[],[],[],[],[],[9],[],[],[2],[17],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[153],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],"[9, 20]",[],[],[6],[],"[2, 18]",[16],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[5],[],[8],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[5],[],[8],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
153,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[69],[],[],[],[],[],[],[],[],[],"[154, 69]",[],[],[],[10],[],[],[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[],[],[],[],[],[],[67],[],[],[69],[10],[153],[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
67,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
69,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[153],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
