driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[154],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[840],"[838, 839]",[],[],[],[],[],[],[],[],[],[],[832],[],[],[],[],[],[830],[],[],[],[],[],[],[844],[],[843],[842],[],[],[],[],[],[],[],[],[],[],[],[838],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[154],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[822],[],[],[845],[],[844],[],[],[],[],[],[],[],[843],[],[],[],[],[],[842],[],[],[840],[],[],[],[839],[],[],[],[],[],[],[],[838],[],[832],[],[],[830],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[830],[],"[825, 828]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[],[817],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
825,,[],[],[],[843],[],[842],"[840, 839]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[838],[],[],[832],[],[830],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[838],[],[832],[],[],[],[],[],[],[],[]
828,,[],[],[],[],[],"[832, 838]","[828, 830]",[],[],[],[],[],[],[],[],[],[],[828],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
830,,[],[],[],[],"[825, 828]",[822],"[817, 815]",[],[],[],[],[],[],[],[154],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
832,,[],[],[],[],[832],[],"[832, 830]",[],[],[],[],[],[828],[],[],[],[825],[],[],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
838,,[],[],[],[],[],[],[843],[],[],[],[],[],[],[],[],[],[],[842],[],[],[],[],[],[840],[],[],[839],[],[838],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[843],[],[],[],[],[],[],[],[],[],[]
839,,[],[],[],[],[],[],"[825, 822]",[],[],[],[],[],[],[],[],[],[],[],[],[],[845],[844],[],[843],[],[],[842],[],"[840, 839]",[838],[],[],[],[],[],[],[],[],[],[],[830],[],[],[],[],[],[],[],[],[],[],[],[],[]
840,,[],[],[],[],[],[843],"[840, 842]",[],[],[],[],[],[],[],[],[],[],[840],[],[],[],[],[],[839],[],[],[838],[],[832],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[842],[],[840],[],[],[],[],[],[],[],[]
842,,[],[],[],[],[],[839],"[832, 838]",[],[],[],[],[],[],[],[],[],[],[830],[],[],[],[],[],[],[],[825],[],[],[],[843],[],[842],[],[840],[],[],[],[],[],[839],[838],[],[],[832],[],[],[],[],[],[],[],[],[],[]
843,,[],[],[],[],[],[],[845],[],[],[],[],[],[],[],[],[],[],[845],[],[],[],[],[],"[844, 845]",[],[],[843],[],[],[],[],[],[],[],[843],[],[],[],[],[842],[],[],[],[840],[],[],[],[],[],[],[],[],[],[]
844,,[],[],[],[],[815],[],[],[840],[839],[],[],[],[],[],[],[],[],[838],[],[],[],[],[],[832],[830],[],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
845,,[],[],[],[],[],[845],[],[],[],[],[],[],[],[],[],[],[],[844],[],[],[],[],[],[],[],[],[844],[],[843],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[844],[],[843],[],[],[],[],[],[],[],[]
