driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[20],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[],[825],[]
807,,[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[807],[],[],[],[],[],[],[],[],[],[],[],[],[13],[822],[4],[],[821],[],[],[],[],[],[],[813],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[20],[],[],[],[],[826],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,[18],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[821],[],[],[],[],[826],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[821],[826],[],[],[],[],[8],[],[826],[],[],"[154, 18]",[],[18],[]
815,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[826],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[807],[821],[],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[154],[],[],[],[],[],[]
818,,"[18, 807]",[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[813],[],[],[],[],[813],[],[],[8],[813],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[154],[],[813],[18],[813],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[],[821],[],[],[],[],[],[8],[],[],[],[],[821],[],[],[],[],[],[18],[],[],[],[],[],[],[154],[],[825],[],[],[],[],[],[],[821],[],[154],[18],"[818, 813]",[]
821,,[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[826],[],[],[]
822,,[],[],[],[4],[],[],[],[],[],[],[],[],[],[13],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[]
825,,[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[813],[4],[],[],[],[],[],[],[18],[],[],[],[],[],[20],[],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[818]
154,,"[18, 807]",[],[],[],[],[],[],[],[],[],[],[],[],[826],[813],[],[],[821],[],[],[],[],[8],[],[],[818],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[]
826,,"[20, 807]",[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[4],[],[],[],[],[],[],[],[],[],[821],[20],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[]
