driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
2,,[],[],[],[],[],[],[],"[17, 13, 39]",[],[38],[27],[],[],"[33, 30, 17]",[38],[27],[39],[],[],[],[],[],[],[],[],[],[],[33],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[31],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[15],[],[],[18],[],[32],[14],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[15],[],[],[],[],[18],[],[],[],[],[],[],[],[],[21],[]
8,,[21],[],[],[],[],[],[],[],[],[],[],[],[4],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[31],[]
11,,[13],[],[38],[],"[2, 27, 23]",[35],[39],[17],[35],[33],[],[],[],[30],[],[],[],[],[],[],[],[],[35],"[32, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[17],[],[],[2],"[33, 30, 39]",[38],[27],[],[2],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[22],[2],[],[],[],[17],[],[],[],[],[],[21],[],[],[],[22],[],[],[18],[],[32],[],[],[],[],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[32],[],[22],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[2],[],[32],[],[17],[32],[],[],[],[18],[21],[],[],[],[],[],[],[18],[],[32],"[14, 22]",[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[32],[14],[22],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[22],[],[2],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[33],[30],[2],[],[],[],"[17, 22]",[14],[],[],[],[],[21],[],[],[],[15],[32],[],[],[],[32],"[14, 22]",[],[],[],[],[11],[],[],[],[],[],[],[14],[],[],[],[],[],[21],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[],[11],[],[32],"[18, 14, 22]",[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[15],[],[14],[],[15],[],[],[],[],[],[],[],[],[],[]
