driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[20],[2],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[2],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],"[4, 13]","[8, 20]",[],[],[20],[22],[],[],[],[],[12],[9],[],[],[],[],[],[],[10],[],[5],[],[4],[9],[13],[],[9],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[14],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[21],[],[],"[17, 6]",[18],[],[],[5],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],"[20, 22]",[],[],[],[],[5],[12],[9],[],[],[],[],[],[],[],[],[5],[],[],[],[12],[20],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],"[4, 13]","[8, 1]",[2],[],[],[22],[],[],[],[],[12],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[]
6,,[],[],[],[16],[],[],[],[],[],[],[],[17],[],[],[3],[],[],[],[22],[],[],[18],[7],[],[],[],[],[14],[],[],[],[],[],[],[5],[],[],[],"[17, 3]",[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[]
7,,[],[],[],[21],[],[16],[],[],[],[],[],[17],[],[],[3],[],[],[6],[22],[],[20],[18],[],[],[],[],[21],[],[],[3],"[17, 6]",[14],[],[],[5],[],[],[],[3],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],"[9, 2]","[20, 5]",[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[13],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
9,,[],[],[],[],[],[],[],[12],[],[],[17],[],[],"[4, 12]",[],[],[2],"[20, 5]",[],[],[],[],[],[],[],[],[12],[14],[],[],[],[10],[],[5],[],[12],[],[],[2],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,[],[],[],[],[],[],[],[],[],[],[],[17],[],[14],[3],[],[],[20],[22],[],[],[],[],[12],[9],[],[14],[],[],[],[],[],[],[5],[],[],[],[12],[],[22],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
12,,[],[],[],[],[22],[],[],[],[],[],[22],[17],[],[22],[],[],[2],"[20, 5]",[],[],[],[],[],[],[],[],[],[14],[],[],[],[10],[],[5],[],[],[],[],[7],[22],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[2],"[20, 5]",[],[],[],[],[12],[],[9],[],[],[],[],[],[],[],[],[],[],[4],[],[],[2],[9],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[3],[],[],[20],[22],[],[18],[],[7],[20],[12],[],[],[],[],[],"[17, 6]",[],[],[],[5],[],[],[],"[3, 7]",[22],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[3],[],[],[],[10],[],[],[22],[],[],[],[],[],[],[3],[],[],[],[21],[],[],[18],[7],[],[],[],[],[14],[],[],[],[],[],[],[21],[],[],[],[3],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[6],[],[],[],[],[],[17],[],[],[3],[],[],[20],[22],[],[],[],[],[],[],[],[],[],[],[],"[17, 21]",[],[],[],[5],[],[],[],"[3, 7]",[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],"[4, 13]",[9],[],[2],[],[22],[],[],[18],[7],[],[],[],[],[14],[],[],[6],[22],[],[5],[],[],[],[12],[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[10],[],[],[],[],[],[],[],[],[],[10],[17],[],[3],[],[],[10],[20],[],[],[],[18],[7],[],[],[],[21],[7],[],[14],"[17, 6]",[],[],[7],[5],[],[],[7],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[]
