driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
2,,[11],[],[],[17],[],[],[],[],"[43, 4, 13, 14]",[44],[],[],[],[],[],[],[],[],[],[],[46],[45],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[11],[13],[23],[17],[],[],[],[],[],"[43, 13]","[44, 23]",[2],[],[11],[],[],[],[],[],[15],[],[],[23],[],[13],[21],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[15],[],[],[],[],[],[],[],[30],[22],[23],[18],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[],[17],[47],[],[],[46],"[32, 4, 43, 13, 21]",[44],"[2, 23]",[],[],[],[],[],[],[],[],[],[],[32],[],[21],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[11],[],[],[17],[],[],[],[],[],[43],[44],[2],[],[32],[],[],[],[],[],[],[],[],[],[4],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[23],[17],[],[],[],[],[],[4],"[43, 44]","[2, 23]",[],[4],[11],[],[],[],[],[],[15],[],[],[],[4],[13],[],[],[],[],[],[],[],[],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[14],[30],[],[23],[22],[],[],[],[],[],[],[],[],[],[],[],"[4, 13]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[47],[45],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[14],[],[],[],[],[],[],[],"[15, 30, 22]",[8],[],[],[],[],[],[],[],[],[22],[15],[],[],[],[22],[8],[],[],[22],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[]
21,,[],"[45, 47]","[11, 46]",[17],[],[],[],[],[46],[47],[43],[2],[],[],[],[],[],[],[],[],[],[44],[32],[],[44],[],[],[],[],[],[],[2],[],[],[],"[32, 45]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[45],[],[],[],[]
