driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,,[],[],[],[],[],[],[],[],[],[],[10],[15],[],[],[],[4],[],[],[10],[22],"[8, 3]",[],[],[],[],[22],[],[],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[8],[3],[],[8],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[12],[],[13],[],[],[],[],[],[],[],[12],[],[],[22],[10],[4],[],[],[],[],[],[],"[16, 12]",[],[],[],[],[],[],[],[21],[],[10],[],[],[],[4],[],[],[],[],[12],[],[10],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[13],[],[],[],[],[],[],[],[],[],[10],[],[3],[22],[1],[],[],[],[],[],[16],[],[12],[],[],[3],[],[],[],[],[],[22],[10],[],[],[],[],[],[],[],[16],[13],[],[],[12],[],[],[],[],[],[],[],[],[],[],[]
5,,"[9, 6]",[2],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[67],[],[16],[],[],[],[],[7],[13],[],[],[],[],[],[],[7],[],[],"[67, 21]",[],[16],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[]
6,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
7,,[6],[9],[2],[],[],[],[],[],[],[],[],[5],[],[13],[17],[],[],[],[],[],[9],[],[67],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],"[67, 6]",[],[16],[],[],[],[],[13],[],[],[21],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[10],[4],[15],[22],"[1, 4]",[],[],[],[20],[],[],[4],[12],[],[],[22],[],[],[],[],[],[10],[],[],[],[4],"[1, 22]",[],[],[15],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[]
9,,[],[],[6],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[4],[],[12],[],[],"[8, 3]",[12],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[12],[],[],[3],[],[],[],[],[],[],[],[],[],[],[]
12,,[2],[],[13],[],[],[],[],[],[],[],[],[],[17],[21],[],[4],[],[],[],[],"[3, 4]",[],[],[],[],[],[],[],[],[],[17],[],[21],[],[],[],[4],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[],[],[7],[],[],[67],[],[16],[],[],[],[],[],[],[6],[],[],[2],[9],[],[2],"[17, 5, 7]",[],"[67, 21]",[],[16],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[]
15,,[1],[],[],[],[],[],[],[],[],[18],[10],[],[],[22],[1],[4],[],[],[3],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[8],[],[],[22],[],[],[],[],[],[],[],[],[]
16,,"[9, 6, 7]",[2],[13],[],[],[],[],[],[],[],[5],[],[],[17],[21],[],[],[],[],[],[67],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[7],"[17, 5, 21]",[],[67],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,"[9, 2]",[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[7],[],[],[67],[],[16],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[7],"[67, 21]",[],[16],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[]
18,,[20],[],[],[],[],[],[],[],[],[],[10],[15],[],[1],[],[4],[],[],[20],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[20],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[10],[15],[],[22],"[1, 18]",[],[],[],[],[3],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[15],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[2],[13],[],[],[],[],[],[],[],[5],[],[16],[17],[],[],[],[7],[],[],[67],[],"[16, 17]",[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[5],[],[],[67],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[10],[15],[],[],[21],[16],[],[4],[12],[],"[8, 3]",[],[],[],[],[],[],[],[],[],[],[],[10],[],[],[3],[4],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[]
67,,"[9, 6]",[2],[13],[],[],[],[],[],[],[],[7],[5],[],[17],[21],[],[],[7],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[9],[],[],[7],"[17, 5, 21]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
