driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,,[],[],[],[8],[],[],[],[],[],[],[17],[4],[],[],[],[],[],[],[17],[3],"[20, 5]",[],[],[18],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],"[4, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[67],[20],[153],[21],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[12],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],"[8, 17]",[],[9],[6],[12],[],[18],[20],[],[15],[],[],[],[10],[22],[],[],[],[],[],[],[],[],[],[10],[5],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],"[8, 17]","[1, 3]",[20],[6],[12],[],[18],[],[],[15],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[18],[],[],[],[],[],[],[],[],[]
6,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],"[8, 17]",[3],"[20, 5]",[],[],[],[],[67],"[2, 20]",[153],[21],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[12],[],[2],[],[9],[],[],[22],[18],[],[2],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[17],[3],"[20, 5]",[6],[12],[],[18],[],[],[15],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[17],[],[],[],[],[],[],[],[],[],[10],[],[],[],[],[],[],[],[],[]
9,,[],[],[],[],[],[],[],[],[],[],[],"[67, 4]",[],[],[],[],[],[2],[],[],[],[],[],[],[],[],[20],[153],[21],[],[],[],[67],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[12],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[9],[3],"[20, 5]",[6],[12],[],[18],[],[],[15],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[5],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
12,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],"[17, 10]",[3],"[20, 5]",[6],[],[],[],[67],"[153, 20]",[],[21],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[153],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],"[8, 17]",[3],"[5, 20, 12]",[6],[12],[8],[18],[],[],[],[21],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[6],[22],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
