driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52
64,,[],[],[],[84],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
65,,[],[],[],[83],[],[],[],[],[],[],[],[],[],[83],[],[50],[],[],[],[],[],[],[],[],[],[],[],[],[83],[],[50],[49],[],[84],[],[83],[],[],[50],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[77],[],[],[],[],[],[],[],[44],[],[],[],[79],"[77, 14]",[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[77],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
71,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
73,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[63],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[30],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[],[],[50],[],[],[],[],[],[],[],[],[],"[49, 79]",[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[],[],[84],[83],[50],[],[49],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
77,,[],[],[],[],[56],[22],[84],[],[],[],[],[],[83],[50],[],"[49, 14, 79]",[],[],[],[],[],[],[],[],[],[14],[],[],[],[],[],[77],[44],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[63],[30],[],[],[57],[56],[],[],[],[56],[],[22],[],[],[],[],[],[],[],[],[84],[],[83],[50],[49],[],[],[84],[],[],[83],[],[],[],[],[],[],[50],[49],[],[],[],[]
79,,[57],[],[],[56],[],[],[],[],[],[],[],[],[56],[],[],[30],[],[],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[49],[],[],[],[],[],[],[],[],[79],[14],[],[],"[50, 83]",[],[],[],[],[],[],[],[],[],[],[],[],[],[84],[83],[50],[49],[],[79],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[]
50,,[],[],[],[22],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[84],[],[],[],[],[],[],[],[],[],[],[],[]
83,,[],[],[],[],[],[],[],[],[],[],[],[],[63],[],[30],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[57],[56],[],[22],[],[],[],[],[],[],[],[],[],[],[],[]
84,,[],[],[14],[],[],[],[],[],[],[],[],[],[],[77],[],[],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[14],[],[],[14],[],[],[77],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[79],[],[],[],[],[],[],[],[],[],[],[],[83],"[49, 50]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[84],[83],[],[50],[],[],[49],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[],[],[44],[],[],[],[],[],[],[],[],[],[],[44],[],[73],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[14],[],"[44, 77]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[73],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[73, 71]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
63,,[],[],[],[],[],[],[],[],[],[],[],[],[30],[],[57],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
