driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,,[830],[],[],[],[],[],[],[],[],[],[],[],[],[822],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[830],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[],[],[844],[],[],[]
8,,[],[],[],[],[825],[],[],[],[],"[825, 847]",[],[],[815],[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[848],[825],[],[],[841],[],[],[],[],[848],[842],[],[],[],[],[],[],[817],[],[],[],[],[]
9,,[],[],[],[],[840],[],[],[],[842],[],[],[840],[],[],[],[],[],[],[],[],[],[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[822],[],[],[],[],[],[],[],[],[],[],[],[844],[],[822],[],[817],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[8, 846]",[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
807,,[],[],[842],[],[815],[825],[],[825],[],[],[830],[],[815],[],[],[],[],[],[],[846],[],[],[],[],[8],[],[],[],[],[],[],[],[815],[841],[],[],[],[846],[],[817],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[842],[],[],[840],"[848, 846]",[847],[846],[],[],[],[825],[],[],[],[],[],[],[],[817],[],[],[],[],[825],[],[],[],[],[],[],[847],[840],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[815],[],[825],[],[],[],[],[],[],[807],[830],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[841],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[],[],[],[],[],[],[841],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[830],[1],[],[830],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[830],[],[],[]
825,,[],[],[8],[],[],[],[],[],[],[],"[848, 847]",[],[],[],[],[],[],[],[],[],[],[],[],[841],[],[],[],[],[],[],[],[],[826],[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
826,,[9],[],[],[],[],[],[],[842],[841],[],[],[],[],[847],[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
830,,[],[],[],[],[825],[],[],[],[],[],[],"[8, 841]",[],[841],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[842],[],[],[],[],[],[],[],[],[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
832,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[]
840,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[832],[],[],[9],[],[],[],[],[],[832],[],[],[],[],[],[],[],[],[],[],[],[847],[],[],[],[],[],[],[],[]
841,,[],[],[9],[],[847],[],[],[9],[842],[846],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[826],[815],[825],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
842,,[848],[],[],[],[],[],[],[],[],[],"[840, 847]",[],[],[],[],[848],[825],[],[],[],[848],[],[],[],[],[],[],[],[],[],[],[807],[],[],[],[],[],[817],[],[],[],[],[815],[],[],[],[],[],[],[],[848],[],[],[],[],[]
844,,[822],[],[],[],[1],[],[],[],[],[],[],[],[],[1],[817],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
846,,[841],[],[],[],[],[848],[842],[],[825],[],[826],[],[825],[],[815],[],[],[],[],[],[815],[],[842],[],[842],[],[],[],[],[],[],[807],[],[],[841],[],[],[8],[],[],[],[],[8],[817],[],[],[],[],[],[],[],[],[],[],[],[]
847,,[],[],[840],[],[],[],[],[840],"[842, 815]",[846],[],[],[],[],[],[],[],[],[],[],[840],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
848,,[],[],[],[],[],[],[],[],[],[],[],[847],[],[9],[],[826],[841],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[847],[],[826],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
