driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,,[],[],[],[],[],[],[],[],[],[],[154],[],[],[],[],[826],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],"[8, 16, 821]",[154],[1],[826],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[13],[18],[],[821],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[20],[],[13],[822],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[807],[],[],[807],[],[],[13],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],[]
807,,[],[],[],[],[13],"[18, 826]","[4, 821]",[],[],[826],[],[],[],[],[],[],[],[826],[],[],[],[],[],[20],[],"[818, 822]",[18],[826],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[8],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[]
8,,[],[],[],[],[13],"[18, 822]",[],[],[815],[],[],[],[],[],[],[],[821],[826],[],[],[],[],[821],[],[821],[822],[18],[],[],[],[],[],[],[],[],[16],[],[817],[],[],[821],[],[],[],[],[],[821],[826],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[817],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[818],[821],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],"[20, 815]",[4],"[821, 822]",[16],[],[],[822],[154],[],[],[822],[],[],[],[],[],[],[],[],[],[813],[818],[18],[],[826],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[826],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[20],[4],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[813, 815]",[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[],[13],[822],[],[815],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[13],[],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[825],[],[],"[4, 20]",[821],[],[],[825],[],[16],[825],[],[],[],[],[],[],[154],[],[],[825],[],[],[],[],[],[20],[],[],[],[],[],[826],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[]
818,,[],[],[],[],[],"[16, 20]","[817, 154, 4]",[],[],[],[],[],[],[],[],[],[],[826],[],[],[813],[],[],[20],[],[822],[],[],[],[],[],[],[],[],[],[],[],"[817, 813]",[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[815],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[154, 822]",[818],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[826],[],[],[],[],[],[],[4],[],[],[],[],[],[8],[],[],[],[]
821,,[],[],[],[],[13],"[8, 18]",[3],[],[],[],[],[],[],[],[],[815],[],[826],[],[],[],[],[],[20],[],[822],[],[],[],[],[],[],[],[],[],[],[],[817],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[4],[821],[18],[],[16],[],[18],[154],[18],[],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[154],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[813],[826],[813],[],[],[],[],[],[],[],[],[],[]
825,,[],[],[],[],[4],[],[],[821],[],[],[],[],[4],[],[],[16],[],[],[],[],[4],[],[],[],[],[],"[821, 822]",[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[20],"[16, 825, 4]",[818],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[16],[],[],[817],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
826,,[],[],[],[],[154],[20],"[817, 4, 825]",[818],[],[],[],[154],[],[],[],[],[],[],[],[],[16],[],[],"[20, 813]",[],"[818, 13]",[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[],[],[],[815],[],[],[],[],[825],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[]
