driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,,[],[],[],[],[],[],[],[20],[5],[],[],[15],[],[],[],[],[10],[21],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[10],[],[20],[],[],[],"[5, 15]",[],[],[],[],[],[17],[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15]
2,,[],[],[],[],[3],[],"[10, 22, 7]",[17],[4],[5],[],[],[],[],[],[],[],[17],[],[7],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[22],[],[],[18],[3],[]
3,,[],[],[],[],[],[],[],[6],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[18],[7],[21],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],"[22, 7]",[],[18],[],[]
4,,[],[],[],[],[],[],[],[],[17],"[9, 2, 10, 5]","[1, 21, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[20],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[5],[1],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[7],"[2, 4]",[20],[],[],[],[],[],[],[],[],[22],[],"[17, 7]",[],[],[],[],[],"[2, 15]",[],[],[],[],[],[],[],[],[],[10],[21],[],[],[15],[],[],[15],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17]
6,,[21],[],[],[],[],"[18, 3]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[9],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
7,,[],[],[],[],[],[],[],[],[22],"[9, 5, 17]",[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[10],[],[21],[],[],[],[],[16],[],[],[9],[],[],[],[],[6],[],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[13],[],"[1, 15]",[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[13],[],"[1, 4]",[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[10]
9,,[],[],[],[],[],"[18, 21]","[3, 6]","[16, 10, 7]","[17, 4, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[6],[16],[],[],[16],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],"[16, 22]",[],[7],[18],[]
10,,[],[],[],[],[],[],[],[],"[17, 18, 22]","[9, 2, 5]",[],[15],[],[],[],[],[],[7],[],[],[],[],[],[],[],[21],[5],[],[],[],[],[],[],[],[],[],[18],"[21, 7]",[],"[18, 22]",[3],[22],[2],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[5],"[20, 15]",[],[1],[],[]
13,,[],[],[],[],[],[],[],[],[],[5],"[8, 1, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],"[1, 4]",[],[],[8],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],"[2, 7]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[21],[],[],[],[2],[],[],[],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[]
16,,[21],[],[],[],[],"[18, 3]",[],[],[],[9],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[21],[],[],[],[],[],[],[]
17,,[],[],[],[],[22],[],[10],[7],[],"[9, 22]",[],[],[],[],[],[],[],[],[],[7],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[22],[21],[22],[3],[10],"[2, 5]",[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[18],[],[],[],[],[]
18,,[],[],[],[],[],[],[],"[16, 6]",[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[16, 21]",[],[],[7],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[9, 7]","[3, 22]",[],[22],[],[],[],[]
20,,[],[],[],[],[],[],[],[4],[],"[9, 2, 5]","[8, 1, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[],[],[],"[1, 5]",[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[5],[],[],[],[15],[],[10]
21,,[],[],[],[],[],[],[3],"[16, 10, 18, 6]","[17, 22, 7]","[9, 2, 5]","[1, 10]",[15],[],[],[],[],[],[],[],[7],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[3],[16],"[10, 7]",[],[9],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[7],[21],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[3],[],[],[],[],[],[],[]
