driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[57, 35, 21, 55]","[18, 22, 23]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[22],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[37],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[64],[],[],[],[],[],[],[],[],[50],[48],[],"[56, 25, 35, 37]","[57, 21]","[55, 22, 23]",[],[],[],[],[],[25],[41],[],[],[],[],[],[],[],[],[25],[55],[],[],[],[],[],[],[25],[55],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[56],[],[23],[],[],[37],[],[],[],[],[35],[14],[],"[56, 55, 22, 23]",[18],[56],[],[],[],[37],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[65],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[35],[],[],[21],[],[],[14],"[57, 30]",[23],[18],[],[],[65],[50],[56],[],[],[],[],[],[],[],[],[37],[],[],[],[],[],[],[],[65],[],[],[],[],[],[21],[],[14],[37],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],"[56, 37, 55]","[35, 14]","[57, 21]",[],[18],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
25,,[],[],[],[],[],[],[],[],[],[],[50],[],[50],"[56, 41]",[],[60],[],[],[],[],[],[],[48],[],[],[],[],[],[],[],[],[],[41],[],[],[],[],[],[55],[],[41],[],[],[55],[],[],[],[],[41],[],[],[],[],[],[],[],[],[],[],[64],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[14],[],[],[],[],[57],"[22, 23]",[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[23],[],[],[],[],[],[],[],[],[],[37],[],[25],[63],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[55],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
37,,[25],[],[50],[],[56],[],[],[],[],[],[23],[],[],[],"[56, 25, 35]","[18, 55, 22, 23]",[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[65],[],[],[],[],[],[21],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
41,,[],[64],[],[],[],[],[],[],[],[],[60],"[48, 65]","[50, 63]",[],"[48, 60]",[],[25],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[48],[],[],[],[64],[55],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
