driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[],[18],[822],[],[],[815],[18],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[13],[]
4,,[],[],[],[],[],[],[],[],[],[815],[13],[815],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[807],[],[]
8,,[],[],[],[],[],[814],[],[814],[],[],[],[],[18],[],[],[],[],[],[],[815],[],[],[],[],[],[],[821],[],[],[821],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[4],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[822],[],[822],[]
17,,[],[],[],[],[],[],[],[],[],[],[],[815],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[154],[],[],[],[],[807],[],[],[],[],[],[4],[]
18,,[],[],[],[],[],[],[],[],[822],[814],[],[822],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[822],[],[],[815],[],[],[],[],[],[],[],[],[],[],[822],[],[16],[],[],[16],[],[],[],[],[814],[]
20,,[],[],[],[],[],[],[],[],[],[3],[],[3],[],[],[],[],[],[],[817],[],[],[],[],[],[807],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[807],[],[],[],[],[],[],[],[],[],[],[154],[]
154,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[807],[],[],[],[],[807],[],[],[],[],[],[],[],[],[],[]
807,,[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,[],[],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[820],[],[],[],[],[],[],[],[],[],[],[],[],[819],[]
814,,[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[820],[],[],[],[],[],[],[822],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[16],[],[]
815,,[],[],[],[],[],[],[],[],[8],[],[13],[],[822],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[817],[],[],[],[814],[],[],[],[],[817],[],[817],[],[],[],[],[820],[],[],[],[819],[],[],[822],[]
817,,[],[],[],[],[],[813],[],[],[813],[],[13],[807],[],[],[],[],[],[],[],[],[],[],[818],[18],[3],[814],[822],[],[],[815],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[820],[819],[815],[813],[815],[822],[],[]
818,,[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[820],[822],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[820],[],[],[],[815],[813],[],[822],[16],[],[]
819,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
820,,[],[],[],[],[],[],[819],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
821,,[],[],[],[],[],[18],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[],[],[16],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[]
