driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
4,,[],[],[],[],[],[],[],[35],[],[],[],[8],"[32, 23]",[],[],[],[],[],[8],[21],[],[],[],[32],[13],[32],[35],[23],[],[],[],[14],[],[],[],[],[],[],[],[],[32],"[13, 30]",[],"[14, 23]",[],[],[],[18],[],[],[],[]
8,,[],[],[],[],[],[],[39],[13],[],[],[],[],"[35, 23]",[],[],[],[],[],[],[32],[],"[18, 4]","[17, 14]",[],[],[],[14],[23],[4],[],[],[30],[],[],[],[4],[],[30],[],"[17, 21]",[18],[],[],[],[],[],[],[17],[],[],[],[4]
11,,[],[],[],[],[],[],[],[],[],[],[],[],[39],[38],[],[27],[],[33],[],[],[],[],[],[],[13],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[39],[],[27],[],[],[33],[],[],[],"[32, 11]",[],[],[],[],[33],[],[11],[],[],[],[22],[],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[35]
14,,[],[],[],[],[],[],[],[],[],[],[],[],[23],[],[],[],[],[],[],[21],[],[18],[],[],[],[35],[],[32],[],[],[],[],[],[],[],[4],[],[],[],[],"[17, 18]",[30],[],[23],[],[],[],[],[],[],[],[]
15,,[],[22],[],[],[11],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[32],[],[],[],[],[],[23],[],[],[],[],[],[30],[21],[],"[18, 4]",[],[],[],"[8, 14]",[],[23],[30],[],[],[],[],[],[],[],[],[21],[],[],[],"[18, 30]",[],"[14, 23]",[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[23],[],[],[],[],[],[],[21],[],[],"[35, 14]",[],[],"[8, 30]",[],[23],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],"[30, 23]",[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[18],[23],[],[],[],[],[],[],[],[32],"[18, 4]","[17, 14]",[],[],"[8, 30]",[],[23],[],[],[],[],[],[],[],[],[],[],[],[],"[17, 18]",[30],[],[14],[17],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[38],[27],[],[39],[],[],[],[],[],[],[33],[],[35],[13],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[35],"[32, 4]","[17, 14]",[],[],"[8, 30]",[],[],[],[],[],[],[],[],[],[32],[],[],[],[],"[18, 4]",[30],[],[],[],[],[],[],[],[],[],[]
27,,[],[],[],[],[],[],[],[],[],[],[],[],[39],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[38],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[4],[32],[],[4],[],[32],[23],[],[],[],[],[],[],[21],[],"[18, 4]","[17, 14]",[],[],[],[],[23],[],[],[],[],[],[],[],[4],[],[],[],[],"[17, 18]",[],[],[13],[],[],[],[],[],[],[],[]
32,,[],[],[],[],[],[],[],[],[35],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[35],[11],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[]
33,,[11],[],[],[],[],[],[],[],[],[],[],[],[39],[38],[11],[27],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[],[],[27],[],[],[],[],[],[],[39],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[42],[],[],[],[],[],[],[],[],[],[],[],[],[],"[32, 4]",[],[13],[],[],[],[],[33],[],[],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
38,,[15],[11],[],[],[],[],[],[],[],[],[],[],[39],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[27],[],[],[],[],[],[],[],[],[],[],[]
39,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[38],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[27],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
42,,[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
