driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,,[],[],[],[],[],[154],[],[],[807],[],[830],[815],[],"[817, 13]",[],[822],[],[],[],[],[],[],[],[],[],[],[],[817],[830],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[830],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[836],[],[821],[],[],[],[],[832],[],[],[],[],[],[831],[835],[],[],[],[],[831],[],[],[],[],[],[],[831],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[1],[807],[],[],[],[],[],[],"[835, 807]",[],[815],[13],[815],[822],[],[],[],[],[],[],[],[],[154],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[826],[807],[835],[817],[],[],[],[],[],[],[],[],[835],[],[],"[18, 831]",[821],[],[832],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[4],"[836, 839]",[],[],[],[],[],[],[],[],[],[],[836],[],[],"[839, 831]",[],[821],[],[],[],[],[],[],[],[],[],"[821, 839]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[817],[],[],[],[],[],[],[815],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[839],[],[18],[],[831],[],[825],[],[],[],[],[828],[835],[],[],[],[],[832],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
807,,[],[],[],[],[],[],[],[],[],[821],[],"[825, 831]",[828],[],[],[],[835],[],[13],[],[],[],[],[],[],[154],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[],[],[],[],[],[],[],[835],[],[],[807],[13],[807],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[],[807],[],[],[],[],[],[807],[828],[835],[8],[13],[8],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
821,,[],[],[],[],[],[],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[839],[],[18],[835],[],[],[],[],[],[],[],[],[],[],[839],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[],[],[],[826],[807],[13],[1],[13],[],[],[],[],[],[],[],[],[],[],[],[],[821],[18],[],[832],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
825,,[],[],[],[],[],[],[],[],[],[826],[831],[],[831],[],[],[],[],[],[],[],[],[],[],[831],[],[836],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
826,,[],[],[],[],[],[],[],[],[],[],"[836, 839]",[],[],[],[],[],[],[],[],[],[],[],[],[],[836],[],[],[825],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
828,,[],[],[],[],[],[],[],[],[],[826],[807],[],[],[],[825],[],[],[],[],[],[],[],[],[],[835],[],[836],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
830,,[],[815],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
