driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
2,,[],[],[],[],[],[],[],[],[],[],[],[],[25],[],[63],[],[],[21],[50],[],[],"[48, 37]",[55],[],[],[],[],[],[],[],[],[],[],[],"[25, 63]",[],[],[],[],[],[],[60],[],[],[],[48],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[],[],[],[],[],[],[57],[],[],[],[],[],[],[],[30],[],[],[23],[49],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[50],[],[],[],[],[],[56],[],[],[41],[],[],[],[],[21],[],[],[],[],[56],[21],[],[],[],[],[],[],[56],[65],[],[],[],[],[],[21],[],[21],[],[],[],[]
18,,[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[49],[],[],[],[],[],[],[15],[],[35],[],[],[],[],[30],[],[],[],[49],[],[],[],[],[],[],[],[],[35],[],[49],[],[35],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[60],[],"[48, 37, 55]",[2],[],"[64, 56]",[65],[41],[],[],[],[],[],[],[63],[],[56],[],[],[48],[60],[],[64],[55],[],[56],[65],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[],[],[],[],[],[],[],[57],[35],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[57],[],[35],[],[],[],[],[30],[],[],[],[49],[],[],[18],[],[],[],[],[18],[49],[],[],[],[],[],[],[],[]
25,,"[64, 65]",[],[],[37],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[48, 60, 37]",[2],[],"[64, 55]",[65],[41],[],[],[],[],[],[],[],[],[],[],[],[48],[],[60],[2],[64],[],[56],[65],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[],[],[],"[15, 23]",[18],[],[],[],[],[],[57],[35],[14],[],[],[],[],[],[],[],[],[35],[],[],[],[18],[23],[],[],[49],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[49, 23]",[18],[],[],[],[],[],[57],[],[],[],[],[],[15],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[],[],[],[],[],[]
37,,[64],[],[],[],[],[],[],[],[],[],[],[],[25],[63],[],[],[65],[21],[50],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
41,,[64],[],[],[],[],[],[],[],[],[],[],[],[25],[63],[],[],[21],[],[50],[],[],"[37, 55]",[],[],[56],[],[65],[],[],[],[],[],[],[],"[25, 63]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
48,,[],[],[],[],[],[],[],[],[],[],[],[],[60],[25],[63],[],[],[21],[50],[],[60],[],[37],[60],[],[],[],[],[],[],[],[],[],[],"[25, 63]",[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[57],[23],[35],[],[],[],[],[30],[],[],[],[],[],[],[],[35],[18],[],[],[],[],[],[],[],[],[],[],[],[]
50,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[],[],[41],[],[],[],[],[],[],[],[],[25],[63],[],[],[21],[],[50],[],[],[],[37],[2],[],[48],[65],[],[],[],[],[],[],[],"[25, 63]",[],[],[],[21],[],[],[64],[],[],[],[56],[65],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[55],[],[],[],[],[],[],[],[],[],[],[],[],[63],[],[],[21],[],[50],[],[],[55],[],[],[],[64],[65],[55],[],[],[],[],[],[41],"[25, 63]",[],[],[],[21],[],[],[],[55],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[],[18],[],[],[],[],[],[],[],[35],[],[],[],[15],[35],[],[],[],[49],[],[],[30],[18],[23],[],[],[],[],[],[],[],[],[],[],[],[]
60,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[25],[],[],[63],[50],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[25],[],[],[2],[],[48],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
63,,[41],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[60],[],"[48, 37, 55]",[2],[],"[64, 56]",[65],[41],[],[],[],[],[],[25],[],[],[],[2],[],[48],[25],[60],[64],[55],[],[56],[65],[],[],[],[],[],[],[],[],[],[],[],[]
64,,[],[],[],[],[],[],[],[],[],[],[],[],[25],[2],[63],[],[],[21],[50],[],[],"[37, 55]",[],[2],[],[],[48],[],[],[],[],[],[],[],"[25, 63]",[],[],[],[21],[],[],[],[],[],[],[56],[2],[],[],[],[],[],[],[],[],[],[],[],[]
65,,[2],[],[],[],[],[],[],[],[],[],[],[],[25],[63],[],[],[],[21],[50],[],[],"[37, 55]",[],[],[64],[56],[],[],[],[],[],[],[],[],"[25, 63]",[],[],[],[48],[],[],[21],[64],[55],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[]
