driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
33,,[],[],[],[],[],[],[],[],[],[],[],[27],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[13, 14]",[],[],[],[33],[],[],[35],[],[],[],[],[],[22],[],[],[],[],[30],[],[],[],[],[],[14],[13],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[13, 14]",[2],[],[31],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[33],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[15],[],[],[],[],[15],[31],[],[15],[],[],[],[],[],[],[30],[21],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
39,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[21],[],[],[30],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
40,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[35],[],[],[],[],[],[17],[23],[],[],[39],[33],[2],[35],[],[],[22],[],[],[],[],[],[21],[],[],[17],[30],[],[],[],[],[],[31],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[23],[15],[],[],[],[2],[31],[35],[],[],[22],[],[],[],[],[],[21],[],[],[17],[30],[],[],[],[],[],[],[],[13],[],[],[2],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[17],[],[],[],[],[23],[],[],[],"[13, 14]",[],[],[31],[],[],[],[],[],[],[],[],[],[21],[],[],[23],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[13, 14]",[],[],"[35, 31]",[],[],[],[22],[],[],[],[],[],[21],[],[],[],[],[30],[],[],[],[],[],[14],[13],[],[2],[],[31],[],[],[],[],[],[],[],[],[]
21,,[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[31],[23],[15],[31],[4],[31],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[22],[13],[],[14],[2],[14],[],[],[],[],[],[],[31],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[39],[],[],[],[],[],[],[],[],[],[],[],[],[33],[],"[13, 39]",[14],[2],"[14, 31]",[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[],[33],[],[],[13],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],"[13, 14]",[],[],[31],[],[],[],[],[],[],[],[],[],[21],[],[],[17],[30],[],[],[],[],[],[14],[13],[],[],[],[],[31],[],[],[],[],[],[],[17],[],[]
24,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
27,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[23],[15],[],[14],[4],[31],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[23],[15],[],[4],[],[],[],[35],[],[],[22],[],[],[],[],[],[21],[],[],[2],[17],[30],[],[],[],[],[],"[17, 14]",[13],[],[],[],[],[],[],[],[],[],[],[],[],[]
