driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[70],[],[],[23],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[41],[],[],[],[],[25],[44],[25],[],[],[],[],[44],[],[],[],[],[],[],[],[],[41],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[14],[],[],[],[],[],[],[63],[],[70],[],[],[],[44],[],[55],[71],"[35, 70]",[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[63],[],[],[],[],[],[],[],[70],[],[],[],[22],[],[],[],[],[71],"[56, 35]","[14, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
25,,[],[],[],[],[],[],[],[],[41],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[25],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[70],[],[55],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[],[],[],[]
37,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
41,,[69],[],[],[],[],[],[],[],[],[25],[],[],[],[],[],[69],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[],[],[],[],[],[],[41],[],"[41, 25]",[],[],[],[],[],[],[],[],[],[],[],[],[],[68],[],[],"[65, 68]",[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[70],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[],[],"[14, 63]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[],[44],[],[],[],[15],[25],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[65],[],[44],[],[70],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[]
56,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[71],[70],[],[23],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
63,,[],[],[],[],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[14],[],[22],[70],[],[],[23],[],[49],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
64,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
65,,[68],[],[],[],[],[],[],[],[],"[25, 69]",[],[],[],[],[41],[44],[15],[],[],[],[],[],[],[41],[],[],[],[68],[],[],[],[68],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
68,,[],[],[],[],[],[],[],[],[],[37],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
69,,[],[],[],[],[],[],[],[],[],[25],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
70,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[63],[],[],[],[],[],[],[],[],[],[],[22],[],[],[44],[65],[55],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
71,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[70],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
