driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[4],[],"[8, 13]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],"[3, 4]",[],"[8, 9, 13, 21]",[],[],[],[],[],[],[],[],[],[],[4],[19],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[8],[17],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],"[8, 9, 11, 13, 21]",[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[19],[],[],[],[],[22],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],"[8, 9, 13, 21]",[],[],[],[],[],[],[],[],[],[],[3],[19],[],[24],"[25, 23]",[22],[27],[],[5],[],[],[],[22],[],[11],[],[],[],[17],[],[],[],[15],[],[],[11],[],[22],[],[],[23],[],[],[],[]
5,,[],[23],[],[],[],[],[],[],[],[],[19],[],[],[],[],[],[],[],[],[],[17],[],[],"[8, 9, 11, 13, 15, 21, 24]",[],[],[],[],"[24, 25, 14, 15]",[],[],[],[],[],"[3, 4]","[19, 22]",[],[],[23],[27],[],[],[],[],[],[],[],[],[],[],[],"[8, 3, 11, 23]",[17],[4],[],[],[15],[],[],[],[],[22],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],"[3, 4]",[],[],[],"[24, 5, 14]",[],[15],"[25, 22]",[],[],[],[],[],"[3, 4]","[19, 27]",[],[],[23],[],[5],[],[],[],[],[],[21],[],[11],[],[],[],[17],[],[4],[],[15],[],[],[23],[],[22],[],[],[],[],[4],[],[]
9,,[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 11]",[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[24, 5, 14]",[],[15],"[25, 22]",[],[],[],[27],[],"[3, 4]",[19],[],[],[23],[],[],[],[],[],[],[],[21],[],[],[],[],[],[3],[],[],[],[15],[],[],[],[],[22],[],[],[17],[],[23],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[2],[],[4],[],[],[],[],"[5, 14]",[],[],"[25, 22]",[],[],[],[],[],"[3, 4]",[19],[],[],[23],[],[],[],[],[],[],[],[21],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[25],[],[],[],[],[],[],[],[25],[],[],[],[],[],[],[],[],[],[17],[],[],"[8, 9, 11, 13, 15, 21, 24]",[],[5],[],[15],[],[],[],[],[],[],"[3, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[24, 11]",[8],"[5, 14]",[],[],[],[],[24],[],[],[],[],[19],[],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],"[8, 11, 4, 23]",[17],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[25],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[8, 9, 11, 15, 21, 24, 27]",[],"[5, 14]",[],[],"[25, 22]",[],[],[],[],[],"[3, 4]",[19],[],[],[23],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[22],[],[],[],[],[],[],[]
19,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],"[8, 9, 11, 13, 15, 21, 24]",[],"[5, 14]",[],[],"[25, 22]",[],[],[],[],[],"[3, 4]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],"[3, 4]",[],[8],[9],"[5, 14, 15]",[],[],"[25, 22]",[],[],[],[8],[],"[3, 4]",[19],[],[],[23],[],[],[],[],[],[],[],[],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[17],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],"[8, 9, 11, 13, 15, 21, 24]",[],[14],[],[],[],[],[],[],[],[],"[3, 4]",[19],[],[25],[],[],[23],[],[5],[27],[],[],[],[],[11],[],[],"[8, 4, 23]",[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[8, 9, 11, 13, 15, 21, 24]",[],"[5, 14]",[],[],"[25, 22]",[],[],[],[],[],"[3, 4]",[19],[],[],[],[],[],[],[5],[25],[],[],[],[],[11],[],[],[],[17],[],[11],[],[15],[],[],[],[],[22],[],[],[],[],[],[],[]
24,,[],[],[17],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[15],[],[14],[],[],[],[],[15],"[3, 19]",[],[],[],[],[],[],[5],[],[],[],[],[],[15],[],[],"[8, 11, 4, 23]",[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
25,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],"[8, 9, 11, 13, 15, 21, 24]",[],"[5, 14]",[],[],[],[14],[24],[],[],[],"[3, 15]",[19],[],[],[],[],[],[],[5],[],[],[],[],[],[11],[],[],"[8, 4, 23]",[17],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[]
26,,[],[19],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
27,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[24, 5]",[],[15],"[25, 14, 22]",[],[],[],[],[],"[3, 4]",[19],[],[],"[22, 23]",[],[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
