driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[22],[],[],[],[],[],[],[],[],[71],[],[],[15],[35],"[49, 30]",[],[],[21],[],[76],[],[],"[22, 30]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[],[],[],"[49, 30, 23]",[14],[],[21],[],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[65],[],[],[],[],[],[],[56],[],[],[],[],[],[76],[],[22],[],[],[],[],[],[],[65],[55],[],[65],[71],[65],[],"[49, 22, 23]",[14],[30],[],[],[76],[],[],"[22, 30]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[],[],[64],[],[],[],[],[],[],[55],[],[],[71],[65],[],"[49, 23]",[14],[],[21],[],[76],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[22],[],[],[],[],[],[],[55],[],[],[71],[],[],[],[],[],[],[],[],[76],[],[],"[22, 30]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[22],[],[],[],[],[],[],[],[],[15],[14],[],[35],[49],[],[14],[],[21],[],[],[],[],[],[],[65],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[65],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[],[],[],[22],[],[],[],[],[],[],[],[],[15],[49],[],[],[],"[49, 30]",[14],[15],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[30],[76],[],[22],[],[],[],[],[],[],[],[],[15],[],[],[35],[],[],[],[],[23],[],[76],[],[],"[22, 30]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
50,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[75],[],[64],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
63,,[],[],[],[],[],[],[],[77],[50],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[],[],[],[],[79],[77],[64],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
64,,[],[],[],[],[75],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[],[81],[],[],[],[81],[],[],[],[],[],[63],[],[],[],[],[],[],[],[77],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
65,,[],[],[],[],[81],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[64],[],[],[56],[],[],[76],[],[64],[],[],[],[],[],[],[],[55],[],[],[71],[],[75],[],[],[],[],[],[81],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
71,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[76],[],[22],[],[],[],[],[],[],[],[],[],[],[],[65],[81],[],[],[],[],[],[76],[],[],"[65, 30]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
75,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[79],[],[],[],[],[],[],[77],[64],[],[],[63],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
76,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[81],[],[],[64],[],[],[],[56],[],[],[81],[65],[],"[71, 23]",[49],[],[21],[],[],[],[],[],[],[81],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
77,,[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[],[],[],[],[],[],[],[],[],[63],[79],[],[],[],[],[],[],[],[],[],[79],[],[],[],[],[],[],[],[],[],[],[63],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[79],[],[],[],[]
79,,[],[],[],[],[],[],[],[50],[],[],[],[],[],[63],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
81,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[75],[],[],[],[],[],[],[],[],[64],[],[75],[],[63],[75],[],[],[75],[],[],[],[75],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[64],[],[],[],[]
