driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,,[],[],[21],[],[],[],[67],[],[],[],[],[],[22],[],[],[],[],[],[5],[16],[67],[],[],[],[],[],[],[2],[],"[8, 10]",[12],[],[],[],[],[7],[],[16],[],[],[],"[67, 5]",[],[],[],[],[12],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[22],[],[],[],[],[],[],[4],[],[],[],[8],[5],[16],[],[],[],[],[],[9],[],[],[],[],[12],[1],[],[],[],[],[],[],[5],[],[],[],[6],"[8, 4]",[],[],[12],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[15],[13],[],[],[9],[],[],[],[15],[],[6],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[13],[6],[9],[],[],[10],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[5],[16],[],[],[],[],[],[],[],[2],[],"[10, 12]",[],[1],[],[],[],[],[],[],[],[],[],[5],[6],[],[2],[],[12],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[22],[],[],[],[],[],[],[4],[],[],[13],[8],[],[7],[],[],[],[],[67],[],[],[],[],[],[12],[1],[],[],[],[16],[],[22],[],[],[],[],[],[],[],[],[12],[],[],[],[],[],[],[],[],[],[]
6,,[],[],[],[],[],[5],[22],[],[],[],[],[],[],[4],[],[5],[13],"[8, 15]",[],[9],[],[],[],[],[],[],[],[2],[],[10],[],[],[],[],[],[],[],[],[],[9],[],[13],[],[],[],[],[12],[],[],[],[],[],[],[],[],[],[]
7,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[15],[13],[],[5],[16],[],[],[],[],[67],[],[],[5],[],[],[12],[1],[],[],[],[],[],[],[4],[],[],[2],[6],[],[2],[],[],[],[],[],[],[],[],[],[],[],[]
9,,[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[15],[13],"[8, 3]",[],[],[],[],[],[],[],[],[],[2],[],[10],[],[],[],[],[],[],[],[],[4],[],[],[13],[6],[],[2],[],[8],[],[],[],[],[],[],[],[],[],[]
10,,[12],[],[],[],[],[],[22],[],[],[],[],[],[],[4],[],[],[2],[8],[5],[9],[],[],[],[13],[],[6],[],[],[],[],[12],[1],[],[],[],[],[],[],[4],[],[],[13],[6],"[8, 9]",[],[],[],[],[],[],[],[],[],[],[],[],[]
