driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
2,,[],[],[32],[],[],[],[],[32],[44],[],"[17, 13, 31]",[],[],[],[10],[32],[17],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[8],[],[],[35],[17],"[21, 15]",[11],[],[],"[32, 35]",[],[],[],[],[],[],[15],[],[],[],[22],[],[],[],[],[],[14],[],[],[],[8],"[14, 22]",[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[31],[17],"[21, 22, 15]",[],[],[13],[32],[17],[],[],[],[],[],[35],[],[15],[13],[21],"[35, 31]",[],[],[],[],[4],[],[],[],[13],[],[],[],"[35, 21]",[],[],[],[],[],[],[],[],[],[],[]
10,,[],[],[],[],[],[],[],[],[46],[],[],[],[],[],[47],[],[],[46],[],[],[],[],[],[],[46],[],[47],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[],[],[],[15],[],[],[23],[],[],[],[],[4],"[35, 14]",[],[],[],[],[],[],[],[],[23],[],[],[],[22],[],[],[],[8],[4],[],[14],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[46],[10],[],[32],[2],[],[44],[],[],[],[10],[2],[],[44],[32],[17],[],[],[],[],[],[2],[],[15],[],[2],[],[],[],[],[],[32],[2],[],[35],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[]
14,,[],[35],[],[],[],[],[],[],"[21, 23]",[17],"[21, 15]",[11],[4],[],[],[],[],[],[],[],[],[],[],[4],[],[11],[],[],[],[],[],[],[4],[],[8],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],"[17, 23]",[],[],[],[],[8],"[35, 21]",[32],[17],[],[],[],[31],[],[],[],[],"[2, 13]",[32],[],[],[],[],[],[],[35],[],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[23],[],[],"[2, 22]",[],[8],"[35, 21]",[32],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[23],[],[15],[11],[],[],[],[],[],[],[],[],[],[],[],[23],[],[11],[],[],[],[],[14],[],[],[],[],[],[14],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[4],[],[],[],[35],[],[],[23],[17],[],[],[],[8],[35],[32],[17],[],[],[],[],[8],[],[15],[],[],[],[],[],[],[],[],[15],[35],[],[15],[22],[],[],[],[],[],[],[],[],[],[],[35],[],[],[],[]
22,,[],[],[],[2],[],[44],[],[],[],[13],"[17, 31]",[2],[44],[13],"[8, 35]",[32],[17],[],[],[],[21],[31],[],[15],[],[21],[],[31],[],[],[],[],[35],[],[4],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[18],[],[],[],[35],"[17, 21]",[15],[11],[4],"[18, 14]",[],[],[],[],[],[],[],[],[],[],[11],[],[],[],[],[4],[14],[4],[],[18],[],[],[],[],[18],[11],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[23],[],[11],[],[],[],[18],[],[],[],[],[],[],[],[],[23],[],[11],[],[],[],[],[],[],[],[],[18],[],[],[],[23],[11],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[22],[],[],[44],[],[],[22],[],[],[],[13],"[2, 44]",[],[8],"[35, 21]",[32],[17],[],[],[],[],[],[],[8],[15],[8],[21],[],[],[],[],[],[35],[],[],[8],"[21, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32,,[],[10],[],[],[],[],[],[],[44],[],"[10, 13, 31]","[17, 2, 21, 22]",[],"[8, 15]",[35],[],[10],[17],[10],[44],[],[10],[],[],[],"[2, 44]",[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[8],[],[],[31],[17],"[21, 15]",[],"[8, 4]",[],[32],[17],[],[],[],[],[],[],[],[2],[13],[15],[21],[],[],[],[],[],[],[],[],[],"[2, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[2],[],[],[],[2],[],[],[],[],[],"[10, 46]",[2],[],[],[],[10],[17],[],[],[],[],[46],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
46,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
47,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
