driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[3],[],"[9, 2]",[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[4],[3],[],[17],"[1, 9]",[],[],[],[14],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[3],[17],[14],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[17],[],[],[2],[],[14],[],[],[5],[22],[],[12],[],"[10, 18]",[],[],[],[],[],[],[],[],[],[4],[],[],[],[12],[],[14],[15],[],[5],[],[],[],[],[],[],[]
4,,[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[15],[],[],[14],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[17],[14],[],[],[15],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[15],[],[20],"[7, 15]","[3, 14]",[],[],[16],[],[],[],[],[],[22],[],[10],[],[],[],[],[],[],[],[],[],[12],[],[18],[15],[14],[],[],[],[22],[],[],[],[]
6,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
7,,"[16, 20]",[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[5],[17],[],[],[],[],[],[],[],[],[],[],[],[],[4],[1],[],[17],"[9, 13]",[],[2],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
9,,[5],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[2],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[2],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,"[16, 20]",[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[7],[14],"[3, 12]",[],[5],[22],[],[12],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[12],[],[],[],[],[22],[],[],[],[],[],[],[]
12,,[16],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[15],[],[5],"[14, 7]",[],[],[5],[22],[],[],[],[5],[],[10],[5],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[9],[],"[8, 2]",[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[2],[9],[],[8],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[17],[],[15],[4],[],[],[],[],[5],[22],[],[12],[],"[10, 18]",[],[],[],[],[],[],[],[],[],[15],[],[3],[17],[],[],[],[18],[],[5],[],[],[],[],[],[],[]
15,,[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[17],[],[],[],[16],"[20, 7]",[],[],[16],[22],[],[5],[],"[10, 12]",[],[],[18],[],[],[],[],[],[],[],[],[12],[3],[14],[],[],[],[],[5],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[2],[5],[],[],[],[],[],[],[],[],[],[],[],[],[4],[1],[],[],[],[15],[],[],[14],[3],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[4],[3],[],[],[14],[],[],[15],[3],[5],[],[],[],[],[],[],[]
18,,[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[14],[3],[],[],[22],[],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[12],[],[],[],[],[5],[],[],[10],[],[],[],[]
20,,[],[5],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[20],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[14],[3],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[20],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[]
