driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
2,,[],[],[],[],[],[],[],[46],[45],[],[],[],[44],[],"[32, 43, 31]","[22, 30]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[45],[],[],[45],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[43],[],[32],[],[],[],[],[],"[46, 47]",[],[],[],[45],[],"[32, 43, 44]",[31],[30],[],[],[],[],[],[],[],[],[43],[],[],[],[],[],[],[],[],[32],[31],[30],[22],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[13],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[],[],[],[],[],[],"[17, 18]",[15],"[13, 14]",[11],[],[],[],[],[],[43],[],[],[],[],[],[],"[32, 31]",[],[],[],[],[],[],[30],[],[],[],[],[43],[],[32],[],[31],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[22],[21],"[17, 18]",[],[15],[14],[],[],[32],[],[],[],[],[],[],"[30, 31]",[],[],[],[],[],[22],[21],[],[],[],[],[18],[],[],[30],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[],[],[43],[],[32],[],"[30, 22, 31]","[18, 21]",[],[],[],[],[],[],[17],[],[],[],[15],[14],[],[],[],[22],[],[],[],[],[21],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[14],[],"[11, 13]",[],[],[],"[32, 30, 31]","[21, 22]",[],[],[],[],[],[],[18],[],[],[],[],[],[17],[15],[],[],[],[],[30],[],[22],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[21],[18],"[17, 15]",[],[14],[13],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[21],[18],[],[],[],[],[],[],[30],[22],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[11],[],[],[],[],[17],[15],"[13, 14]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[14, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[46],[],[],[],[45],[],[],[44],[43],[32],[31],[],[30],"[21, 22]",[18],"[17, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[18],[17],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[22],[21],[],[18],[17],[15],[14],[],[],[],[],[],[],[],[],[],[13],[],[],"[13, 14]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[13],[11],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[],[18],[],[],[],[],[],[],"[17, 15]",[],[],[],[31],[],"[21, 22, 30]","[17, 18]",[],[],[],[],[],[],[15],[],[],[],[14],[13],[],[18],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32,,[],[],[],[44],[],[],[],[43],[32],[31],[30],[],[22],[],[],[],[],[45],[],[],[],[],[],[],[43],[],[],[],[],[],[],[],[],[],[],[],[45],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
43,,[],[],[],[],[],[],[32],[],[31],[30],[22],[],[21],[],[],[],[],[],[],[],[],[],[],[],"[32, 43]",[],[],[],[],[],[],[],[],[],[31],[],[],[],[43],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[],[],[],[],[],[],[47],[],[],[],[],[],[47],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
45,,[],[],[],[],[],[],[],[45],[44],[43],[],[],[],[],[],[47],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[46],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
46,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[48],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[46],[],[],[],[],[],[],[],[],[],[],[],[]
47,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[48],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
48,,[],[],[],[],[],[],[],[],[],[],[],[],[],[46],"[43, 44, 45]",[32],[31],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[43],[],[32],[],[31],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
