driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[811],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[3],[30],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[30],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[808],[],[],[],[817],[],[],[],[],[],[],"[18, 811]","[813, 815]"
4,,[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],"[8, 17]",[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[37],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[819],[],[],[],[],[],[],[],[],[37],[],[37],[],[],[13],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[807],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[813],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[818],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],"[808, 37]",[819],[],[],[],[],[39],[],[]
17,,[],[],[],[],[],[],[],[5],[],[],[],[],[13],[],[8],[],[],[],[],[],[],[],[808],[],[814],[],[],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[811],[],[],[],[18],[815],[],"[813, 814]",[]
18,,[],[811],[],[],[],[],[],[],[],[],[],[815],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[811, 813]"
20,,[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[155],[],[],[],[],[],[],[],[1],[3],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
155,,[],[],[],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[818],[],[5],[],[815],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[811],[],[],[811],[],[],[808],[],[17],[],[],[],[],[],[],[],[],[],[17],[3],[],[],[17],[],[],[],[],[],[],[],[808],[],[],[],[18],[],[],[],[815],[814],[],"[813, 807]",[]
37,,[],[],[],[],[],[],[],[],[],[],[39],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[],[],[],[]
807,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[813],[814]
808,,[],[],[],[],[],[],[],[818],[],[5],[],[],[],[],[],[],[],[],[5],[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[37],[],[],[],[17],[],[],[],[],[],[],[],[39],[37],[],[819],[],[],[819],[],[]
39,,[],[],[],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[],[811],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
811,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[39],[5],[819],[37],[],[],[],[],[],[],[],[],"[817, 5]",[],[],[],[],[],[],[],[],[],[]
813,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[807],[],[]
