driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,,[],[24],[],[],[21],"[8, 153]",[],[154],[],[],[],[],[],[],[],[],[],[],[2],[],[5],[],[],"[67, 3]",[5],[6],[],[],"[18, 5]",[155],[],[],[154],[],[],[],[20],[],[],[],[],[],"[8, 24]",[],[],[],[],[],[],[],[],[],[],[67],"[18, 155]",[5],[],[],[],[],[20],[22],[],[],[],[],[],[],[],[]
2,,"[1, 21]",[24],[],[],[21],"[153, 154]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
67,,[],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[9],[],[],"[3, 6]",[],[],"[153, 5]",[155],[],[],[],[154],[],[],[21],[],[],[],[],[1],"[8, 24]",[],[],[],[],[],[],[1],[],[],[],[],[154],[155],[],[],[21],[],[],[],[5],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[67],[9],[67],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[24],[21],[8],[153],[],[],[],[],[],[],[],[],[],[],[154],[2],[],[],[],"[154, 67]",[],"[3, 6]",[],[],[],[],[],[],[],[153],[],[],[21],[],[],[],[],[],[154],[24],[],[],[],[],[],[],[],[],[],[67],"[8, 155]",[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[]
6,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[9],"[3, 67, 20]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[24],[],[],[21],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[153],[],"[3, 6]",[],[],"[18, 5]",[155],[],[],"[154, 67]",[],[],[],[20],[],[],[],[],[1],[],[24],[],[],[],[],[],[],[],[],[],[154],[],[155],[],[],[5],[],[],[],[22],[],[],[],[],[],[],[]
9,,[],[],[],[],[67],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],"[3, 67]",[6],[],[],[],"[18, 155]",[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[18],[],[20],[],[],[],[],[22],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[22],[9],[],[3],[],[],[],[],[18],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[9],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],"[153, 154]",[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[9],"[3, 67, 155]",[6],[],[],[],[],[155],[],[],"[154, 21]",[],[],[],[67],[],[],[],[],"[8, 1]",[],[],[],[],[],[],[],[22],[],[],[],[],[],[155],[],[8],[5],[],[],[],[22],[],[],[],[],[],[],[]
20,,[1],[],[],[],"[153, 2]",[154],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[22],[1],[22],"[3, 67]",[6],[],[],[],"[18, 155]",[],[],[],[],[],[],[],[],[],[],[],[],"[1, 67]",[8],[],[],[],[],[],[],[22],[],[],[],[67],[18],[],[],[5],[],[],[],[18],[22],[],[],[],[],[],[],[]
21,,[8],[24],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],"[3, 6]",[],[],"[153, 5]",[155],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[24],[],[],[],[153],[],[],[],[],[],[154],[24],[],[],[],[],[],[],[],[],[],[],[],[],[],[5]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[5],[],"[67, 3]",[6],[],[],[],"[18, 155]",[],[],[],[],[],[],[],[20],[],[],[],[],[1],[],[],[],[18],[],[],[],[],[],[],[],[67],[18],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[5]
24,,[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[],[],"[5, 6]",[153],[],[],[],[154],[],[],[21],[],[],[],[],[155],[8],[],[],[],[],[],[],[],[],[],[],[],[153],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
153,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],"[3, 6]",[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[153],[],[153],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[67],[],"[3, 6]",[],[],"[18, 5]",[155],[],[],[],[],[],[],[153],[],[],[],[],[],[],[21],[24],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
155,,[],[],[],[],[154],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[9],"[3, 67]",[6],[],[],[],[18],[],[],[],[],[154],[],[],[21],[],[],[],[],[],"[8, 5]",[24],[],[],[],[],[],[],[],[],[],[67],[],[],[],[],[],[],[],[],[],[],[],[24],[],[],[],[5]
