driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[14],[],[],[],[12],[],"[19, 7]",[],[11],[],[],[],[],[],[],[],[],[],[],[12],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[7],[],[],[],[]
2,,[3],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[8],[5],"[17, 21]",[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[5],[8],[],[9],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[]
3,,[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[],"[4, 21, 22]",[7],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[21, 22]",[],[4],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[9, 3]",[],[],[],[],"[21, 22]",[7],[],[],[],[],[],[],[],[],[6],[],[],[],[],[],[7],[],[],[],"[21, 6]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],"[8, 15]",[],"[17, 21, 22]",[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[15],[],[],[2],[],[],[],[],[],[],[],[],[],[],[]
6,,[],[14],[1],[],[],[19],[],[],[],[],[],[],[],[],[],[],[12],[],[],[],[],"[11, 21]",[7],[],[],[],[],[],[],[],[],[],[],[],[1],[12],[],[7],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
7,,"[1, 12]",[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[12, 6]",[],[],[4],[],"[21, 22]",[],[14],[19],[],[],[],[],[],[11],[1],[],[],[12],[],[],[],[],[],[],[],[],[11],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],"[2, 5]",[17],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[2],[],[5],[],[],[],[],[],[],[],[],[]
9,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],"[4, 15]","[5, 21]",[17],[2],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[13],[],[],[17],[15],[10],[15],[],[5],[],[],[],[],[],[],[],[],[]
10,,"[1, 12, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 21]",[],[4],[15],"[2, 5]",[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[3],[],[22],[17],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,"[1, 12, 14]",[],[19],[],[],[],[],[],[],[],[],[],[],[],[],[],[12],[],[],[],[19],[],[7],[19],[],[],[],[],[],[],[],[],[],[],[],[12],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
12,,[],"[1, 19]",[],[],[],[11],[],[],[],[6],[],[],[],[],[],[],[],[],[],[],[],[],[14],[19],[11],[],[],[],[],[],[1],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[2],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[8],[],[],[9],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[9, 3]",[],[],[],[],"[21, 22, 7]",[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[10],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
