driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[]
4,,[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[822],[],[836],[20],[],[839],[],[],[],[],[],[839],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],"[825, 821]",[836],[],[],[],[],[],[],[],[],[826],[822],[839]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],"[826, 821]",[],[],[],[835],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[822],[836],[],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[828],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[835],[],[],[],[821],[],[821],[],[],[],[13],[],[],[],[],[],[],[],[],"[18, 807]",[825],[822],[],[836],[822],[],[],[],[],[839],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[831],[],[],[],[],[807],[],[],[],[],[807],[]
807,,[],[],[],[],[],[815],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[825, 821]",[],[836],[],[],[],[],[817],[839],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[839],[],[831],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[],[13],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[832],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[832],[],[],[832],[]
817,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[839],[831],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[4],[],[836],[822],[],[822],[],[4],[826],[839],[],[],[],[],[],[],[]
821,,[],[],[],[],[],[],[],[828],"[4, 822]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[826],[836],[],[],[],[],[],[],[],[],[],[],[],[],[],"[825, 18, 4]",[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],"[825, 836]",[],[],[],[],[],[],[],[],[],[836],[],[],[],[],[],[],[],[],[4],[],[],[],[836],[],[],[],[],[836],[],[],[],[],[825],[],[826]
825,,[],[],[],[],[],[],[],[],"[835, 13]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[836],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[4],[],[],[],[],[821],[],[],[],[18],[],[],[],[],[],[],[]
826,,[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[13],[],[836],[],[13],[821],[],[],[],[],[],[],[],[],[4],[],[822],[],[817],[],[],[],[],[],[],[],[],[],[],[],[]
828,,[],[],[],[],[],[],"[836, 821]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
830,,[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[831],[],[],[],[],[],[],[],[],[],[4],[825],[821],[836],[822],[817],[826],[839],[],[831],[817],[807],[20],[],[832],[],[]
831,,[],[],[],[],[],"[828, 839]","[836, 821]",[835],"[4, 822]",[],[],[],[839],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[839],[],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[839],[],[839],[],[],[],[],[],[],[839],[]
832,,[],[],[],[],[],[],[821],[835],[20],[],[],[],[],[],[],[],[],[],[],[],[831],[],[],[],[],[],[],[],[],[],[831],[],[],[],[],[],[],[],[831],[],[],[],[831],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[]
835,,[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
836,,[],[],[],[],[],[],[],[828],[13],[],[4],[],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[825],[],[],[],[],[],[],[],"[825, 4]",[821],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[]
839,,[],[],[],[],[],[],"[18, 821]",[836],"[4, 822]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[836],[],[],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[826],[],[826],[],[],[],[],[],[],[826],[],[]
