driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,,[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[8],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[21],[17],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[22],[],[],[17],[],"[11, 23]",[15],[],[],[],[],[13],[],[],[],[],[],[5],[],[],[],[],[],"[17, 11]",[],[],[14],"[15, 23]",[5],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[9],[8],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],"[1, 21]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],"[11, 23]",[15],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[3],[],[],[],[23],[15],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[],[17],[9],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[]
9,,[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[21],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[18],[14],[],[],[],[25],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[]
13,,[24],[26],[],[],[25],[],[],[],[],[],[],[],[],[],[14],[],[],[22],[],[],[18],[17],"[18, 11]",[23],[15],"[5, 23]",[3],[],[],[],[],[],[],[],[],[],[],[],[15],[3],[],[],[],[23],[5],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[26],[25],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[17],[],[11],[25],[18],[],[],[24],[],[],[18],[],[],[],[],[],[25],[],[],"[17, 22]",[11],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],"[11, 23]",[],[],[18],[14],[],[],[],[25],[],[],[],[],[],[],[],[],[3],[11],[],[],[23],[],[14],[],[22],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[],[],[],[],[21],[],[],[],[],[26],[],[18],[14],[],[],[],[25],[],[],[],[],[],[],[22],[],[],[],[18],[],"[18, 19]",[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[17],[],[11],[15],[],[],[19],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[]
19,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[24],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[17],[2],[],[],[],[],[],[],[17],[],[23],[15],[],[5],[],[],[13],[],[],[],[],[],[23],[],[3],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[]
