driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
2,,[],[23],[],[],[],[],[8],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[8],[],[],[],[],[8],[21],[],[],[44],"[8, 56]",[],[],[],[],[8],[],[],[55],[],[],[],[],[44],[],[],[],[],[],[],[15],[],[],[],[]
4,,[],[],[],[],[],"[56, 23]",[],[],[],[],[],[35],[],[18],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[23],[],[],[56],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[55],[],[],[],[50],[],[],[],[],[],[],[],[],[],[],[],[],[],"[35, 21]",[],[56],"[44, 15]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[44],[30],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[23],[],[],[],[],[],[],[],[],[],[],[],[49],[],[],[],[],[],[],[],[],[],[],[49],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],"[56, 55]",[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[23],[],[],[],[],[],[],[],[],[],[35],[],[56],[],[],[],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[23],[18],[],[59],[56],[],[],[],[],[],[35],[],[59],[],[],[],[],[],[],[],[],[],[55],[60],[],[],[],[35],[],[],[],[],[],[],[],[35],[8],[],[],[],[],[35],[],"[35, 60]",[],[],[],[],[],[60],[],[],[],[],[],[],[],[],[],[],[],[],[35],[],[],[],[],[55],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[44],[],[49],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[23],[],[],[],[],[],[2],[],[],[],[],[],[23],[],[],[],[],[56],[],[],[18],[],"[4, 55]",[60],[],[],[],[58],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[23],[],[],"[56, 50]",[],[55],[8],[],[],[35],[],[],[2],[],[],[],[],[],[49],[],[],[],[],[30],[],[15],[],[54],[],[],[],[],[],[],[50],[8],[2],[],[],[21],[],"[49, 2]",[15],[],[],[60],[],[],[],[8],[],[],[21],[],[],[],[],[],[],[],[],[],[55],[],[21],[],[],[],[]
49,,[],[23],[],[],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[2],"[44, 15]",[56],[],[],[2],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[]
50,,[],[23],[],[],[56],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[55],[],[],[],[],[54],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
54,,[],[23],[],[],[56],[],[],[],[],[],[21],[35],[],[],[],[],[],[],[],[],[],[],[],[55],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[23],[],[],[56],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[60],[],[],[],[],[],[],[58],[],[],[],[],"[35, 60]",[],[21],"[44, 60]",[],[21],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[],[23],[],[],[],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[23],[],"[18, 4]",[55],[],[],[60],[55],[58],[],[],[],[],[],[],[],[],[],[],[],"[35, 21]",[],[],"[2, 44, 15, 55]",[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
58,,[],[23],[],[],[],"[56, 18]",[],[],[],[],[],[35],[],[59],[],[],[],[],[],[],[],[4],[],[55],[60],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
59,,[],[23],[60],[],[18],[56],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
60,,[],[23],[],[],[58],"[56, 18]",[],[],[],[],[],[35],[],[59],[],[],[],[],[],[],[],[],[],"[58, 55]",[],[],[],[],[],[],[],[],[],[],[],[],[23],[],[],[],[],[],[58],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
