driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
2,,[],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[31],"[18, 23]",[],[24],[],[],[],[],[],[],[],[],[],[],[],[],"[18, 31]",[],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[8],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[8],[],[],[],[2],[],[],[],[],[],[],[],[],[8],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[31],[],[23],[17],[],[],[],[],[31],[],[],[],[],[],[],[],[],[18],[4],[],[],[24],[],[30],[2],[],[],[],[],[],[],[],[31],[],[],[],"[2, 18]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11,,[],[],[32],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[34],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[34],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[27],[11],[],[],[],[],[],[],[],[],[],"[33, 27]",[],[],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
17,,[2],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[31],"[18, 23]",[2],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],"[24, 23]",[26],[35],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],"[33, 27]",[34],[],[],[],[],"[27, 14]",[22],[11],[],[],[],[35],[],[],[],[],[],[],[11],[22],[],[],[],[],[],[],[],[],[26],[35],[24],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[11],[],[],[],[],[],[14],[],[],[],"[33, 26]",[],[],[],[],[],[],[],[],[14],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
23,,[31],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[26],[],[],[],[],[],[],[],[],[35],[24],[],[],[],"[18, 31]",[2],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
24,,[],[],[],[],[],[],[],[],[],[],[26],[],[],[],[],[],[30],"[23, 31]",[18],[],[],[],[26],[],[],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
26,,[],[],[],[],[],[],[],[],[],[],[35],[],[],[],[],[],[],[21],[],[],[],"[24, 35]",[],[],[],[],[],[],[22],[],[],[],[],[],[],[],"[33, 14]",[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
27,,[],[],[],[33],[],[],[],[],[34],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[34],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[26],[],[],"[21, 31]","[18, 23]",[],[],[24],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[],[],[2],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[26, 23]",[],[],[24],[],[30],[18],[],[],[],[],[],[],[],[],[],[],[],[21],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
33,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[34],[27],[],[],[],[11],[],[27],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
34,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[32],[],[],[],[],[],[],[11],[],[],[],[],[],[],[],[11],[],[],[],[],"[24, 26, 21]",[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[26],[],[],[],[31],[],[],[],[],[],[],[],[],[],[],[]
