driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
1,,[12],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[12],[4],[],[],[],[67],[],[],[],[],[2],[],[7],[],[],[],"[16, 5, 7]",[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[16, 5, 7]",[],[],[],[],[4],[],[67],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[15],"[8, 6]",[],[],[],[10],[],[21],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[8],[15],[10],[15],[],[],[],[],[],[],[],[],[],[]
4,,[9],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[67],[],[],[],[],[7],[],[],[7],[1],[12],"[16, 5]",[],[],[],[],[],[],[16],[67],[16],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[1],[2],[67],[],[],[],[],[7],[16],[12],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[],[10],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[]
7,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[67],[1],[2],[67],[],[],[],[],[],[],[],[],[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[],[],[],[6],[10],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[],[],[21],[],[],[],[],[],[],[],[],[],[],[]
9,,[],[12],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[1],[12],[2],[],[],[],[],[],[],[],[12],[],[],[16],[5],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[6],[8],[],"[18, 3, 15]",[],[2],[],[],[],[],[],[],[9],[],[12],[],[],[],[5],[],[],[],[],[],[],[9],[],[6],[8],[3],[21],[15],[],[],[],[],[],[],[],[],[],[],[],[],[]
