driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
2,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[37],[17],[],[],[],[],[],[],[],[35],[26],[32],[],[],[],[],[],[14],[],[17],[15],[],[],[],[],[],[],[],[],[],[],[],[26],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[27],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[36],[],[],[],[],[],[],[],[],[],[],[],[27],[17],[],[],[],[],[],[],[],[],[36],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[21],[],[8],[],[23],[],[],[],[15],[],[],[],[],[],[8],[],[15],[],[],[],[13],[],[],[],[],[],[21],[],[23],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[17],[],[],[],[23],[],[],[],[21],[],[],[],[],[],[],[],[],[37],[],[17],[15],[],[],[],[],[],[],[37],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[8, 17]",[21],[],[15],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14,,[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[37],[17],[],[],[],[],[],[2],[],[],[26],[],[],[32],[],[],[],[],[],[26],"[17, 15]",[],[],[],[],[],[],[],[26],[],[],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[4],[30],[],[],[],[23],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[37],[],[],[],[],[],[],[32],[],[35],[26],[14],[],[],[],[],[],[37],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[27],[],[],[],[],"[24, 3]",[],[],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[27],[],[],[],[3],"[32, 24]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],"[8, 4]",[],[17],[],[],[2],[],[],[],[],[],[],[],[],[],[8],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],"[8, 4]",[21],[],[15],[],[],[],[],[2],[],[],[],[14],[],[],[37],[],[],[],[],[],[15],[],[],[],[],[],[8],[21],[],[],[],[],[],[],[],[21],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
24,,[36],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],"[18, 3]",[],[],[],[],[27],[18],[35],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[3],[27],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[]
26,,[],[],[],[],[35],[],[],[],[],[],[],[],[22],[],[],[],[],[37],[17],[],[],[],[],[],[2],[35],[],[],[],[],"[32, 24]",[],[],[],[],[],[],"[17, 35]",[],[],[],[],[],[],[],[],[],[],[],[],[],[24],"[32, 35]",[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[]
27,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],"[3, 36]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[36],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[4],[],[],[15],[],[23],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[13],[4],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[18],[],[],[],[],[],[35],[26],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[18],[],[],[],[],[26],[],[24],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[]
33,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[32],[],[],[],[],[22],[17],[],[],[],[],[],[2],[],[],[],[],[],"[32, 24]",[],[],[],[],[],[],[17],[],[],[],[],[],[],[18],[],[],[],[],[26],[],[],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[]
36,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
37,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[32],[],[],[],[],[],[2],[17],[35],[26],[14],[],[],[],[],[],[],[14],[17],[15],[],[],[],[],[],[],[],[2],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
