driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[32, 22]","[18, 35, 23]",[2],[],[15],[],[],[15],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[35],[2],[],[],[35],[31],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[32, 33]",[2],[26],[],[15],[21],[31],[35],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[31],[3],[],[],[],[],[],[],[],[],[],[]
23,,[26],[],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[26, 22]","[32, 35]",[2],[],[18],[15],[21],[31],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[35],[],[],[],[],[31],[3],[],[],[],[],[],[],[],[],[],[]
26,,[],[],"[33, 11]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],"[32, 35]",[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
27,,[],[],[],[],[],[],[],[],[],[],[36],[],[],[],[],[],[],[],[],[],[],[],[36],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[4],[],[],[13],[18],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[4],[],[13],[],[],[],[8],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
31,,[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],"[35, 18, 2]",[],[],[15],[21],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],"[3, 21]","[35, 22, 23]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32,,[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],[33],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
33,,[],[],[],[],[27],[],[],[],[],[],[11],[],[],[],[],[],[],[],[],[],[],[27],[11],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[2],[22],[],[32],[26],[],[2],[15],[31],[],[],[],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[2],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
36,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
